stamp_sec,state,message,requested_mode,tag_id,tag_margin,tag_x_camera_m,tag_y_camera_m,tag_z_camera_m,tag_range_m,tag_bearing_rad,tag_rel_x_m,tag_rel_y_m,tag_rel_z_m,odom_x,odom_y,odom_yaw,odom_rel_x,odom_rel_y,odom_rel_yaw,imu_x,imu_y,imu_z,imu_w,cmd_heading,cmd_lateral,cmd_turning,range_error_m,lateral_error_m,yaw_error_rad,target_reached
1782597920.1394231,TRACKING,Tracking AprilTag,Walk,4,70.87228393554688,-0.0038853922378521855,-0.03998703683977156,0.5420672358365983,0.5435539969088604,-0.007167608451357025,1.051390505607562,0.044045513290558586,-1.4444214730612752,1.357294468527442,0.06516289844290847,-0.48868500925589986,1.579216052036674,0.6472624949556445,0.48811814531601155,-0.1912816553905864,0.6846223128641377,0.16906515170131597,0.682730247989502,0.031550426877448745,0.0038853922378521855,0.006450847606221323,0.04206723583659833,-0.0038853922378521855,-0.007167608451357025,False
1782597920.1893883,TRACKING,Tracking AprilTag,Walk,4,70.88211059570312,-0.0005888444982318399,-0.036483921925381094,0.5406842364619873,0.5419140770042633,-0.0010890723748109988,1.0546870533471824,0.04754862820494905,-1.4458044724358863,1.3580740209336164,0.06536710188977872,-0.486742721189789,1.57948312183894,0.6480228072088693,0.49006043338212235,-0.19238028122975262,0.6833406182259868,0.17004170796513032,0.6834626869323508,0.03051317734649045,0.0005888444982318399,0.000980165137329899,0.040684236461987267,-0.0005888444982318399,-0.0010890723748109988,False
1782597920.2394283,TRACKING,Tracking AprilTag,Walk,4,70.82594299316406,0.0012236100801018845,-0.0373135813778049,0.5419098844683028,0.5431943698726225,0.002257954755399282,1.0564995079255162,0.04671896875252525,-1.4445788244295708,1.3589466315169327,0.06555799886122901,-0.48606177754628344,1.579813301186946,0.6488527906315802,0.4907413770256279,-0.19305881581960582,0.6829386943425765,0.16980386519448099,0.6837321703481583,0.031432413351227095,-0.0012236100801018845,-0.002032159279859354,0.041909884468302794,0.0012236100801018845,0.002257954755399282,False
1782597920.2893875,TARGET_REACHED,Target reached,Walk,4,70.9012222290039,0.002707053969032451,-0.0389359458956844,0.539232266206231,0.5406429255450315,0.005020158098091855,1.0579829518144466,0.045096604234645746,-1.4472564426916426,1.359967538911581,0.06536927504182077,-0.48519617208631743,1.5805410749658382,0.6495932053229637,0.4916069824855939,-0.1928765926718922,0.6835522029533294,0.17047605168753005,0.683002870885593,0.0,0.0,0.0,0.03923226620623099,0.002707053969032451,0.005020158098091855,True
1782597920.339465,TARGET_REACHED,Target reached,Walk,4,70.88732147216797,0.0033835238732677696,-0.038968724479554344,0.5386384900294267,0.5400568790993641,0.0062815402792475855,1.058659421718682,0.0450638256507758,-1.4478502188684468,1.3608858453111001,0.06515976566467171,-0.4839608965530033,1.5812286508166307,0.6502369601457948,0.492842258018908,-0.19287849617152722,0.6839862114234602,0.17114914660283617,0.6823992364549603,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.3893907,TARGET_REACHED,Target reached,Walk,4,70.80789184570312,0.005589654687966371,-0.040624009416477785,0.5393133283404427,0.5408700587999367,0.010364020800318403,1.0608655525333806,0.04340854071385236,-1.447175380557431,1.361848822819403,0.06443056072269113,-0.4834081375162325,1.5823719061218657,0.6506268740285396,0.49339501705567884,-0.19403316189013037,0.6837242779154578,0.1707174437894604,0.6824425237790335,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.4395251,TARGET_REACHED,Target reached,Walk,4,70.91666412353516,0.006259283797634787,-0.043685069947057606,0.5436460980134485,0.5454343625544569,0.011513017867533878,1.061535181643049,0.04034748018327254,-1.442842610884425,1.3625495644676686,0.06312213586265673,-0.48453080013442096,1.5838484013962724,0.6504752950833478,0.4922723544374904,-0.19360582576379043,0.6836629427428174,0.17071736906094634,0.6826253327056218,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.4893792,TARGET_REACHED,Target reached,Walk,4,70.71916961669922,0.004310828339701889,-0.0467283288663197,0.5349277514309775,0.5369821404950215,0.008058536900876389,1.0595867261851162,0.037304221264010444,-1.4515609574668962,1.362753390686458,0.06210198153040917,-0.4862219535918856,1.5848078923276532,0.650073253864481,0.4905812009800258,-0.19329794487426266,0.6837144232653901,0.1704098080482922,0.6827378627608154,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.5394099,TARGET_REACHED,Target reached,Walk,4,70.723876953125,0.002752085728106308,-0.046350416547846086,0.5343063780196898,0.5363200916267573,0.005150717834866337,1.0580279835735205,0.03768213358248406,-1.4521823308781836,1.3627748552619083,0.06126469124653491,-0.48707053789130966,1.585513778359805,0.649622431663295,0.4897326166806017,-0.19299192711134808,0.6828569514616579,0.1695545773293248,0.6838945424676329,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.5895278,TARGET_REACHED,Target reached,Walk,4,70.6756362915039,0.00020438832872847305,-0.04580452289653044,0.532502491739545,0.5344688950735972,0.00038382603248258176,1.0554802861741426,0.038228027233799707,-1.4539862171583287,1.362654681814385,0.06061649150894837,-0.48836573845051756,1.585983691495299,0.649160061462712,0.48843741612139374,-0.19226240922770463,0.6826231062865551,0.16931299149131832,0.6843931411651594,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.6395442,TARGET_REACHED,Target reached,Walk,4,70.99681854248047,-0.000852109657562572,-0.04319976291183366,0.5330597930570053,0.5348080857471066,-0.0015985241109313817,1.0544237881878515,0.04083278721849649,-1.4534289158408682,1.3619414785296828,0.06026309411156486,-0.4897873851268592,1.585877394494541,0.6483712334754949,0.48701576944505215,-0.19170723117849245,0.6826632858107093,0.16912471747711003,0.6845553342559603,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.6895592,TARGET_REACHED,Target reached,Walk,4,70.96538543701172,-0.0032782685418894916,-0.03745067909314351,0.5326064423759688,0.533931571336212,-0.006155064757172515,1.0519976293035247,0.04658187103718664,-1.4538822665219047,1.360607595107677,0.059848303507668,-0.49028159840702,1.5854745958566518,0.6470336799304366,0.48652155616489134,-0.19201899863660618,0.6832971041757171,0.16833706237754603,0.6840295351940385,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.739524,TARGET_REACHED,Target reached,Walk,4,70.97933959960938,-0.00427376740336716,-0.0363530038298095,0.5337633308503835,0.5350169149996701,-0.008006687289614928,1.051002130442047,0.047679546300520646,-1.45272537804749,1.3593987484510452,0.05896287581440144,-0.49060165775912645,1.585531799927682,0.6455363422485789,0.48620149681278485,-0.19207569654799694,0.6839530522773606,0.1681501569716338,0.68340374141974,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.789501,TARGET_REACHED,Target reached,Walk,4,70.71424865722656,-0.006235106685582046,-0.03567342777004188,0.5355165327908817,0.5367396267247393,-0.011642637670840894,1.049040791159832,0.04835912236028827,-1.4509721761069918,1.3578504987462106,0.05796516377623448,-0.4917709887452511,1.5854921001411193,0.643694894343649,0.48503216582666026,-0.19311910024237589,0.6854995622067394,0.16626309388755747,0.6820204886562289,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.839524,TARGET_REACHED,Target reached,Walk,4,70.88497924804688,-0.008079917725247332,-0.035305720998368456,0.5365211669909559,0.537742263203292,-0.015058691935602726,1.047195980120167,0.04872682913196169,-1.4499675419069176,1.3572631633241563,0.057745217954378175,-0.4925475633331917,1.5853456552171434,0.6430850640830081,0.48425559123871964,-0.19208204892097647,0.6857457323251257,0.16669084067467008,0.6819614657114935,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.8895025,TARGET_REACHED,Target reached,Walk,4,70.78290557861328,-0.01079538499432642,-0.03861917591104137,0.5405968308177057,0.5420820183103022,-0.019966728884099016,1.0444805128510877,0.045413374219288774,-1.4458918780801677,1.3579186040698399,0.0579361113932534,-0.49125981345324715,1.5855542930359412,0.6437350741880644,0.4855433411186642,-0.192567033479379,0.6848184201707235,0.16699315486516036,0.6826821773270536,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.939415,TARGET_REACHED,Target reached,Walk,4,70.7999038696289,-0.010664694158102984,-0.039649991777187046,0.5377161668347381,0.5392814975732625,-0.019830715142416223,1.0446112036873112,0.0443825583531431,-1.4487725420631354,1.3589206169665462,0.05838342445491298,-0.48965647966448594,1.585744400383379,0.6448158045044464,0.4871466749074254,-0.19268932559139762,0.6842088501360681,0.16784784459180976,0.6830491741188884,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597920.9893956,TARGET_REACHED,Target reached,Walk,4,70.9477310180664,-0.007628561349328547,-0.04084655802140357,0.5374003886266092,0.5390044656090403,-0.014194349633568243,1.0476473364960857,0.043185992108926576,-1.4490883202712643,1.3599739650994984,0.05884909456404321,-0.48910232821321353,1.585948026048963,0.6459493509428628,0.4877008263586978,-0.19268766992944847,0.6837146907030984,0.16839571787625857,0.6834095154260482,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597921.0397809,TARGET_REACHED,Target reached,Walk,4,70.90219116210938,-0.006423881983869298,-0.04182808282113483,0.5364495114907124,0.5381160963499032,-0.011974239549934271,1.0488520158615449,0.04220446730919532,-1.4500391974071611,1.3609046605792183,0.059212465658603074,-0.488853106245718,1.586167782595009,0.6469239994378614,0.48795004832619343,-0.1925035199089181,0.6832227019215057,0.16888308167025248,0.683833049162815,0.0,0.0,0.0,0.0,0.0,0.0,False
1782597921.0895414,TARGET_REACHED,Target reached,Walk,4,70.76567840576172,-0.004859391513031657,-0.043711949702655135,0.5356005869812017,0.5374033280575142,-0.009072540813609671,1.0504165063323825,0.04032060042767501,-1.4508881219166718,1.3618003571622963,0.05937312898411153,-0.48813273732070905,1.5865359375899946,0.6477561935094385,0.4886704172512023,-0.19256238720051697,0.6827877735696303,0.16936945308444837,0.6841305223868763,0.0,0.0,0.0,0.0,0.0,0.0,False
