stamp_sec,state,message,requested_mode,tag_id,tag_margin,tag_x_camera_m,tag_y_camera_m,tag_z_camera_m,tag_range_m,tag_bearing_rad,tag_face_yaw_error_rad,tag_face_normal_x_camera,tag_face_normal_y_camera,tag_face_normal_z_camera,tag_rotation_camera_tag_00,tag_rotation_camera_tag_01,tag_rotation_camera_tag_02,tag_rotation_camera_tag_10,tag_rotation_camera_tag_11,tag_rotation_camera_tag_12,tag_rotation_camera_tag_20,tag_rotation_camera_tag_21,tag_rotation_camera_tag_22,tag_aligned_rel_x_m,tag_aligned_rel_y_m,odom_x,odom_y,odom_yaw,odom_rel_x,odom_rel_y,odom_rel_yaw,odom_tag_aligned_rel_x_m,odom_tag_aligned_rel_y_m,imu_x,imu_y,imu_z,imu_w,cmd_heading,cmd_lateral,cmd_turning,range_error_m,lateral_error_m,yaw_error_rad,cmd_face_yaw_error_rad,cmd_face_blend,target_reached
1782604966.4985654,TRACKING,Tracking AprilTag,Walk,4,71.12100219726562,0.5650977423789785,-0.04671602122717405,1.873555936710556,1.9574804451295256,0.2929403151132802,-0.21501779403922805,-0.21336233940240626,-0.004814861425170842,0.9769612731496519,0.9769243004690484,0.009768483904510966,-0.21336233940240626,-0.011050072512576158,0.9999273538647311,-0.004814861425170842,0.2132998055567025,0.0070614244514899055,0.9769612731496519,-1.5292511218574375e-05,-3.241735964437751e-05,2.1152768473715935,0.9431149468995472,-1.6899669945969262,-6.367788315639082e-06,-9.699121728741585e-07,-9.162551787511575e-06,-6.428098989293109e-06,4.1109736040017725e-07,0.11193842964965592,0.7036129863692657,-0.13250726868560686,0.6890866252696921,0.5,-0.4,-0.2500524218230258,1.373555936710556,0.5650977423789785,0.2929403151132802,-0.21501779403922805,0.1264440632894439,False
1782604966.5487437,TRACKING,Tracking AprilTag,Walk,4,71.32597351074219,0.5651773325926477,-0.04673683788380857,1.8738608406186752,1.9577957501476106,0.2929342621621278,-0.2150066565699788,-0.21335145050881515,-0.004822646783457091,0.976963612753201,0.9769293431118159,0.009498269995124606,-0.21335145050881515,-0.010775115814077767,0.9999303170507409,-0.004822646783457091,0.2132907767492746,0.007010271742557016,0.976963612753201,-0.00030588061776551677,8.076901616401387e-05,2.1152731822878788,0.9431235297537326,-1.6899517768533412,-1.4454074551562027e-05,-5.629332685566111e-06,6.055191797527115e-06,-1.5322341167180495e-05,-2.415681846481833e-06,0.11193832998612065,0.7036733949890867,-0.13250715070876115,0.6890249766702923,0.5,-0.4,-0.2500804564853519,1.3738608406186752,0.5651773325926477,0.2929342621621278,-0.2150066565699788,0.1261391593813248,False
1782604966.598672,TRACKING,Tracking AprilTag,Walk,4,71.33525848388672,0.5651263605736849,-0.04674818460733166,1.8736537879731938,1.95758313063983,0.2929398770323576,-0.21536171028341622,-0.21369765326592935,-0.005423949182910847,0.9768847904251021,0.9768535519088845,0.009510578932482491,-0.21369765326592935,-0.010921756865818198,0.9999256452367972,-0.005423949182910847,0.2136301789306939,0.007632357836466158,0.9768847904251021,0.00019505376710670627,0.0005994913438494324,2.1152620948560834,0.9431376210514132,-1.6899487615922626,-2.7127375547318246e-05,-1.83133090341136e-05,9.070452876125401e-06,-3.041014281446919e-05,-1.2103512129451295e-05,0.11193832998612065,0.7036733949890867,-0.13250715070876115,0.6890249766702923,0.5,-0.4,-0.25004082117415977,1.3736537879731938,0.5651263605736849,0.2929398770323576,-0.21536171028341622,0.12634621202680618,False
1782604966.6486325,TRACKING,Tracking AprilTag,Walk,4,71.19644927978516,0.5651671286049864,-0.04675959801789345,1.8737883005877902,1.9577239178908958,0.2929399732544556,-0.2148315950686604,-0.21317990045949892,-0.005302653906151031,0.9769985731318289,0.9769670317841405,0.009473586805661334,-0.21317990045949892,-0.010853298536483017,0.9999270412247233,-0.005302653906151031,0.21311411196296748,0.007494223148935628,0.9769985731318289,-0.0004264707556452238,-0.0002410001485581744,2.1152444054438626,0.9431512684394441,-1.6899593844398262,-3.8575073349935916e-05,-3.749967710634254e-05,-1.5523946874651526e-06,-4.568795870951452e-05,-2.8405501157180516e-05,0.11193832998612065,0.7036733949890867,-0.13250715070876115,0.6890249766702923,0.5,-0.4,-0.2500888455784843,1.3737883005877902,0.5651671286049864,0.2929399732544556,-0.2148315950686604,0.12621169941220978,False
1782604966.698531,TRACKING,Tracking AprilTag,Walk,4,71.02923583984375,0.5650308600448876,-0.04677464268903808,1.8733883839608223,1.9573021680775542,0.292932317581486,-0.21466688812918736,-0.2130197005128488,-0.0046200989704707155,0.9770369808144005,0.9770005355022053,0.00962085348709403,-0.2130197005128488,-0.010853992178258519,0.9999304203489847,-0.0046200989704707155,0.21296042938113696,0.006825953331404511,0.9770369808144005,-0.00018965071992313665,-0.0007410660080166227,2.1152333221572768,0.9431561253548183,-1.6899606241405318,-4.207996892004081e-05,-4.908175703780105e-05,-2.7920953931115378e-06,-5.1583375349509365e-05,-3.897304255226891e-05,0.11193832998612065,0.7036733949890867,-0.13250715070876115,0.6890249766702923,0.5,-0.4,-0.25004942501526856,1.3733883839608223,0.5650308600448876,0.292932317581486,-0.21466688812918736,0.1266116160391777,False
1782604966.7486107,TRACKING,Tracking AprilTag,Walk,4,71.24803924560547,0.5649871323960046,-0.04674369161314888,1.8732726079509527,1.9571779929730584,0.29292800743127617,-0.21515647539563454,-0.21349695115741665,-0.005599655203563175,0.9769276819233288,0.976897399922579,0.009514298239614777,-0.21349695115741665,-0.010962345359773855,0.999924232552554,-0.005599655203563175,0.21342749824874427,0.007810715920670182,0.9769276819233288,0.00033406357012802455,3.270338178573572e-05,2.1150889234542296,0.9430705142747774,-1.6902904934986325,6.009008883038711e-05,-0.0001822790609397491,-0.00033266145349375437,1.9814045987089418e-05,-0.00019090279834078412,0.11199759313270172,0.7037232963597007,-0.13256608843827147,0.6889530415705378,0.5,-0.4,-0.25000209718347166,1.3732726079509527,0.5649871323960046,0.29292800743127617,-0.21515647539563454,0.12672739204904726,False
1782604966.7984934,TRACKING,Tracking AprilTag,Walk,4,71.05435943603516,0.5645473436177667,-0.04557931103425737,1.873705874391662,1.957438346541228,0.2926489122487389,-0.21518982829684952,-0.21347823636291735,-0.02262212789031152,0.9766858665554103,0.9769113416051153,0.00844234817287953,-0.21347823636291735,-0.01358233865050071,0.999651819088275,-0.02262212789031152,0.21321292343588566,0.024999347008079504,0.9766858665554103,-0.0006700672834376266,-0.00023454003759941966,2.1146245809283166,0.9426472643813997,-1.6914085024569125,0.0005355394757773338,-0.0005930129578453684,-0.0014506704117738245,0.0003966778898569453,-0.0006936234929607095,0.11261115978208458,0.7040486331091305,-0.1327529932390428,0.6884844890742081,0.5,-0.4,-0.24979541542158554,1.373705874391662,0.5645473436177667,0.2926489122487389,-0.21518982829684952,0.12629412560833808,False
1782604966.848589,TRACKING,Tracking AprilTag,Walk,4,71.33573150634766,0.5635962993271901,-0.04358406847183498,1.8754888879556004,1.9588259056089685,0.2919212607981108,-0.21798549086231803,-0.21625893249992895,0.006302187166501541,0.9763157053693797,0.9762894936963692,0.009534076362089847,-0.21625893249992895,-0.008369084073397717,0.9999451189283793,0.006302187166501541,0.2163071495116594,-0.004342869930248397,0.9763157053693797,0.0012088511008302764,0.003843317155314113,2.113126164558127,0.9415073393072331,-1.6948781955125845,0.0018455122485178713,-0.0019452896040404277,-0.004920363467445732,0.0013879538986254444,-0.0022942648230550203,0.11358460737041051,0.7042733930398533,-0.13335968141018106,0.6879772672107831,0.5,-0.4,-0.24915832677989397,1.3754888879556004,0.5635962993271901,0.2919212607981108,-0.21798549086231803,0.12451111204439957,False
1782604966.8985703,TRACKING,Tracking AprilTag,Walk,4,72.0007553100586,0.5590271877635705,-0.03172054763224501,1.8935061953999475,1.9745590145191712,0.2870784952570146,-0.23027922465789705,-0.2282402043288208,-0.008969619695594722,0.9735635341622315,0.9735641726287333,0.008900050655367564,-0.2282402043288208,-0.011243591496109437,0.999896558436314,-0.008969619695594722,0.22813676473553884,0.01129873999819788,0.9735635341622315,-0.006219072094326081,0.02459354873794485,2.110111235991605,0.939756814866031,-1.7009637807470235,0.003942036939230662,-0.004730736480522953,-0.01100594870188476,0.002841878305659828,-0.005462897635342417,0.11596742977480673,0.7041664406904975,-0.13586499930458937,0.6871985746497626,0.5,-0.4,-0.24610899035422834,1.3935061953999475,0.5590271877635705,0.2870784952570146,-0.23027922465789705,0.10649380460005253,False
1782604966.948554,TRACKING,Tracking AprilTag,Walk,4,73.04499816894531,0.5436171092176129,-0.024651046180581223,1.8767287637246808,1.9540312403089874,0.2819456646150596,-0.26268736995351405,-0.2596706144449973,0.00682803420319166,0.9656731071862142,0.9656783329823834,0.006043939288465575,-0.2596706144449973,-0.004422486564130085,0.9999669092332556,0.00682803420319166,0.259703289969448,-0.005445294883402415,0.9656731071862142,0.03907430062095595,0.060182379548851916,2.1055738828075565,0.9369048899005908,-1.708170495595624,0.007313137136501367,-0.008896877786966977,-0.018212663550485342,0.00524643316633883,-0.010252382560392572,0.11761380693246194,0.703546628183959,-0.13799938633850362,0.6871283022551409,0.5,-0.4,-0.2375601997295127,1.3767287637246808,0.5436171092176129,0.2819456646150596,-0.26268736995351405,0.12327123627531922,False
