Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,ux_m,uy_m,uz_m,theta_x_rad,theta_y_rad,theta_z_rad
0.029300689697265625,-0.004978179931640625,0.020904541015625,-0.0015887578010559081,-0.0003604292869567871,0.0003315360641479492,9.528054712604695e-06,4.478713156326212e-06,-7.573901387542351e-06,-8.092842231577077e-05,-3.756362607792375e-05,-0.00015211878143116657
0.009182333946228027,0.0365450382232666,-0.0217742919921875,0.001378925644159317,-0.0004658922553062439,-0.00034220487117767333,-2.3763123420106284e-05,-3.065554574626817e-05,-1.1142138212050263e-05,-8.020381688539736e-05,-0.00032723993412660403,0.0007215348563368686
-0.08022606372833252,0.03519105911254883,-0.0440521240234375,0.0016881713736057282,0.0013327784836292267,-0.0037915732145309446,3.0182794993598096e-05,-2.611976709596312e-06,0.00010161025363960191,0.0011353553267361475,0.0009710841628711792,-0.0003311534125474267
-0.05436289310455322,-0.0673978328704834,0.020599365234375,-0.002964090198278427,0.001719929277896881,-0.002593446249961853,1.2900363752825868e-05,-8.782246874598665e-06,2.106497083051281e-05,0.00010875335580737069,-3.7009930187887935e-05,-0.00040904857852615696
0.00037467479705810547,-0.0540156364440918,-0.0433807373046875,-5.5885289907455556e-05,-1.1246651411056519e-05,-0.0009332331037521362,2.4516626037231736e-06,-5.8125431441602295e-06,-1.2699345938234674e-05,-0.00033017833981713654,-0.0006237024812958861,-0.0002794732013633272
-0.05179178714752197,0.008751153945922852,-0.001007080078125,-0.0004811176335811615,0.0009852424263954163,-0.002526102499961853,1.2635070151738765e-05,-1.392439620662461e-05,-1.3552222227105172e-05,-0.0002849026650041311,-0.0003716689415444449,-0.0001580620870470656
-0.10260272026062012,0.027260541915893555,-0.0435333251953125,0.0022022758316993713,0.001960720866918564,-0.004529412813186645,2.6995528942687618e-05,2.3157026904888635e-05,-1.165389183465505e-05,-0.0002446816878050977,-0.0002028099433243639,-0.0006102303737127188
-0.030654549598693848,-0.02793097496032715,-0.043487548828125,0.00026580491662025444,0.0010759010910987854,-0.0018038311910629273,-6.592819372035075e-05,-7.699396957529093e-05,1.6160033761781122e-05,5.737126160529398e-05,-0.0002559949539038082,0.0013877486821477127
-0.06648635864257812,0.038295745849609375,-0.02191162109375,0.0014060470962524415,0.0011681914329528809,-0.0022156093978881837,2.3391745866111546e-05,1.759608350740985e-05,2.0016576754898116e-05,0.00010545896654975673,-0.00015191499971610312,-0.0006992516252424012
-0.13436472415924072,0.04861855506896973,-0.0228118896484375,0.0009403333246707916,0.0030562952160835266,-0.005429375281333923,6.750623669027113e-05,2.5562808093433206e-05,4.55581494962164e-05,-0.0003821183623496948,-0.0014138077579678768,-0.0013270364210712512
