stamp_sec,state,message,requested_mode,tag_id,tag_margin,tag_x_camera_m,tag_y_camera_m,tag_z_camera_m,tag_range_m,tag_bearing_rad,tag_face_yaw_error_rad,tag_face_normal_x_camera,tag_face_normal_y_camera,tag_face_normal_z_camera,tag_rel_x_m,tag_rel_y_m,tag_rel_z_m,odom_x,odom_y,odom_yaw,odom_rel_x,odom_rel_y,odom_rel_yaw,imu_x,imu_y,imu_z,imu_w,cmd_heading,cmd_lateral,cmd_turning,range_error_m,lateral_error_m,yaw_error_rad,target_reached
1782599832.6949344,TRACKING,Tracking AprilTag,Walk,4,71.44409942626953,0.0064105808908775375,-0.015433402368792525,1.5181828305691965,1.5182748079616986,0.004222510400198053,0.39791245276606596,0.387494442299163,-0.0012330206318735292,0.9218712148925045,0.8579947712030487,0.045405705977818255,-0.44837326775238506,0.5514865751009893,0.5956788674401848,-0.5311248637943542,0.5795232085789613,0.22984447893299062,0.34134908911788897,-0.13989031147964137,0.7004891382425149,0.11468320037968856,0.690357466468684,0.18,-0.0064105808908775375,-0.0038002593601782477,1.0181828305691965,0.0064105808908775375,0.004222510400198053,False
1782599832.7448256,TRACKING,Tracking AprilTag,Walk,4,71.14765167236328,0.0030258813531290622,-0.019703233108605323,1.5101701397569312,1.5103016997826508,0.0020036664903866335,0.3974801242658496,0.3870789949591781,-0.009414255475285427,0.9219984942803533,0.8546100716653002,0.04113587523800545,-0.45638595856465036,0.553514546041618,0.5919094416891917,-0.5303497714273231,0.5837141449707013,0.22897425551990952,0.3421241814849201,-0.13983422991591546,0.7006360214774306,0.1151755529687178,0.6901377728761484,0.18,-0.0030258813531290622,-0.0018032998413479702,1.0101701397569312,0.0030258813531290622,0.0020036664903866335,False
1782599832.7948503,TRACKING,Tracking AprilTag,Walk,4,70.99386596679688,0.0023191228890167425,-0.01908879375518867,1.5138374165248514,1.5139595384450137,0.0015319485761663327,0.3911884662777897,0.38128677629717705,-0.0017641045143594733,0.9244551271728493,0.8539033132011878,0.04175031459142211,-0.45271868179673014,0.55634388245068,0.5870825458755058,-0.5293397501620681,0.5892302456423144,0.22803793234255454,0.34313420275017503,-0.14020084536803146,0.7008211173337994,0.11542002550759578,0.6898345469523255,0.18,-0.0023191228890167425,-0.0013787537185496995,1.0138374165248514,0.0023191228890167425,0.0015319485761663327,False
1782599832.8448029,TRACKING,Tracking AprilTag,Walk,4,71.21075439453125,0.001128047475717802,-0.017190204632705333,1.5051401433283003,1.5052387274730736,0.000749463277231494,0.3957428244702478,0.38549356884559133,-0.0008466596972590557,0.9227101340865648,0.852712237787889,0.043648903713905444,-0.46141595499328125,0.5601965375815551,0.5814872833027005,-0.5286109180100232,0.5959927812698025,0.2273913824967979,0.3438630349022199,-0.14209207941077123,0.7018543046153172,0.11413753801466589,0.6886094673162891,0.18,-0.001128047475717802,-0.0006745169495083446,1.0051401433283003,0.001128047475717802,0.000749463277231494,False
1782599832.8948267,TRACKING,Tracking AprilTag,Walk,4,70.85643768310547,-0.00020400305086488443,-0.014192612687378038,1.4986943316343917,1.4987615459255668,-0.0001361205185732792,0.3979287574894794,0.38750473646507855,-0.005095754928507971,0.921853628565207,0.8513801872613063,0.04664649565923274,-0.4678617666871898,0.5652625571867759,0.5757177505036343,-0.5278680467131209,0.6036689071392354,0.22756213083970223,0.3446059061991222,-0.1422132231685961,0.7020938652825583,0.11438093571585799,0.6882997929923855,0.18,0.00020400305086488443,0.00012250846671595127,0.9986943316343917,-0.00020400305086488443,-0.0001361205185732792,False
1782599832.9448013,TRACKING,Tracking AprilTag,Walk,4,71.25228881835938,-0.0013830648886007577,-0.017299072347481598,1.5142104481365752,1.5143098929936825,-0.0009133898829460247,0.3513485278432857,0.34415755892690764,0.006242834181663004,0.9388911553821627,0.8502011254235704,0.04354003599912918,-0.4523456501850063,0.5718510267312223,0.5714999402543037,-0.5270700854665731,0.6111353690911936,0.22989661154371674,0.3454038674456701,-0.14044393526594892,0.7007548112943761,0.11700609470005392,0.6895852153996918,0.18,0.0013830648886007577,0.0008220508946514222,1.0142104481365752,-0.0013830648886007577,-0.0009133898829460247,False
1782599832.9947953,TRACKING,Tracking AprilTag,Walk,4,71.07975769042969,-0.0006397508511414407,-0.023463797078140423,1.4852002262974027,1.4853856978065771,-0.0004307505481389479,0.39730884873701533,0.38693022775790026,-0.006427548330644472,0.9220865932599154,0.8509444394610297,0.03737531126847035,-0.48135587202417884,0.5788608528600202,0.5679363553114234,-0.5254289459945563,0.618371649906873,0.2329744419415346,0.3470450069176869,-0.1405048171571411,0.7016695821192417,0.11792150597202286,0.6884858112652267,0.18,0.0006397508511414407,0.0003876754933250531,0.9852002262974027,-0.0006397508511414407,-0.0004307505481389479,False
1782599833.044832,TRACKING,Tracking AprilTag,Walk,4,71.12400817871094,0.0034743748454067356,-0.015886336076600022,1.47972997788404,1.4798193316764066,0.0023479746390265405,0.3896137926090088,0.37983116049707527,-0.00032097737961229045,0.9250557747989938,0.8550585651575778,0.04495277227001075,-0.4868261204375415,0.5857657953487453,0.5648508595359663,-0.5239385789474454,0.6251743185520939,0.23627931928514256,0.34853537396479767,-0.14111161563725985,0.7022011842156898,0.11840680550877342,0.687736022924154,0.18,-0.0034743748454067356,-0.0021131771751238867,0.97972997788404,0.0034743748454067356,0.0023479746390265405,False
1782599833.0948193,TRACKING,Tracking AprilTag,Walk,4,71.09368896484375,0.005836564139434762,-0.011970253198117595,1.4744733136368429,1.4745334533572958,0.003958385412206732,0.3934241435616417,0.38333739672601125,0.009080411584106707,0.9235637424654499,0.8574207544516059,0.04886885514849318,-0.49208278468473865,0.5922309246391279,0.5623158037697263,-0.5220500791449101,0.631272622447608,0.23960123049365906,0.3504238737673331,-0.14172481519746638,0.7014218674630851,0.11901954764645109,0.6882991993892457,0.18,-0.005836564139434762,-0.003562546870986059,0.9744733136368429,0.005836564139434762,0.003958385412206732,False
1782599833.1447947,TRACKING,Tracking AprilTag,Walk,4,71.15840148925781,0.011467212158266633,-0.01278278670163859,1.4693509515854157,1.4694512974289107,0.007804111975172708,0.3860879950758451,0.3765652985541435,0.003232872251889453,0.9263844366470282,0.8630514024704378,0.048056321644972186,-0.4972051467361658,0.5974631921650775,0.560720178348569,-0.5208514401508759,0.6358587477703774,0.24258285730994636,0.35162251276136725,-0.1427588825103521,0.6998175916475833,0.11919969967623671,0.6896859223458652,0.18,-0.011467212158266633,-0.007023700777655437,0.9693509515854157,0.011467212158266633,0.007804111975172708,False
