frame_index,stamp_sec
0,1784749418.1945121
1,1784749418.2290878
2,1784749418.2644994
3,1784749418.2953136
4,1784749418.3566322
5,1784749418.3876147
6,1784749418.4418695
7,1784749418.4694269
8,1784749418.5274742
9,1784749418.5617492
10,1784749418.593582
11,1784749418.6281407
12,1784749418.68374
13,1784749418.722514
14,1784749418.7515814
15,1784749418.7977211
16,1784749418.8270137
17,1784749418.8616974
18,1784749418.8978834
19,1784749418.9296303
20,1784749418.9840398
21,1784749419.0130026
22,1784749419.066253
23,1784749419.0940213
24,1784749419.128349
25,1784749419.1614907
26,1784749419.198063
27,1784749419.2281966
28,1784749419.3209357
29,1784749419.3508542
30,1784749419.3807182
31,1784749419.4299028
32,1784749419.4609807
33,1784749419.4941468
34,1784749419.528438
35,1784749419.5610974
36,1784749419.6159832
37,1784749419.6456604
38,1784749419.6744113
39,1784749419.7012155
40,1784749419.729676
41,1784749419.7769933
42,1784749419.8841553
43,1784749419.9713116
44,1784749420.0081735
45,1784749420.0973902
46,1784749420.1979065
47,1784749420.3021324
48,1784749420.4039621
49,1784749420.5124652
50,1784749420.6203742
51,1784749420.732579
52,1784749420.7774515
53,1784749420.805715
54,1784749420.8345435
55,1784749420.8627198
56,1784749420.8903344
57,1784749420.9194293
58,1784749420.9661667
59,1784749420.9955862
60,1784749421.0281837
61,1784749421.0624366
62,1784749421.1103015
63,1784749421.147038
64,1784749421.1810837
65,1784749421.2320578
66,1784749421.2608361
67,1784749421.2941964
68,1784749421.3288233
69,1784749421.411688
70,1784749421.5102956
71,1784749421.6098626
72,1784749421.7105157
73,1784749421.8115916
74,1784749421.8974545
75,1784749422.0049117
76,1784749422.062282
77,1784749422.0897667
78,1784749422.143382
79,1784749422.1714447
80,1784749422.198669
81,1784749422.225972
82,1784749422.2883558
83,1784749422.3834023
84,1784749422.4824708
85,1784749422.52903
86,1784749422.5602076
87,1784749422.642753
88,1784749422.743791
89,1784749422.849928
90,1784749422.9660094
91,1784749423.0760064
92,1784749423.1562114
93,1784749423.1882236
94,1784749423.2185647
95,1784749423.247145
96,1784749423.3059218
97,1784749423.3360605
98,1784749423.3647938
99,1784749423.3920016
100,1784749423.4230032
101,1784749423.4695957
102,1784749423.4966915
103,1784749423.5371087
104,1784749423.6365862
105,1784749423.7431705
106,1784749423.8434665
107,1784749423.9437025
108,1784749424.0497925
109,1784749424.1288903
110,1784749424.1712065
111,1784749424.2308722
112,1784749424.2595289
113,1784749424.2898633
114,1784749424.3207002
115,1784749424.3697119
116,1784749424.399114
117,1784749424.4278963
118,1784749424.460407
119,1784749424.5159225
120,1784749424.5549228
121,1784749424.582155
122,1784749424.630178
123,1784749424.6606362
124,1784749424.6953764
125,1784749424.76341
126,1784749424.873417
127,1784749424.9832919
128,1784749425.0926716
129,1784749425.1509895
130,1784749425.195133
131,1784749425.2413108
132,1784749425.270716
133,1784749425.2980182
134,1784749425.3261995
135,1784749425.367115
136,1784749425.4547458
137,1784749425.5475028
138,1784749425.581405
139,1784749425.608418
140,1784749425.635133
141,1784749425.6630654
142,1784749425.6916938
143,1784749425.7364118
144,1784749425.8084226
145,1784749425.8534863
146,1784749425.886506
147,1784749425.9138799
148,1784749425.9653924
149,1784749426.0340672
150,1784749426.0818658
151,1784749426.138086
152,1784749426.2248168
153,1784749426.2630455
154,1784749426.2931201
155,1784749426.3217506
156,1784749426.3490698
157,1784749426.3760977
158,1784749426.4036708
159,1784749426.4547124
160,1784749426.4860828
161,1784749426.5132143
162,1784749426.5609307
163,1784749426.594405
164,1784749426.638321
165,1784749426.671949
166,1784749426.7000597
167,1784749426.7319953
168,1784749426.7728896
169,1784749426.8462346
170,1784749426.876875
171,1784749426.9039826
172,1784749426.9580352
173,1784749427.0092642
174,1784749427.0681663
175,1784749427.1339679
176,1784749427.184777
177,1784749427.214059
178,1784749427.2408729
179,1784749427.2836397
180,1784749427.31186
181,1784749427.3703735
182,1784749427.4425817
183,1784749427.545002
184,1784749427.5998013
185,1784749427.6594274
186,1784749427.6906297
187,1784749427.7844667
188,1784749427.882716
189,1784749427.9248543
190,1784749427.9537134
191,1784749427.9840398
192,1784749428.0124085
193,1784749428.0393221
194,1784749428.0678651
195,1784749428.1079347
196,1784749428.1955636
197,1784749428.2981172
198,1784749428.4140718
199,1784749428.4850652
200,1784749428.5128164
201,1784749428.540637
202,1784749428.567719
203,1784749428.6236708
204,1784749428.669637
205,1784749428.6982455
206,1784749428.728538
207,1784749428.7828014
208,1784749428.8677814
209,1784749428.9347844
210,1784749428.9643767
211,1784749428.997938
212,1784749429.0283933
213,1784749429.0580328
214,1784749429.0887277
215,1784749429.131364
216,1784749429.2352116
217,1784749429.3416212
218,1784749429.4523559
219,1784749429.5548346
220,1784749429.661748
221,1784749429.75587
222,1784749429.793166
223,1784749429.8221183
224,1784749429.8795028
225,1784749429.9093142
226,1784749429.9662895
227,1784749430.0149696
228,1784749430.0441847
229,1784749430.0732384
230,1784749430.1630888
231,1784749430.2034721
232,1784749430.2311373
233,1784749430.2591076
234,1784749430.3018281
235,1784749430.3287404
236,1784749430.3814743
237,1784749430.4162824
238,1784749430.4700825
239,1784749430.501489
240,1784749430.561716
241,1784749430.5954266
242,1784749430.6709707
243,1784749430.773717
244,1784749430.8400514
245,1784749430.8730369
246,1784749430.931315
247,1784749430.960938
248,1784749430.989035
249,1784749431.0184002
250,1784749431.0474653
251,1784749431.0860577
252,1784749431.1782644
253,1784749431.2193403
254,1784749431.247139
255,1784749431.2750318
256,1784749431.3024263
257,1784749431.3303
258,1784749431.4065275
259,1784749431.464923
260,1784749431.4928644
261,1784749431.5231023
262,1784749431.5517302
263,1784749431.5808609
264,1784749431.6086507
265,1784749431.669406
266,1784749431.7029932
267,1784749431.752631
268,1784749431.783431
269,1784749431.811509
270,1784749431.8482428
271,1784749431.9524124
272,1784749431.9990025
273,1784749432.028088
274,1784749432.057134
275,1784749432.1110334
276,1784749432.1385894
277,1784749432.1923363
278,1784749432.236223
279,1784749432.3008695
280,1784749432.3651443
281,1784749432.4091885
282,1784749432.4617872
283,1784749432.4933183
284,1784749432.5390058
285,1784749432.5674634
286,1784749432.619202
287,1784749432.6471415
