frame_index,stamp_sec
0,1782605010.3387296
1,1782605010.3729603
2,1782605010.4048011
3,1782605010.4386983
4,1782605010.4723353
5,1782605010.504894
6,1782605010.5380697
7,1782605010.5715714
8,1782605010.6043177
9,1782605010.6376402
10,1782605010.6718574
11,1782605010.7047257
12,1782605010.7381704
13,1782605010.7721772
14,1782605010.804969
15,1782605010.8384616
16,1782605010.8726902
17,1782605010.90517
18,1782605010.937933
19,1782605010.972485
20,1782605011.005715
21,1782605011.0379248
22,1782605011.071639
23,1782605011.104627
24,1782605011.1389136
25,1782605011.1717734
26,1782605011.205008
27,1782605011.2382944
28,1782605011.2718482
29,1782605011.3054817
30,1782605011.3382115
31,1782605011.3718915
32,1782605011.405431
33,1782605011.4385045
34,1782605011.4718163
35,1782605011.504607
36,1782605011.538941
37,1782605011.5720024
38,1782605011.6049285
39,1782605011.638673
40,1782605011.6716678
41,1782605011.705057
42,1782605011.7380009
43,1782605011.7718103
44,1782605011.8043413
45,1782605011.837825
46,1782605011.8721466
47,1782605011.9043472
48,1782605011.9378912
49,1782605011.9722059
50,1782605012.0052621
51,1782605012.0395596
52,1782605012.0721447
53,1782605012.1054435
54,1782605012.13837
55,1782605012.1709998
56,1782605012.205007
57,1782605012.2381442
58,1782605012.2715428
59,1782605012.30511
60,1782605012.3381608
61,1782605012.3725982
62,1782605012.4048018
63,1782605012.4382718
64,1782605012.4720376
65,1782605012.5040135
66,1782605012.538154
67,1782605012.5713475
68,1782605012.6051588
69,1782605012.6381536
70,1782605012.672148
71,1782605012.7047746
72,1782605012.7380512
73,1782605012.7718227
74,1782605012.8043442
75,1782605012.8374743
76,1782605012.8711596
77,1782605012.9040172
78,1782605012.9374669
79,1782605012.9720395
80,1782605013.0045857
81,1782605013.0379279
82,1782605013.071762
83,1782605013.104236
84,1782605013.1374497
85,1782605013.171104
86,1782605013.2050006
87,1782605013.2376366
88,1782605013.271944
89,1782605013.3043165
90,1782605013.3385577
91,1782605013.371283
92,1782605013.403862
93,1782605013.4377918
94,1782605013.4718215
95,1782605013.504468
96,1782605013.537785
97,1782605013.5716817
98,1782605013.6052017
99,1782605013.638144
100,1782605013.6720448
101,1782605013.7047334
102,1782605013.7381034
103,1782605013.7714365
104,1782605013.8045669
105,1782605013.8388412
106,1782605013.8716497
107,1782605013.9046822
108,1782605013.9376807
109,1782605013.9712517
110,1782605014.0052595
111,1782605014.0380726
112,1782605014.072146
113,1782605014.1049533
114,1782605014.1382518
115,1782605014.171582
116,1782605014.2045221
117,1782605014.2382526
118,1782605014.271773
119,1782605014.305415
120,1782605014.3388913
121,1782605014.3723822
122,1782605014.4046242
123,1782605014.4380517
124,1782605014.472012
125,1782605014.505135
126,1782605014.5381362
127,1782605014.5715039
128,1782605014.6047547
129,1782605014.6377206
130,1782605014.6715987
131,1782605014.7042136
132,1782605014.7377667
133,1782605014.7722812
134,1782605014.8049548
135,1782605014.8374453
136,1782605014.8712451
137,1782605014.9055068
138,1782605014.9379854
139,1782605014.9723837
140,1782605015.0047035
141,1782605015.037799
142,1782605015.0719638
143,1782605015.10589
144,1782605015.138372
145,1782605015.1715496
146,1782605015.2056425
147,1782605015.2385511
148,1782605015.2715647
149,1782605015.3047266
150,1782605015.3382967
151,1782605015.3721817
152,1782605015.4052572
153,1782605015.4385765
154,1782605015.471989
155,1782605015.5057895
156,1782605015.5388896
157,1782605015.5712469
158,1782605015.6047196
159,1782605015.6393487
160,1782605015.6717455
161,1782605015.7047575
162,1782605015.7376618
163,1782605015.771748
164,1782605015.8051138
165,1782605015.8384094
166,1782605015.8722186
167,1782605015.9052336
168,1782605015.938216
169,1782605015.9715576
170,1782605016.0048385
171,1782605016.037698
172,1782605016.0720587
173,1782605016.104528
174,1782605016.1389847
175,1782605016.1722362
176,1782605016.204315
177,1782605016.238887
178,1782605016.272016
179,1782605016.3051608
180,1782605016.339177
181,1782605016.3718672
182,1782605016.4049585
183,1782605016.43787
184,1782605016.471438
185,1782605016.5044723
186,1782605016.5382206
187,1782605016.5720212
188,1782605016.604564
189,1782605016.6385958
190,1782605016.6717117
191,1782605016.7049491
192,1782605016.7379882
193,1782605016.7722707
194,1782605016.8048456
195,1782605016.8377755
196,1782605016.8722405
197,1782605016.9044359
198,1782605016.9383252
199,1782605016.971794
200,1782605017.004693
201,1782605017.038111
202,1782605017.0723867
203,1782605017.111388
204,1782605017.1382704
205,1782605017.1715221
206,1782605017.2043538
207,1782605017.2380617
208,1782605017.2714937
