ux,uy,uz,theta_x,theta_y,theta_z
1.716956732103637863e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.062169831282568370e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.171018219164366637e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.540285097207614532e-03,0.000000000000000000e+00,-2.270522349239730963e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.697524053031159941e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.270522349239730963e-03,0.000000000000000000e+00,9.025463456598391276e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.171018219164366637e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.662340863110912226e-02
