ux,uy,uz,theta_x,theta_y,theta_z
3.458732522524390570e-04,-3.809207566693516658e-04,3.857211218435870206e-05,-3.083706102715964934e-03,-2.357341339083033997e-03,4.074927672482725645e-03
-3.809207566693516658e-04,1.766446842098794850e-02,8.012035340395838286e-04,-3.241153193875825900e-02,-8.264819037611783117e-04,1.642675530446546794e-02
3.857211218435870206e-05,8.012035340395838286e-04,1.101708847831333986e-02,-7.777780013698300243e-02,-7.006252641259315753e-03,-1.200679146350416664e-03
-3.083706102715964934e-03,-3.241153193875825900e-02,-7.777780013698300243e-02,5.568426131023177739e+00,-1.215792832563562798e-02,4.425993742902151196e-02
-2.357341339083033997e-03,-8.264819037611783117e-04,-7.006252641259315753e-03,-1.215792832563562798e-02,1.209467991652794505e-01,2.689440998492737683e-02
4.074927672482725645e-03,1.642675530446546794e-02,-1.200679146350416664e-03,4.425993742902151196e-02,2.689440998492737683e-02,9.731022342897452382e-02
