stamp_sec,state,message,requested_mode,tag_id,tag_margin,tag_x_camera_m,tag_y_camera_m,tag_z_camera_m,tag_range_m,tag_bearing_rad,tag_face_yaw_error_rad,tag_face_normal_x_camera,tag_face_normal_y_camera,tag_face_normal_z_camera,tag_pose_rel_x_m,tag_pose_rel_y_m,odom_x,odom_y,odom_yaw,odom_rel_x,odom_rel_y,odom_rel_yaw,odom_tagframe_rel_x_m,odom_tagframe_rel_y_m,imu_x,imu_y,imu_z,imu_w,cmd_heading,cmd_lateral,cmd_turning,range_error_m,lateral_error_m,yaw_error_rad,cmd_face_yaw_error_rad,cmd_face_blend,target_reached
1782601031.806566,TRACKING,Tracking AprilTag,Walk,4,72.2413330078125,-0.02001627494348874,-0.030149726022458988,1.683954000632864,1.6843428194667704,-0.011885913942823312,0.23042375111822316,0.22836658120073422,-0.014349248536900483,0.9734694672444096,0.6012615324077225,0.03203900698413595,0.5891831010915837,0.8707361809398221,-0.8191749015947004,0.5887222697369743,0.17172493246821616,0.25863915143084293,0.613007118442338,-0.01748244989952652,-0.10326982051739217,0.7040902183738984,0.07842891215416604,0.6981699036042843,0.18,0.02001627494348874,-0.025714929801500558,1.183954000632864,-0.02001627494348874,-0.011885913942823312,0.23042375111822316,0.31604599936713607,False
1782601031.8566186,TRACKING,Tracking AprilTag,Walk,4,72.32254791259766,-0.018350552737981026,-0.03050149009628222,1.6750067570373697,1.6753849467524558,-0.01095507140480371,0.23865779161005932,0.23636677507476495,-0.0164274742198213,0.9715250309341045,0.6099738862851345,0.01968645691349416,0.5945874583428902,0.8669166407481949,-0.8187926564503109,0.5946446396139173,0.17467815098635564,0.2590213965752325,0.619550418514801,-0.01649190018501906,-0.10296609570784852,0.7044663169294533,0.07916243398522793,0.6977524636230731,0.18,0.018350552737981026,-0.02892152056250306,1.1750067570373697,-0.018350552737981026,-0.01095507140480371,0.23865779161005932,0.3249932429626303,False
1782601031.9065259,TRACKING,Tracking AprilTag,Walk,4,72.38545989990234,-0.0146814686482826,-0.031099494020828875,1.6630889621823708,1.663444504689849,-0.008827601903073481,0.24505926783978058,0.24261338893044584,0.0018901195469799574,0.9701212145705208,0.6226495519095653,0.01188076882377953,0.6003506520061572,0.8620212641341575,-0.8192607899883403,0.6016845623032814,0.17743833248788127,0.25855326303720305,0.6270978897467608,-0.016028444257961127,-0.10272208722549718,0.7050775707836859,0.07940667586474857,0.6971430067080385,0.18,0.0146814686482826,-0.03333674441459829,1.1630889621823708,-0.0146814686482826,-0.008827601903073481,0.24505926783978058,0.3369110378176292,False
1782601031.9565327,TRACKING,Tracking AprilTag,Walk,4,72.32410430908203,-0.014841044702779936,-0.0325883758431616,1.6673481945250364,1.6677326706141675,-0.008900752002592606,0.22080298875724197,0.21899813961077177,-0.011722158975763196,0.9756548599971036,0.6185522930890748,0.052626222379046295,0.605051349505853,0.8561294429515763,-0.8206469615012763,0.609099446543712,0.1787909616063654,0.2571670915242671,0.634569676931131,-0.017019660734135078,-0.10345527007859945,0.705571045491805,0.07775930034226294,0.6967208896443733,0.18,0.014841044702779936,-0.028714579629848976,1.1673481945250364,-0.014841044702779936,-0.008900752002592606,0.22080298875724197,0.33265180547496365,False
1782601032.0065281,TRACKING,Tracking AprilTag,Walk,4,72.33850860595703,-0.018202277633928635,-0.028722102544920334,1.6516737863478566,1.6520237826963413,-0.011020057919450862,0.24205164918731187,0.23969188776355202,0.005070879063883248,0.9708357662992564,0.6342295758932469,0.013164817499360992,0.608900387385433,0.8504393347208271,-0.822490656290906,0.6159335844201317,0.1794888038250411,0.25532339673463733,0.6412876143000603,-0.018455537394306137,-0.1032744387379233,0.7057697016114699,0.07715064454180559,0.6966141662623633,0.18,0.018202277633928635,-0.03223841510733086,1.1516737863478566,-0.018202277633928635,-0.011020057919450862,0.24205164918731187,0.34832621365214345,False
1782601032.056632,TRACKING,Tracking AprilTag,Walk,4,72.34278869628906,-0.02152901106316021,-0.02606431043757228,1.6475218583643156,1.6478686599314134,-0.013066767915153515,0.242933656112852,0.24054994937179267,-0.0031870562967459557,0.9706315287117916,0.6378258382750593,0.008574365931193484,0.6125743107871608,0.8446058167721164,-0.8246923548283654,0.6228111817315556,0.1799645138644444,0.2531216981971779,0.6479786529682159,-0.02011615365369343,-0.10284692102496856,0.7060120685435083,0.07550245774948731,0.6966124092925615,0.18,0.02152901106316021,-0.03105431070007208,1.1475218583643156,-0.02152901106316021,-0.013066767915153515,0.242933656112852,0.35247814163568436,False
1782601032.1065965,TRACKING,Tracking AprilTag,Walk,4,72.35457611083984,-0.02939599073971749,-0.021139539622747273,1.636884420400467,1.6372848286589612,-0.017956570934197568,0.24861425307424212,0.24606105399858622,-7.71210689012947e-05,0.9692543276960106,0.6483638021594688,-0.008854283210326247,0.6157645694080595,0.8393822756506936,-0.8269756157553937,0.6289225381131678,0.18030282598710926,0.25083843727014965,0.6538983018843232,-0.021672074161124072,-0.10192822984321998,0.7055020411723232,0.07495081811225995,0.6973233688375977,0.18,0.02939599073971749,-0.028976940460101377,1.136884420400467,-0.02939599073971749,-0.017956570934197568,0.24861425307424212,0.3631155795995329,False
1782601032.1565802,TRACKING,Tracking AprilTag,Walk,4,72.4171371459961,-0.03325825669704359,-0.02226625033813882,1.6367670216274754,1.6372562965613917,-0.020316685364276985,0.2278106072989721,0.22579319879984436,0.021466500578560838,0.973938715078441,0.6500016823686809,0.020834726045900948,0.6176214991833138,0.8348312671896123,-0.8282232955985414,0.6338104386485438,0.17978485440552422,0.24959075742700199,0.6583905703656509,-0.02366691503064955,-0.1016840750291783,0.7053798650133334,0.07415735363772606,0.6975674030663137,0.18,0.03325825669704359,-0.02308914586918032,1.1367670216274754,-0.03325825669704359,-0.020316685364276985,0.2278106072989721,0.36323297837252455,False
1782601032.206579,TRACKING,Tracking AprilTag,Walk,4,72.44871520996094,-0.03869800638103615,-0.021123684641957734,1.6262317422962127,1.6268292551471082,-0.02379163039173363,0.2346577199845826,0.23250988586867313,-0.0013560780987324956,0.9725930875888059,0.6588061733932268,0.004509495779166789,0.618310785573004,0.8305069988046463,-0.828422497141498,0.6379460048462231,0.17834558201405634,0.24939155588404538,0.6618838093487548,-0.026307311629486935,-0.10186808657804901,0.705874428565091,0.07373076607925895,0.697085330621868,0.18,0.03869800638103615,-0.02244133622513005,1.1262317422962127,-0.03869800638103615,-0.02379163039173363,0.2346577199845826,0.3737682577037873,False
1782601032.256566,TRACKING,Tracking AprilTag,Walk,4,72.45249938964844,-0.0404686607941539,-0.019037555448839668,1.6244276739402177,1.6250432021601044,-0.024907413520453454,0.22979442899051258,0.2277766711200471,0.002461437905070823,0.9737102902901403,0.6607449394559596,0.010541939585319848,0.6195297865049423,0.8254073843544414,-0.8288089907239234,0.6430152832228179,0.17700601210046732,0.24900506230161987,0.6662962243604467,-0.029139735428532848,-0.10223394936878168,0.7069706480827452,0.07312016199629878,0.6959843132252045,0.18,0.0404686607941539,-0.020735541937365033,1.1244276739402177,-0.0404686607941539,-0.024907413520453454,0.22979442899051258,0.3755723260597823,False
1782601032.3065634,TRACKING,Tracking AprilTag,Walk,4,72.46541595458984,-0.045520140823518344,-0.012070939723559585,1.6226774716733996,1.62336070171813,-0.028045133232539935,0.22794341828768924,0.22597404897900078,0.0022447787670174485,0.9741307356593998,0.6622116945883019,0.008527724223819366,0.6214333092875186,0.819514279816355,-0.8305090939283291,0.6491075206646473,0.17589393160294323,0.24730495909721426,0.6717520102953031,-0.03207000502596288,-0.10131898555426469,0.7079511526770579,0.07299849802584371,0.6951336906491087,0.18,0.045520140823518344,-0.017763473542573436,1.1226774716733996,-0.045520140823518344,-0.028045133232539935,0.22794341828768924,0.3773225283266004,False
1782601032.3565388,TRACKING,Tracking AprilTag,Walk,4,72.16952514648438,-0.049387981243465516,-0.011240257152765446,1.6193063689641112,1.6200983404225497,-0.03049001527848586,0.22746658386580135,0.22545591241696028,0.021919236449980936,0.9740067651868163,0.6665629530331663,0.004954803846933836,0.6254508853471472,0.8139878007784684,-0.8316508313008445,0.6558772749902122,0.1768176817437251,0.24616322172469884,0.6784780947304662,-0.03327111955928466,-0.09771945882356983,0.7068028314659205,0.07550216774812984,0.6965486971234097,0.18,0.049387981243465516,-0.015856526124963445,1.1193063689641112,-0.049387981243465516,-0.03049001527848586,0.22746658386580135,0.3806936310358888,False
1782601032.4065225,TRACKING,Tracking AprilTag,Walk,4,72.46149444580078,-0.05339559359745637,-0.026975322790665748,1.6308336974008522,1.6319305457137014,-0.0327295947249465,0.16695316152571657,0.16603218086212843,0.041976476812065004,0.9852265172601739,0.6604456627735436,0.09835252320967597,0.6314849055197709,0.8090893086635621,-0.8320390206847714,0.6630481122436183,0.17981496676997696,0.24577503234077192,0.6862230029123874,-0.03262225771186314,-0.09655643198083803,0.7059849865501603,0.07641507764855197,0.6974401695607055,0.18,0.05339559359745637,-0.0013601054213916962,1.1308336974008522,-0.05339559359745637,-0.0327295947249465,0.16695316152571657,0.36916630259914784,False
1782601032.4565096,TRACKING,Tracking AprilTag,Walk,4,72.50291442871094,-0.053148365321033744,-0.028505200606591913,1.6072431715253055,1.6083743058171014,-0.03305598460707694,0.20922524250250582,0.20769196099361248,0.009880962349340454,0.9781443737617054,0.6782851933543137,0.02974208281008739,0.6375674998130084,0.8050546040692936,-0.8314234923976818,0.6694810050811064,0.1832638338652028,0.24639056062786158,0.6934044275604317,-0.031316909281903255,-0.09588665286532326,0.7070954000284978,0.07745395447873661,0.6962921297820546,0.18,0.053148365321033744,-0.011336935194697272,1.1072431715253055,-0.053148365321033744,-0.03305598460707694,0.20922524250250582,0.3927568284746945,False
1782601032.506505,TRACKING,Tracking AprilTag,Walk,4,72.59461212158203,-0.04853581351428636,-0.019663499700999378,1.5906520391221417,1.5915138353081986,-0.030503691314644244,0.22697263090947403,0.2249648842080131,-0.023839145745208342,0.9740752003841459,0.6934834970319126,0.006717609113809142,0.6435681481003506,0.8013047908451526,-0.830183260505225,0.6756241485046386,0.1867753389502394,0.2476307925203184,0.700329367696437,-0.02986292056218509,-0.09582655096017319,0.7071633244742462,0.07794299718225552,0.6961768409246721,0.18,0.04853581351428636,-0.01900206963575815,1.0906520391221417,-0.04853581351428636,-0.030503691314644244,0.22697263090947403,0.4093479608778583,False
1782601032.5565438,TRACKING,Tracking AprilTag,Walk,4,72.31338500976562,-0.045399102593309336,-0.018086181331465386,1.5862176469289584,1.586970261819759,-0.028613168178474636,0.2354656899046456,0.23328384805844926,0.010143507456071515,0.9723557761907577,0.698970941107392,-0.005069027912701224,0.649407440197741,0.7979707823901412,-0.828646201212707,0.681324636297075,0.19034148301701764,0.2491678518128363,0.7068498566831475,-0.02822091935910312,-0.09667732691838157,0.7054271114410696,0.07867239545315269,0.6977368695271075,0.18,0.045399102593309336,-0.022963922257493052,1.0862176469289584,-0.045399102593309336,-0.028613168178474636,0.2354656899046456,0.4137823530710416,False
1782601032.6065392,TRACKING,Tracking AprilTag,Walk,4,72.6009292602539,-0.03918754405287143,-0.026167373924620266,1.5923706068431907,1.5930676522373926,-0.024604596254013834,0.19186383441346264,0.19067722637551313,-0.01104555913086973,0.9815906432751016,0.6938265625262279,0.0713657796382226,0.6539367810777083,0.7962291598232324,-0.8278453916547354,0.6850024097520108,0.19350726260294557,0.249968661370808,0.7113224666466973,-0.02633838434310415,-0.09734801005920064,0.7045676665350546,0.07854977363397568,0.698525376255518,0.18,0.03918754405287143,-0.01696053256673671,1.0923706068431907,-0.03918754405287143,-0.024604596254013834,0.19186383441346264,0.40762939315680935,False
1782601032.6567855,TRACKING,Tracking AprilTag,Walk,4,72.57894134521484,-0.03717202013643706,-0.02886328237566863,1.5769489585029572,1.5776510596054132,-0.023567749241582527,0.23615004461066885,0.23396123885613218,-0.00048315167322163146,0.9722458049677378,0.7081481149670855,0.0020846110376140925,0.6589780421561674,0.7943974917722285,-0.8276166639317527,0.6890017754312922,0.19708139120634552,0.25019738909379063,0.7162265858096518,-0.0241660730519217,-0.09856983780577398,0.7040266743588872,0.07745208927277225,0.6990218900244765,0.18,0.03717202013643706,-0.028740786843634007,1.0769489585029572,-0.03717202013643706,-0.023567749241582527,0.23615004461066885,0.42305104149704276,False
1782601032.706511,TRACKING,Tracking AprilTag,Walk,4,72.41816711425781,-0.03412594598251007,-0.029934197909669374,1.5677423893602807,1.568399450328512,-0.021764135365596345,0.23755398509771905,0.23530948632019438,-0.0118503999148097,0.971848246214184,0.716937656561369,0.003051824360981059,0.6640842553130627,0.7918798083139246,-0.8271697844555824,0.6936362084144408,0.20038807742136078,0.2506442685699609,0.7216528699722197,-0.022443405647303766,-0.09881574587404367,0.7041613713087349,0.07745347839046413,0.6988513219628166,0.18,0.03412594598251007,-0.031754537169105056,1.0677423893602807,-0.03412594598251007,-0.021764135365596345,0.23755398509771905,0.43225761063971935,False
1782601032.7565076,TRACKING,Tracking AprilTag,Walk,4,72.54093933105469,-0.03184131656939437,-0.03019606697026502,1.5685410543054237,1.5691547759679143,-0.020297169622755507,0.21742475477030543,0.21571410203258048,-0.003881429559434644,0.976448852059775,0.7169666357316221,0.03665828328550644,0.6700592302775615,0.788344069145648,-0.8268422705933097,0.6995786185320676,0.20397827787348044,0.2509717824322336,0.7284109692067827,-0.02085284850332153,-0.09795955463193631,0.7051256913786669,0.07867281365767347,0.6978626465181058,0.18,0.03184131656939437,-0.028637475070068936,1.0685410543054237,-0.03184131656939437,-0.020297169622755507,0.21742475477030543,0.4314589456945763,False
