frame_index,stamp_sec
0,1782756161.875298
1,1782756161.9088411
2,1782756161.943821
3,1782756161.9862664
4,1782756162.050599
5,1782756162.0847664
6,1782756162.1418307
7,1782756162.1754012
8,1782756162.2091856
9,1782756162.2418854
10,1782756162.276328
11,1782756162.3310585
12,1782756162.3749516
13,1782756162.4086657
14,1782756162.4413865
15,1782756162.474477
16,1782756162.514205
17,1782756162.5437253
18,1782756162.5952363
19,1782756162.6410644
20,1782756162.6752183
21,1782756162.7086616
22,1782756162.74085
23,1782756162.7752378
24,1782756162.807838
25,1782756162.855969
26,1782756162.9217706
27,1782756162.9541535
28,1782756163.0086982
29,1782756163.041579
30,1782756163.0750735
31,1782756163.1078274
32,1782756163.143025
33,1782756163.1780972
34,1782756163.2298694
35,1782756163.259747
36,1782756163.3096542
37,1782756163.3420632
38,1782756163.3753984
39,1782756163.4110205
40,1782756163.441728
41,1782756163.4782007
42,1782756163.5164647
43,1782756163.5508974
44,1782756163.5830002
45,1782756163.6420577
46,1782756163.6755311
47,1782756163.708124
48,1782756163.7429054
49,1782756163.7760968
50,1782756163.8102808
51,1782756163.8467865
52,1782756163.8851402
53,1782756163.941343
54,1782756163.97598
55,1782756164.0080874
56,1782756164.0407112
57,1782756164.0753136
58,1782756164.1093092
59,1782756164.1481588
60,1782756164.197565
61,1782756164.2415228
62,1782756164.275451
63,1782756164.3093767
64,1782756164.3419936
65,1782756164.3753397
66,1782756164.4122918
67,1782756164.4464843
68,1782756164.4899514
69,1782756164.5414033
70,1782756164.5746043
71,1782756164.6092181
72,1782756164.6417775
73,1782756164.6745675
74,1782756164.7095802
75,1782756164.7513876
76,1782756164.796323
77,1782756164.8467205
78,1782756164.8752081
79,1782756164.9088252
80,1782756164.9420044
81,1782756164.9753547
82,1782756165.0298004
83,1782756165.0751383
84,1782756165.10875
85,1782756165.1423833
86,1782756165.1757772
87,1782756165.2076323
88,1782756165.2522924
89,1782756165.3176587
90,1782756165.374719
91,1782756165.4088802
92,1782756165.4425738
93,1782756165.4745286
94,1782756165.5198796
95,1782756165.5540428
96,1782756165.5834224
97,1782756165.6415093
98,1782756165.6752338
99,1782756165.709276
100,1782756165.7408333
101,1782756165.7777162
102,1782756165.816446
103,1782756165.849104
104,1782756165.9078085
105,1782756165.9418535
106,1782756165.975071
107,1782756166.009426
108,1782756166.0440412
109,1782756166.0785651
110,1782756166.1197667
111,1782756166.174355
112,1782756166.2081163
113,1782756166.2417283
114,1782756166.2746904
115,1782756166.3114083
116,1782756166.3643167
117,1782756166.4086733
118,1782756166.4420965
119,1782756166.4746919
120,1782756166.5089781
121,1782756166.5414
122,1782756166.5747576
123,1782756166.621219
124,1782756166.6506464
125,1782756166.6782887
126,1782756166.7079039
127,1782756166.741059
128,1782756166.7755802
129,1782756166.8133984
130,1782756166.8429823
131,1782756166.8782766
132,1782756166.9355333
133,1782756166.9756608
134,1782756167.0088992
135,1782756167.0418322
136,1782756167.0755002
137,1782756167.1074953
138,1782756167.1503055
139,1782756167.1787622
140,1782756167.2193706
141,1782756167.2753766
142,1782756167.3077533
143,1782756167.3417132
144,1782756167.3744657
145,1782756167.410438
146,1782756167.458404
147,1782756167.4876933
148,1782756167.5416868
149,1782756167.5751722
150,1782756167.6092906
151,1782756167.640962
152,1782756167.6839817
153,1782756167.717686
154,1782756167.750516
155,1782756167.8089452
156,1782756167.8422256
157,1782756167.875556
158,1782756167.9076617
159,1782756167.9425707
160,1782756167.9827175
161,1782756168.0184734
162,1782756168.0749345
163,1782756168.1081727
164,1782756168.1417496
165,1782756168.1749148
166,1782756168.2101858
167,1782756168.2659361
168,1782756168.307728
169,1782756168.341437
170,1782756168.3750515
171,1782756168.4090354
172,1782756168.4421008
173,1782756168.4780595
174,1782756168.5167522
175,1782756168.56189
176,1782756168.6089768
177,1782756168.6418872
178,1782756168.675914
