frame_index,stamp_sec
0,1782754025.030387
1,1782754025.0631332
2,1782754025.0970917
3,1782754025.1312935
4,1782754025.1644826
5,1782754025.2002065
6,1782754025.2434359
7,1782754025.2866507
8,1782754025.330741
9,1782754025.3634105
10,1782754025.3972151
11,1782754025.431107
12,1782754025.4740248
13,1782754025.5160575
14,1782754025.568771
15,1782754025.5965314
16,1782754025.6302989
17,1782754025.6640782
18,1782754025.712862
19,1782754025.7743478
20,1782754025.820457
21,1782754025.8638763
22,1782754025.8968153
23,1782754025.9308639
24,1782754025.9639518
25,1782754025.9966547
26,1782754026.039093
27,1782754026.0785384
28,1782754026.1091475
29,1782754026.148143
30,1782754026.1899881
31,1782754026.2305033
32,1782754026.262694
33,1782754026.2974558
34,1782754026.3454652
35,1782754026.372164
36,1782754026.429954
37,1782754026.46332
38,1782754026.4966502
39,1782754026.5317965
40,1782754026.5719087
41,1782754026.603668
42,1782754026.6370401
43,1782754026.6772206
44,1782754026.7300992
45,1782754026.7628858
46,1782754026.7971435
47,1782754026.8298209
48,1782754026.863039
49,1782754026.9000964
50,1782754026.9418716
51,1782754026.9751189
52,1782754027.0298488
53,1782754027.0634382
54,1782754027.1068368
55,1782754027.1347346
56,1782754027.1760619
57,1782754027.2063975
58,1782754027.2391615
59,1782754027.2962477
60,1782754027.3301728
61,1782754027.3634074
62,1782754027.3981974
63,1782754027.4373698
64,1782754027.4822059
65,1782754027.5294569
66,1782754027.564005
67,1782754027.5980608
68,1782754027.6318502
69,1782754027.663824
70,1782754027.712569
71,1782754027.7638037
72,1782754027.7969139
73,1782754027.8307045
74,1782754027.863087
75,1782754027.9014745
76,1782754027.9372828
77,1782754027.9776545
78,1782754028.0293303
79,1782754028.0639048
80,1782754028.0970716
81,1782754028.1297417
82,1782754028.1732664
83,1782754028.201548
84,1782754028.2421067
85,1782754028.2965798
86,1782754028.3301916
87,1782754028.3635507
88,1782754028.4009087
89,1782754028.4454176
90,1782754028.508819
91,1782754028.5458019
92,1782754028.59769
93,1782754028.6306973
94,1782754028.6628127
95,1782754028.7068052
96,1782754028.7717617
97,1782754028.8149207
98,1782754028.862907
99,1782754028.896582
100,1782754028.9305253
101,1782754028.9631634
102,1782754028.9965663
103,1782754029.0324888
104,1782754029.0668306
105,1782754029.108892
106,1782754029.141117
107,1782754029.196662
108,1782754029.229338
109,1782754029.2637517
110,1782754029.2967582
111,1782754029.3375423
112,1782754029.3676789
113,1782754029.414871
114,1782754029.4416833
115,1782754029.496892
116,1782754029.5304809
117,1782754029.5642185
118,1782754029.5963168
119,1782754029.633453
120,1782754029.666786
121,1782754029.718247
122,1782754029.7637742
123,1782754029.796687
124,1782754029.8303666
125,1782754029.8638296
126,1782754029.8972888
127,1782754029.9369729
128,1782754029.9679456
129,1782754030.0006359
130,1782754030.0425124
131,1782754030.082524
132,1782754030.1308382
133,1782754030.1630688
134,1782754030.196233
135,1782754030.2400599
136,1782754030.266759
137,1782754030.3090656
138,1782754030.3508446
139,1782754030.3965034
140,1782754030.4307194
141,1782754030.4634051
142,1782754030.4968684
143,1782754030.5380645
144,1782754030.573306
145,1782754030.6053526
146,1782754030.6414077
147,1782754030.6697419
148,1782754030.6973033
149,1782754030.7298841
150,1782754030.7634768
151,1782754030.7968302
152,1782754030.8318403
153,1782754030.8660846
154,1782754030.9007633
155,1782754030.9387002
156,1782754030.974948
157,1782754031.006141
158,1782754031.063886
159,1782754031.0973108
160,1782754031.1302416
161,1782754031.1630352
162,1782754031.1967003
163,1782754031.237982
164,1782754031.2661755
165,1782754031.3060684
166,1782754031.3421416
167,1782754031.3968382
168,1782754031.42986
169,1782754031.4634721
170,1782754031.5009718
171,1782754031.531847
172,1782754031.5718768
173,1782754031.6167595
174,1782754031.6633375
175,1782754031.696892
176,1782754031.729678
177,1782754031.7628026
178,1782754031.7969189
179,1782754031.8335416
180,1782754031.867257
181,1782754031.9063275
182,1782754031.95083
183,1782754031.979173
184,1782754032.0297866
185,1782754032.0636234
186,1782754032.0968497
187,1782754032.1302946
188,1782754032.170925
189,1782754032.200652
190,1782754032.242513
191,1782754032.2973943
192,1782754032.330415
193,1782754032.3637087
194,1782754032.4008644
195,1782754032.4356706
196,1782754032.4716766
197,1782754032.504046
198,1782754032.53978
199,1782754032.5971715
200,1782754032.6296859
201,1782754032.6647549
202,1782754032.7019658
203,1782754032.73699
204,1782754032.7666562
205,1782754032.8003035
206,1782754032.8396864
207,1782754032.874305
208,1782754032.9303439
209,1782754032.963412
210,1782754032.9975123
211,1782754033.0313237
212,1782754033.0646887
213,1782754033.1007512
214,1782754033.141889
215,1782754033.1811078
216,1782754033.2308722
217,1782754033.2640793
218,1782754033.2970562
219,1782754033.3304727
220,1782754033.3651228
221,1782754033.404441
222,1782754033.4327242
223,1782754033.4736495
224,1782754033.5068228
225,1782754033.5637872
226,1782754033.5973077
227,1782754033.6306202
228,1782754033.6634486
229,1782754033.7083085
230,1782754033.7776315
231,1782754033.8173568
232,1782754033.8644168
233,1782754033.8981252
234,1782754033.930386
235,1782754033.9667392
236,1782754034.0006104
237,1782754034.032433
238,1782754034.075473
239,1782754034.1242418
240,1782754034.1634414
241,1782754034.1976686
242,1782754034.2321806
243,1782754034.271585
244,1782754034.311873
245,1782754034.3986142
246,1782754034.4304683
247,1782754034.4647112
248,1782754034.4967978
249,1782754034.5313303
250,1782754034.5637271
251,1782754034.6078718
252,1782754034.6918678
253,1782754034.7297637
254,1782754034.7633965
255,1782754034.7970982
256,1782754034.8309221
257,1782754034.8643095
258,1782754034.9010715
259,1782754034.9332805
260,1782754034.990034
261,1782754035.0296955
262,1782754035.0631952
263,1782754035.0976815
264,1782754035.130307
265,1782754035.1647735
266,1782754035.197647
267,1782754035.2316866
268,1782754035.2679117
269,1782754035.304114
270,1782754035.3418882
271,1782754035.375492
272,1782754035.4303179
273,1782754035.4651244
274,1782754035.4999626
275,1782754035.5325913
276,1782754035.5728288
277,1782754035.6175227
278,1782754035.6659899
279,1782754035.6972513
280,1782754035.7304294
281,1782754035.7636375
282,1782754035.7994764
283,1782754035.831242
284,1782754035.8678071
285,1782754035.9303484
286,1782754035.9630578
287,1782754035.997264
288,1782754036.0301135
289,1782754036.0640397
290,1782754036.1044207
291,1782754036.1755989
292,1782754036.208732
293,1782754036.2647743
294,1782754036.297552
295,1782754036.3307087
296,1782754036.3636713
297,1782754036.3965816
298,1782754036.4310405
299,1782754036.466815
300,1782754036.5241807
301,1782754036.5639012
302,1782754036.5969748
303,1782754036.6303506
304,1782754036.664394
305,1782754036.696244
306,1782754036.7380722
307,1782754036.7667797
308,1782754036.8007872
309,1782754036.8544269
310,1782754036.8969157
311,1782754036.9299586
