Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,ux_m,uy_m,uz_m,theta_x_rad,theta_y_rad,theta_z_rad
0.0649871826171875,-0.11339855194091797,0.12554392218589783,0.004790107256174087,0.0018819347023963928,-0.0001505493348836896,0.0,0.0,0.0,0.0,0.0,0.0
0.0224456787109375,-0.1144399642944336,0.15665659308433533,0.0061460383093357085,0.0029697194695472717,0.0016870212560892105,8.99794740239569e-05,0.00010773113194267172,7.106841564999196e-05,0.0006187719866124846,-0.0003880090332019819,0.0018208295554254306
0.1070556640625,-0.11066341400146484,0.05143579840660095,0.002472665392160416,0.0009727850556373596,-0.001989980029463768,-4.8859928415096966e-05,-1.659247456684513e-05,0.00022709063325762193,0.0005334138965402833,0.0007400213669822351,0.00010829974032570683
0.108062744140625,0.02731776237487793,0.13185763359069824,0.0053348339176177975,0.0023163538426160812,-0.004340613876581191,0.00010023544093188247,-1.5974054816255923e-06,1.4550089980669828e-05,0.0006108277716171487,-0.00018659514293768844,0.001403833110409151
0.0218658447265625,-0.1136927604675293,0.09859006106853485,0.0035702692729234695,0.0022593922913074493,0.0017038530099391937,4.2864584576343083e-05,-3.064301591367273e-05,-2.1823267596839155e-05,0.0005937307001284696,-0.0006275456623016315,0.0010289510057988668
0.0223388671875,-0.11412739753723145,0.1571643352508545,0.005682740640640258,0.0029767733067274094,0.001688636382818222,8.730548739838782e-05,3.134619690387292e-05,8.854185303112895e-05,0.0012625984686554354,-6.517682091436055e-05,0.002149054752191211
0.0224609375,-0.011599540710449219,0.15376505255699158,0.006075315080881118,0.0022341981530189514,-0.0008252256768941879,0.00011306191890719116,9.180803702575329e-05,9.688389730292665e-05,0.0005123292214993101,0.0002825298020550489,0.0023969077321924852
-0.0202484130859375,-0.07895588874816895,0.13266634941101074,0.00489250786781311,0.0016213636845350266,0.0024590769040584563,0.00010302690030541481,4.524472635004942e-05,2.720009484392024e-06,-0.00019912046820027386,-2.665706529309243e-05,0.0018185492892471545
0.06475830078125,-0.09026646614074707,0.03576159477233887,0.0018108686923980712,7.718615233898163e-05,-0.00042066728234291077,0.00013007120105430476,-3.907293293924028e-05,6.335302981666282e-06,0.000785025953744835,0.000587612993319365,0.00214494751022405
0.086090087890625,-0.06013369560241699,0.0945834368467331,0.00440316116631031,0.0015040803700685501,-0.002335958807468414,8.212264081170631e-05,-0.00012325869197562733,0.00011090954352810228,0.0011458323752094684,0.0004710673326670614,0.0016311309659109367
0.064727783203125,-0.08844709396362305,0.0819045752286911,0.0028603140193223953,0.0013488717377185822,-0.00044143837571144085,0.0001321321561101049,0.00010376923584499376,5.077882040779993e-05,5.980977697121922e-05,0.0005828268838338923,0.00247144609616934
-0.04266357421875,-0.10771417617797852,0.17049551755189896,0.0067743676754832265,0.0031445585191249847,0.002503886103034019,9.046178085732915e-05,6.070980858857833e-05,2.8175497794544193e-05,0.00026772928048653696,0.0006071971176513086,0.001810860809345985
-0.0212860107421875,-0.045905113220214844,0.11816629767417908,0.004722973695993424,0.0021525397896766663,0.0008367642790079117,-8.678978785633948e-05,-0.00012503495922250283,0.00010293701893674037,0.00025583588573495044,0.0017603859412058534,-0.000868858613156745
0.064910888671875,-0.08850812911987305,0.1114455908536911,0.0036849011164903638,0.0017110295593738556,-0.00044824005722999584,-9.5353144017621e-05,-0.00010097548371439775,5.905828935116166e-05,-0.00010056620349050868,0.0015804542740466573,-0.00103985503687368
0.10723876953125,-0.1107320785522461,0.08097681403160095,0.0032972524893283843,0.001334942877292633,-0.0019969009202718733,7.963214857366486e-05,8.74726022484031e-05,3.450480983559372e-05,-0.00015577014787005337,0.00016496483336318982,0.0019298659386730607
0.0213470458984375,0.019952058792114258,0.0936373919248581,0.004393529933094978,0.0015002656728029251,-0.0024250347352027892,6.068090122754969e-05,2.435125390141611e-05,7.777380951218872e-05,0.0005109398556108439,0.0001536440653908952,0.0019532105073180395
0.064239501953125,-0.09693408012390137,0.07373230159282684,0.003700055850148201,0.0016009975224733353,-0.0009519080758094785,7.226569108492191e-05,9.724202341737746e-06,4.4423167375008186e-05,0.0012474723282762668,-0.0003210165620097902,0.0014041299740113263
0.021697998046875,-0.16127681732177734,0.14388880133628845,0.005541988512277603,0.003518141806125641,0.002286999378800392,6.019972756413448e-05,-3.255548656091789e-05,-3.543515327598953e-05,0.0006898239087775465,-0.001469011787862728,0.0013865662286279322
0.000701904296875,0.04155397415161133,0.15544049441814423,0.005654646447300911,0.002964932471513748,-0.001168280645608902,7.231475095967412e-05,7.384714492883275e-06,1.2478438810827279e-05,0.0008089652567118175,-0.0021937850972258113,0.001976204694835309
0.0221099853515625,-0.10117602348327637,0.10220520198345184,0.0045051128417253495,0.0012450385838747025,0.0009093997740745544,0.00032118629200710334,0.00018325512881566216,0.00022800876725778804,-0.002169454862127669,0.007802683772630602,0.0029885300212272167
0.0436248779296875,-0.02140355110168457,0.19191241264343262,0.00653628643989563,0.0030544381588697433,-0.0016140372431278228,5.991861819031683e-05,6.937368079032987e-05,7.556678819448224e-05,-0.001396448342534467,-0.002014193942439122,0.001862646839146447
-0.000213623046875,-0.09673595428466797,0.07451090216636658,0.0032556558859348295,0.0016141906380653381,0.001181187534928322,3.487613699970964e-05,1.2379841565161587e-05,2.977953619217653e-05,-0.0015797920324521356,-0.001610231260040773,0.0013734866165798156
0.0653839111328125,-0.08895039558410645,0.17001986503601074,0.005797372484207153,0.0024284105747938156,-0.0004634566843509675,-0.00012470298191993772,-7.481563335099714e-05,0.00014925728326520396,-0.0020047278993682418,-0.0006975021316935736,-0.0007387026156823267
0.0225067138671875,-0.06528425216674805,0.12744443118572235,0.004862101662755012,0.0026140399277210236,0.001088411420583725,1.8592417584312297e-05,9.568864855580109e-05,9.197503392215586e-05,-0.00038889051163188754,-0.002775799025313306,0.0014861469969185358
