stamp_sec,state,message,requested_mode,tag_id,tag_margin,tag_x_camera_m,tag_y_camera_m,tag_z_camera_m,tag_range_m,tag_bearing_rad,tag_face_yaw_error_rad,tag_face_normal_x_camera,tag_face_normal_y_camera,tag_face_normal_z_camera,tag_rotation_camera_tag_00,tag_rotation_camera_tag_01,tag_rotation_camera_tag_02,tag_rotation_camera_tag_10,tag_rotation_camera_tag_11,tag_rotation_camera_tag_12,tag_rotation_camera_tag_20,tag_rotation_camera_tag_21,tag_rotation_camera_tag_22,tag_aligned_rel_x_m,tag_aligned_rel_y_m,odom_x,odom_y,odom_yaw,odom_rel_x,odom_rel_y,odom_rel_yaw,odom_tag_aligned_rel_x_m,odom_tag_aligned_rel_y_m,imu_x,imu_y,imu_z,imu_w,cmd_heading,cmd_lateral,cmd_turning,range_error_m,lateral_error_m,yaw_error_rad,cmd_face_yaw_error_rad,cmd_face_blend,target_reached
1782605252.2900748,TRACKING,Tracking AprilTag,Walk,2,73.03535461425781,2.377580727319072,-0.09563331203438517,5.1372723769758935,5.661590175960223,0.43345546385868183,-0.1772281579171339,-0.17626180276230954,-0.021307806655453374,0.9841126735605605,0.9843376808621507,0.003332704892944219,-0.17626180276230954,-0.007200389036562284,0.9997470338907017,-0.021307806655453374,0.1761462018683483,0.022243230539662515,0.9841126735605605,7.959723897456517e-16,-5.937205456179372e-16,2.1031205619852775,-2.3357879290040513,-1.6591957948709988,-1.2233217041060474e-06,3.099295647763091e-06,-1.8661728085067608e-06,-6.577482879384183e-07,3.2664226140679103e-06,-0.011596498139567835,0.7117198147657922,-0.012328908548382644,0.7022595136519342,0.5,-0.4,-0.4787239964313806,4.6372723769758935,2.377580727319072,0.43345546385868183,-0.1772281579171339,-1.0,False
1782605252.3401139,TRACKING,Tracking AprilTag,Walk,2,72.63975524902344,2.3765483600813138,-0.09555569383288984,5.134993940077963,5.659087891442089,0.43345901099905304,-0.17735727486451902,-0.17638059804328676,-0.023403742860244603,0.9840437741554103,0.9843176528041956,0.0029398999866892313,-0.17638059804328676,-0.007179577733690153,0.9997003143361002,-0.023403742860244603,0.1762589346433398,0.02430305545339545,0.9840437741554103,0.0022909887549385946,-0.0008191208021548976,2.103132888804246,-2.3357916708839963,-1.659202057279884,1.4157053156321574e-06,1.570832684760114e-05,-8.128581693744863e-06,4.1629366926908054e-06,1.5212682603157947e-05,-0.011596498139567835,0.7117198147657922,-0.012328908548382644,0.7022595136519342,0.5,-0.4,-0.4787917473314073,4.634993940077963,2.3765483600813138,0.43345901099905304,-0.17735727486451902,-1.0,False
1782605252.3901694,TRACKING,Tracking AprilTag,Walk,2,72.70716857910156,2.376619872645861,-0.09550131464486403,5.1354514696957345,5.659532164212357,0.43343652022080714,-0.17851112063994426,-0.17752760985060287,-0.020397140122314455,0.9839044183331848,0.9841123978933922,0.0025953907701214,-0.17752760985060287,-0.006316203902471019,0.9997720051307163,-0.020397140122314455,0.17743419591719042,0.021194379058073132,0.9839044183331848,0.005939911195293954,0.004676159517382799,2.103137358043773,-2.3358020303598757,-1.659199409194828,1.134017663220413e-05,2.107467677378497e-05,-5.480496637622067e-06,1.4878049934037483e-05,1.8745272399444812e-05,-0.011596498139567835,0.7117198147657922,-0.012328908548382644,0.7022595136519342,0.5,-0.4,-0.4793484285186986,4.6354514696957345,2.376619872645861,0.43343652022080714,-0.17851112063994426,-1.0,False
1782605252.4401236,TRACKING,Tracking AprilTag,Walk,2,73.22013854980469,2.377409839215305,-0.09556286431334517,5.137167035762678,5.661421637535948,0.4334358829359238,-0.17754573002707377,-0.17657515459591583,-0.02108507931563626,0.9840612959616295,0.9842827010421314,0.0029629729385253854,-0.17657515459591583,-0.006792100477943468,0.9997546132933576,-0.02108507931563626,0.17646935088083576,0.0219529950124059,0.9840612959616295,0.0011542570697334886,0.0012864478642354348,2.103146504709447,-2.3358156135104924,-1.6592035327065602,2.4062800793793744e-05,3.138478385698242e-05,-9.604008369912263e-06,2.921907961914025e-05,2.6650861637133757e-05,-0.011596498139567835,0.7117198147657922,-0.012328908548382644,0.7022595136519342,0.5,-0.4,-0.4788651596558683,4.637167035762678,2.377409839215305,0.4334358829359238,-0.17754573002707377,-1.0,False
1782605252.4900925,TRACKING,Tracking AprilTag,Walk,2,73.28084564208984,2.37765604680149,-0.09560776766938979,5.137269673441177,5.661618922162532,0.4334677393836957,-0.18132320327314513,-0.18032838007385127,-0.005633392009065033,0.9835903315071844,0.9836027638057504,0.0026978461093814556,-0.18032838007385127,-0.003775553164133959,0.9999770047819985,-0.005633392009065033,0.18030903535872533,0.006221859335688574,0.9835903315071844,0.01565303715558043,0.018780139393434574,2.1031509668079793,-2.335820636327094,-1.659207251520345,2.86720803745398e-05,3.6272886932264294e-05,-1.3322822154826497e-05,3.4617941672577274e-05,3.064977379621158e-05,-0.011596498139567835,0.7117198147657922,-0.012328908548382644,0.7022595136519342,0.5,-0.4,-0.4807825670818987,4.637269673441177,2.37765604680149,0.4334677393836957,-0.18132320327314513,-1.0,False
1782605252.5401301,TRACKING,Tracking AprilTag,Walk,2,72.56717681884766,2.377971342647575,-0.09561355261929944,5.1380866426369085,5.662492737756174,0.43345767028441196,-0.18321235612600884,-0.18218848579838437,-0.0025978504177780054,0.9832601928359038,0.9832565881493662,0.0037198794818382014,-0.18218848579838437,-0.004264534393448512,0.9999875323820863,-0.0025978504177780054,0.1821765506514892,0.003331302602084323,0.9832601928359038,0.02158092202365982,0.027966899678833847,2.1030456566208087,-2.335898370753205,-1.6595450583167666,0.00011540003940280891,-6.176352287279318e-05,-0.00035112961857630687,0.00010270340890177488,-8.114130669260091e-05,-0.01153545667663864,0.7117804008622213,-0.012389934948982243,0.7021980373795108,0.5,-0.4,-0.4817180813189752,4.6380866426369085,2.377971342647575,0.43345767028441196,-0.18321235612600884,-1.0,False
1782605252.590104,TRACKING,Tracking AprilTag,Walk,2,71.69054412841797,2.3912730448207173,-0.09586614497757036,5.170456594178848,5.697455439485818,0.43319011015267944,-0.1586122787037763,-0.1579329327851299,-0.01383848414490101,0.987352867569877,0.9874436759967652,0.0034893374561776568,-0.1579329327851299,-0.005746654955615665,0.9998877298544034,-0.01383848414490101,0.15786691449070808,0.01457230972510859,0.987352867569877,-0.08927939910504526,-0.0681768473452759,2.102616820150656,-2.3363480892251745,-1.6607850648927822,0.0006012213395846809,-0.0004492233097580916,-0.0015911361945919467,0.0005126050098267948,-0.0005481831674745988,-0.011108206885135445,0.7122069568277225,-0.012511991271718495,0.7017701250839964,0.5,-0.4,-0.4691772384892997,4.670456594178848,2.3912730448207173,0.43319011015267944,-0.1586122787037763,-1.0,False
1782605252.6400774,TRACKING,Tracking AprilTag,Walk,2,71.57749938964844,2.4190671948440556,-0.08216838357118053,5.253276891341812,5.784077785916722,0.43154084651014407,-0.1410118339929748,-0.14049560109738216,-0.02650499894614406,0.9897264627679458,0.9900692627991682,0.004882717747002237,-0.14049560109738216,-0.008690961295208202,0.9996109004120703,-0.02650499894614406,0.14031151788815063,0.02746282659838594,0.9897264627679458,-0.2239766590440041,-0.11274443544286958,2.1012299569930213,-2.337576721507206,-1.6643588562631486,0.001947492173644719,-0.0017222046701140805,-0.005164927564958344,0.0016133591222162067,-0.0020385747557869764,-0.009155476972148323,0.7131506196172067,-0.013489069405631863,0.7008212439613803,0.5,-0.4,-0.4588926788556171,4.753276891341812,2.4190671948440556,0.43154084651014407,-0.1410118339929748,-1.0,False
1782605252.6900768,TRACKING,Tracking AprilTag,Walk,2,55.4387092590332,2.379716513304782,-0.06585695687442195,5.197132353288867,5.716430050308156,0.42939609875430407,-0.16212578829348503,-0.16122218572696603,-0.04905030785895565,0.9856984701866801,0.9868998634269274,0.006005530562062983,-0.16122218572696603,-0.014090287387228265,0.9986969165368876,-0.04905030785895565,0.16071752663993286,0.05067940905714211,0.9856984701866801,-0.10769126682096533,-0.059865517313339583,2.0984939492926284,-2.3395604710167004,-1.6705682771237265,0.004165037743879911,-0.004272399152297549,-0.011374348425536194,0.0033465654473706164,-0.004939780727012301,-0.008971976940377439,0.7131806159749006,-0.013610550052409312,0.7007907430572364,0.5,-0.4,-0.4675193830256162,4.697132353288867,2.379716513304782,0.42939609875430407,-0.16212578829348503,-1.0,False
1782605252.74009,PAUSED_LOST_TAG,Paused: lost fresh AprilTag pose,Walk,,,,,,,,,,,,,,,,,,,,,,,2.094365930642853,-2.342345729819613,-1.6781056807613608,0.007303853331762454,-0.008138410181428694,-0.018911752063170528,0.005754630293905257,-0.009298614087784674,-0.004516681713626699,0.7133305295561518,-0.018310871812000133,0.7005739555271251,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False
