frame_index,stamp_sec
0,1782754880.6342125
1,1782754880.6815171
2,1782754880.7149813
3,1782754880.7489543
4,1782754880.7850826
5,1782754880.81761
6,1782754880.878268
7,1782754880.9148378
8,1782754880.9481275
9,1782754880.9817944
10,1782754881.015862
11,1782754881.0502207
12,1782754881.087123
13,1782754881.1234837
14,1782754881.172064
15,1782754881.2151864
16,1782754881.2486985
17,1782754881.281859
18,1782754881.3166187
19,1782754881.3516326
20,1782754881.3854349
21,1782754881.4390817
22,1782754881.4920917
23,1782754881.521186
24,1782754881.5488677
25,1782754881.5826755
26,1782754881.6174226
27,1782754881.6488674
28,1782754881.6851227
29,1782754881.723732
30,1782754881.7639322
31,1782754881.7931418
32,1782754881.8480568
33,1782754881.8825145
34,1782754881.914974
35,1782754881.9511883
36,1782754881.98779
37,1782754882.0243504
38,1782754882.0818949
39,1782754882.116187
40,1782754882.1491966
41,1782754882.186133
42,1782754882.2193651
43,1782754882.2551446
44,1782754882.3053315
45,1782754882.347986
46,1782754882.381521
47,1782754882.4156802
48,1782754882.4487212
49,1782754882.4822352
50,1782754882.5235248
51,1782754882.569678
52,1782754882.6150258
53,1782754882.648672
54,1782754882.681761
55,1782754882.7155247
56,1782754882.7485769
57,1782754882.796855
58,1782754882.8785837
59,1782754882.9148064
60,1782754882.9483495
61,1782754882.9825253
62,1782754883.0278883
63,1782754883.1092093
64,1782754883.1489875
65,1782754883.1816034
66,1782754883.2151213
67,1782754883.2481575
68,1782754883.281882
69,1782754883.3172379
70,1782754883.3686926
71,1782754883.4150217
72,1782754883.4485433
73,1782754883.4821832
74,1782754883.5146844
75,1782754883.548792
76,1782754883.5847054
77,1782754883.6238513
78,1782754883.6593552
79,1782754883.689735
80,1782754883.7489052
81,1782754883.7812283
82,1782754883.8152804
83,1782754883.848443
84,1782754883.8843946
85,1782754883.9249084
86,1782754883.95757
87,1782754884.0154135
88,1782754884.0479639
89,1782754884.0827289
90,1782754884.127542
91,1782754884.1949759
92,1782754884.231088
93,1782754884.2821424
94,1782754884.314834
95,1782754884.3483927
96,1782754884.3886504
97,1782754884.4169092
98,1782754884.4573445
99,1782754884.5062952
100,1782754884.5486925
101,1782754884.5828724
102,1782754884.614833
103,1782754884.6494489
104,1782754884.685119
105,1782754884.718373
106,1782754884.7721863
107,1782754884.8173647
108,1782754884.8481522
109,1782754884.8821476
110,1782754884.9156718
111,1782754884.9485974
112,1782754884.984376
113,1782754885.026987
114,1782754885.0710113
115,1782754885.1157541
116,1782754885.148339
117,1782754885.1825848
118,1782754885.2285507
119,1782754885.2967339
120,1782754885.326209
121,1782754885.3532546
122,1782754885.381214
123,1782754885.414789
124,1782754885.44904
125,1782754885.4809737
126,1782754885.517864
127,1782754885.5536914
128,1782754885.5930498
129,1782754885.632394
130,1782754885.681927
131,1782754885.7159178
132,1782754885.7493227
133,1782754885.783753
134,1782754885.8179057
135,1782754885.8527582
136,1782754885.8919113
137,1782754885.9281702
138,1782754885.9813552
139,1782754886.0155845
140,1782754886.0487497
141,1782754886.0926228
142,1782754886.1209092
143,1782754886.160617
144,1782754886.1993856
145,1782754886.2482717
146,1782754886.281844
147,1782754886.3209805
148,1782754886.349177
149,1782754886.3936896
150,1782754886.4410727
151,1782754886.4810996
152,1782754886.515027
153,1782754886.548763
154,1782754886.598814
155,1782754886.6550379
156,1782754886.6909993
157,1782754886.7489007
158,1782754886.7814827
159,1782754886.8158782
160,1782754886.8485682
161,1782754886.8839314
162,1782754886.9283266
163,1782754886.9571037
164,1782754887.0149565
165,1782754887.0486546
166,1782754887.0824144
167,1782754887.1316926
168,1782754887.1980793
169,1782754887.2259831
170,1782754887.2818267
171,1782754887.315766
172,1782754887.34864
173,1782754887.3817997
174,1782754887.4176583
175,1782754887.4520533
176,1782754887.4919572
177,1782754887.5222297
178,1782754887.5822694
179,1782754887.6156125
180,1782754887.6478603
181,1782754887.6850066
182,1782754887.7206657
183,1782754887.7599783
184,1782754887.8152258
185,1782754887.8479953
186,1782754887.8814468
187,1782754887.9148731
188,1782754887.955415
189,1782754888.0134044
190,1782754888.0574193
191,1782754888.1153207
192,1782754888.1483324
193,1782754888.1818457
194,1782754888.2148604
195,1782754888.2489629
196,1782754888.2847042
197,1782754888.3230798
198,1782754888.3576424
199,1782754888.3934717
200,1782754888.448679
201,1782754888.4817324
202,1782754888.514907
203,1782754888.547772
204,1782754888.5932324
205,1782754888.6597779
206,1782754888.7154427
207,1782754888.7493253
208,1782754888.782264
209,1782754888.8189554
210,1782754888.8567977
211,1782754888.8851306
212,1782754888.924649
213,1782754888.981706
214,1782754889.0148087
215,1782754889.0493677
216,1782754889.083732
217,1782754889.122359
218,1782754889.1603935
219,1782754889.1939454
220,1782754889.2485101
221,1782754889.2821288
222,1782754889.3157244
223,1782754889.3483553
224,1782754889.384569
225,1782754889.4186323
226,1782754889.477102
227,1782754889.5146875
228,1782754889.5480626
229,1782754889.5818014
230,1782754889.6168125
231,1782754889.6507714
232,1782754889.7106938
233,1782754889.748414
234,1782754889.7811744
235,1782754889.8156495
236,1782754889.8485734
237,1782754889.8854408
238,1782754889.9238591
239,1782754889.9820628
240,1782754890.0147412
241,1782754890.0485342
242,1782754890.0817482
243,1782754890.1406398
244,1782754890.1942165
245,1782754890.226493
246,1782754890.281938
247,1782754890.315155
248,1782754890.3489914
249,1782754890.3813531
250,1782754890.4175816
251,1782754890.457024
252,1782754890.4910784
253,1782754890.5483685
254,1782754890.5821538
255,1782754890.6151361
256,1782754890.6475616
257,1782754890.6838443
258,1782754890.717787
259,1782754890.7697191
260,1782754890.8197074
261,1782754890.8477297
262,1782754890.8829665
263,1782754890.915956
264,1782754890.9481022
265,1782754890.9926856
266,1782754891.0599542
267,1782754891.1016963
268,1782754891.1489756
269,1782754891.1816568
270,1782754891.2341938
271,1782754891.2903376
272,1782754891.3243358
273,1782754891.3596685
274,1782754891.4147692
275,1782754891.4484458
276,1782754891.481966
277,1782754891.5155563
278,1782754891.5505621
279,1782754891.5952973
280,1782754891.624676
281,1782754891.6542046
282,1782754891.6821136
283,1782754891.7160473
284,1782754891.7495089
285,1782754891.781923
286,1782754891.8191237
287,1782754891.8540359
288,1782754891.891841
289,1782754891.9278562
290,1782754891.9816744
291,1782754892.015869
292,1782754892.048782
293,1782754892.082604
294,1782754892.1184149
295,1782754892.157461
296,1782754892.1904697
297,1782754892.2482493
298,1782754892.2825327
299,1782754892.3158221
300,1782754892.3506355
301,1782754892.3892567
302,1782754892.417187
303,1782754892.452875
304,1782754892.4914787
305,1782754892.5190408
306,1782754892.5486584
307,1782754892.5816762
308,1782754892.6155107
309,1782754892.6480827
310,1782754892.6818275
311,1782754892.714809
312,1782754892.7508616
313,1782754892.8057866
314,1782754892.8484802
315,1782754892.8822262
316,1782754892.9149354
317,1782754892.9488935
318,1782754892.98468
319,1782754893.0147572
320,1782754893.0484793
321,1782754893.0816321
322,1782754893.1161485
323,1782754893.1495273
324,1782754893.1825194
325,1782754893.22217
326,1782754893.257584
327,1782754893.2955995
328,1782754893.324226
329,1782754893.3816602
330,1782754893.4165804
331,1782754893.4492311
332,1782754893.482307
333,1782754893.5178266
334,1782754893.5601387
335,1782754893.6166937
336,1782754893.6499496
337,1782754893.6999662
338,1782754893.757939
339,1782754893.795458
340,1782754893.8477554
341,1782754893.8818457
342,1782754893.9150507
343,1782754893.9503326
344,1782754893.991322
345,1782754894.0224967
346,1782754894.0532758
347,1782754894.0857008
348,1782754894.1206708
349,1782754894.1596775
350,1782754894.190106
351,1782754894.2487667
352,1782754894.2815804
353,1782754894.3147144
354,1782754894.3477714
