ux,uy,uz,theta_x,theta_y,theta_z
1.737608344741269680e-04,2.693107983337674014e-04,-1.138968597932604141e-04,7.723364338674690646e-04,4.986818129162134614e-04,1.229946435174170995e-03
2.693107983337674014e-04,2.965286897567245925e-03,1.166383664061173241e-04,-1.022732442063204253e-02,-4.491298606494498625e-04,6.469601312523634747e-03
-1.138968597932604141e-04,1.166383664061173241e-04,1.614839218011234791e-03,-9.943144005726748183e-03,-1.551059128768037497e-03,4.051088599508283726e-04
7.723364338674690646e-04,-1.022732442063204253e-02,-9.943144005726748183e-03,2.121139630534962350e+00,-2.667271859344941265e-02,8.696589937226301137e-03
4.986818129162134614e-04,-4.491298606494498625e-04,-1.551059128768037497e-03,-2.667271859344941265e-02,1.281634749849039356e-01,-1.979367227949824226e-02
1.229946435174170995e-03,6.469601312523634747e-03,4.051088599508283726e-04,8.696589937226301137e-03,-1.979367227949824226e-02,6.720005694425601472e-02
