frame_index,stamp_sec
0,1782604210.4344604
1,1782604210.4707558
2,1782604210.499086
3,1782604210.5324602
4,1782604210.567844
5,1782604210.6001127
6,1782604210.634371
7,1782604210.6704986
8,1782604210.7103121
9,1782604210.7518942
10,1782604210.7985559
11,1782604210.8314865
12,1782604210.8647158
13,1782604210.899141
14,1782604210.9311054
15,1782604210.9641047
16,1782604210.9973385
17,1782604211.0308905
18,1782604211.0709596
19,1782604211.1066165
20,1782604211.1507676
21,1782604211.1987412
22,1782604211.2311995
23,1782604211.2646713
24,1782604211.2990475
25,1782604211.3308423
26,1782604211.364303
27,1782604211.39793
28,1782604211.4305959
29,1782604211.4641378
30,1782604211.4970186
31,1782604211.5312357
32,1782604211.5707188
33,1782604211.5984888
34,1782604211.6311378
35,1782604211.6681898
36,1782604211.6980717
37,1782604211.7370923
38,1782604211.764085
39,1782604211.7973785
40,1782604211.8320174
41,1782604211.8647933
42,1782604211.8998725
43,1782604211.939251
44,1782604211.9701476
45,1782604212.0176878
46,1782604212.0741558
47,1782604212.1305585
48,1782604212.1642334
49,1782604212.198104
50,1782604212.2323186
51,1782604212.2642815
52,1782604212.2978668
53,1782604212.331271
54,1782604212.3650467
55,1782604212.3977365
56,1782604212.431332
57,1782604212.4639907
58,1782604212.4977224
59,1782604212.5303872
60,1782604212.5642838
61,1782604212.5979674
62,1782604212.6313195
63,1782604212.6712325
64,1782604212.7024791
65,1782604212.7311618
66,1782604212.764869
67,1782604212.7984128
68,1782604212.8312223
69,1782604212.8644633
70,1782604212.8978457
71,1782604212.9317627
72,1782604212.964193
73,1782604212.9972918
74,1782604213.0305789
75,1782604213.064306
76,1782604213.0983126
77,1782604213.1321516
78,1782604213.164518
79,1782604213.1982617
80,1782604213.2311347
81,1782604213.2641819
82,1782604213.298256
83,1782604213.331236
84,1782604213.36434
85,1782604213.3982573
86,1782604213.4318876
87,1782604213.4647458
88,1782604213.4977186
89,1782604213.5311272
90,1782604213.5639384
91,1782604213.5984757
92,1782604213.631401
93,1782604213.6643784
94,1782604213.6983664
95,1782604213.730982
96,1782604213.7648497
97,1782604213.798896
98,1782604213.8324435
99,1782604213.8643556
100,1782604213.8982217
101,1782604213.9316947
102,1782604213.9645123
103,1782604213.9974723
104,1782604214.0314813
105,1782604214.0646336
106,1782604214.0982323
107,1782604214.1316695
108,1782604214.164165
109,1782604214.197963
110,1782604214.2313075
111,1782604214.264901
112,1782604214.2991207
113,1782604214.3320127
114,1782604214.3643596
115,1782604214.3973777
116,1782604214.4305785
117,1782604214.464346
118,1782604214.4972413
119,1782604214.531042
120,1782604214.5639644
121,1782604214.5981543
122,1782604214.6314664
123,1782604214.664341
124,1782604214.6973429
125,1782604214.7310758
126,1782604214.7642825
127,1782604214.7973204
128,1782604214.8311472
129,1782604214.8636982
130,1782604214.8980215
131,1782604214.931898
132,1782604214.9640994
133,1782604214.997771
134,1782604215.0309465
135,1782604215.0643547
136,1782604215.097306
137,1782604215.131571
138,1782604215.164954
139,1782604215.1978655
140,1782604215.2308757
141,1782604215.264746
142,1782604215.2981553
143,1782604215.3313172
144,1782604215.3640692
145,1782604215.397887
146,1782604215.4319122
147,1782604215.4725304
148,1782604215.5070417
149,1782604215.547109
150,1782604215.5747228
151,1782604215.6306965
152,1782604215.6647465
153,1782604215.6976912
154,1782604215.7309086
155,1782604215.7642384
156,1782604215.7978003
157,1782604215.8311749
158,1782604215.864292
159,1782604215.8977942
160,1782604215.932347
161,1782604215.9647171
162,1782604215.9982805
163,1782604216.031265
164,1782604216.0648525
165,1782604216.098242
166,1782604216.1316996
167,1782604216.1647975
168,1782604216.1979384
169,1782604216.2394593
170,1782604216.2710738
171,1782604216.3221693
172,1782604216.3720937
173,1782604216.3988948
174,1782604216.4314861
175,1782604216.4654176
176,1782604216.4985323
177,1782604216.5328987
178,1782604216.5652854
179,1782604216.5978887
180,1782604216.6315563
181,1782604216.6639302
182,1782604216.6982188
183,1782604216.7311103
184,1782604216.7642524
185,1782604216.7981648
186,1782604216.8311708
187,1782604216.8644674
188,1782604216.89747
189,1782604216.9408362
190,1782604216.968198
191,1782604217.0012147
192,1782604217.0448983
193,1782604217.0743115
194,1782604217.1321647
195,1782604217.1652896
196,1782604217.1992717
197,1782604217.232509
198,1782604217.264586
199,1782604217.2977486
200,1782604217.3313472
201,1782604217.364251
202,1782604217.3986773
203,1782604217.4391031
204,1782604217.466347
205,1782604217.5064218
206,1782604217.5343134
207,1782604217.5920327
208,1782604217.6316838
209,1782604217.665069
210,1782604217.698724
211,1782604217.7312994
212,1782604217.7647467
213,1782604217.7983983
214,1782604217.8309128
215,1782604217.8688955
216,1782604217.9072974
217,1782604217.969607
218,1782604218.0135798
219,1782604218.0731819
220,1782604218.1243804
221,1782604218.1662402
222,1782604218.1982486
223,1782604218.2320685
224,1782604218.2648628
225,1782604218.2991717
226,1782604218.3312128
227,1782604218.3651724
228,1782604218.4073367
229,1782604218.4729555
230,1782604218.5030468
231,1782604218.531919
232,1782604218.5657713
233,1782604218.6028507
234,1782604218.6343696
235,1782604218.6679285
236,1782604218.7214267
237,1782604218.764943
238,1782604218.7982168
239,1782604218.8314984
240,1782604218.8648536
241,1782604218.9001448
242,1782604218.9343176
243,1782604218.9641159
244,1782604218.99849
245,1782604219.0369167
246,1782604219.0647478
247,1782604219.115007
248,1782604219.1583278
249,1782604219.1987848
250,1782604219.2318914
251,1782604219.2654703
252,1782604219.2989237
253,1782604219.3318548
254,1782604219.3657398
255,1782604219.3981342
256,1782604219.4318686
257,1782604219.464564
258,1782604219.5023272
259,1782604219.531431
260,1782604219.5646198
261,1782604219.5984762
262,1782604219.6317184
263,1782604219.6680548
264,1782604219.7118618
265,1782604219.7693267
266,1782604219.8018808
267,1782604219.8353179
268,1782604219.8840883
269,1782604219.9307804
270,1782604219.96483
271,1782604219.997749
272,1782604220.0313978
273,1782604220.0652862
274,1782604220.0984538
275,1782604220.1311846
276,1782604220.1640952
277,1782604220.1975229
278,1782604220.2309508
279,1782604220.2649362
