Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,ux_m,uy_m,uz_m,theta_x_rad,theta_y_rad,theta_z_rad
4.969575021113946,-0.5426911715582728,-0.09386374077902193,-0.003119623583538881,0.0,-0.16516711679466417,6.884785267019695e-05,-0.019346698357572505,-0.0011918213616547249,0.014730360112125413,0.0074834470781018755,-0.010457901484364474
2.0625802082654103,-0.9987704617865738,-4.443896989032762,-0.14769585928225015,0.0,-0.06855121911019535,-0.0023655424891413186,-0.021033729150660783,-0.04135077494302487,-0.6367777906340282,0.04588649974457553,0.013250659009767194
4.26728802436841,-0.9480598028436871,-2.42722795124684,-0.08067052832638347,0.0,-0.14182614338707425,-0.00043316659345798384,-0.020973972202126205,-0.019541046368483236,-0.31726648141879427,0.05705867300788608,0.020009465385701558
1.7167615828135276,-4.608366097966779,-0.903156450946355,-0.030017002738369707,0.0,-0.05705770808418046,-0.0016904438738197744,-0.08841546693809936,-0.009907065924874801,-0.11942083012087691,0.03832310972548988,-0.046837274456832
1.8155035602305798,-4.178770375117609,2.0595691235861766,0.06845114371687085,0.0,-0.060339463092865815,0.000952511331534282,-0.07445570002416817,0.019621820427828507,0.344393962880513,-0.020655019619565833,-0.02116512625793774
2.6848031846893354,0.3724916951552507,4.201557068102536,0.1396415315270128,0.0,-0.08923121178214372,0.000981701409528315,0.01575473531832425,0.04027343316988124,0.5003244748172095,-0.00955292923281766,0.008279942024845893
4.489767397045137,-0.16128877711464726,2.1945329003702367,0.0729367542144351,0.0,-0.14922039266899045,0.0003413628599151775,-0.004089346145070529,0.02035525984629137,0.28250438414221796,-0.05369047080705024,-0.031340111133575405
3.7219537625748416,1.3143410995439444,3.069131418382829,0.10200461514002507,0.0,-0.1237015980633575,0.0011812577058252674,0.022523166945445545,0.028828272502501178,0.35006977049732046,-0.007735021106547255,0.012845454656290016
1.905858300428876,-0.6239493383898959,4.580217392418089,0.15222655816329717,0.0,-0.06334246271836264,0.001215922729039067,-0.003514152782939436,0.043082176185921264,0.5997949187785799,-0.03263551871246255,0.022120644386354544
-0.35013228969659255,4.945003829684643,0.6514173041269674,0.02165028548632049,-0.0,0.011636878513796425,0.0004350527382855655,0.08366404367128545,0.00830848153495548,0.1635448183688034,-0.024324439092450977,0.05007678085336102
2.9241920362805125,3.8783809956138895,1.1862806530558738,0.03942682308689862,0.0,-0.09718745879363115,2.3188330154198192e-05,0.06202703995061863,0.014121584505427984,0.22407955641228303,0.003221075650938087,0.07122403122792578
4.458658655763441,2.0053530690617785,1.048294834381167,0.034840773025832425,0.0,-0.14818647305156266,0.00014820551256609162,0.022545573096702593,0.009650805415805317,0.18733944673357292,-0.01275048210084973,0.006848471548595455
4.594499028519738,-1.3774608097680425,-1.4118004088695955,-0.04692212151578515,0.0,-0.1527012177967664,-0.0005609259884603877,-0.03136976083452359,-0.009778707436644437,-0.17098960846309488,0.021639460859006903,-0.019401401457151086
4.285938257000765,-2.0486257718936036,1.5600851591854135,0.051850463390135285,0.0,-0.14244599621922754,0.00017747841448187852,-0.03904878878862503,0.013624117425965712,0.21923767012115444,-0.03111614536648381,-0.02971622934501346
1.8766849280638744,-3.538854178629682,2.992417882444417,0.09945498997162765,0.0,-0.0623728663685274,-0.0011536215235476498,-0.0613044337196806,0.02889531808655345,0.39616739259683476,-0.04794557273501283,-0.06870696514455304
0.7591603809097278,2.39652680579863,4.322075286843765,0.14364703433683967,0.0,-0.025231197993162115,0.0015047691288400085,0.044644346202413594,0.040348844941505174,0.7683914879385263,-0.01915258300008789,0.0739596215302284
4.195970724841446,-1.1169047059259534,-2.479184050076562,-0.08239732367752403,0.0,-0.1394558657093243,-0.0007145838381864563,-0.027532159311130056,-0.01816504761909675,-0.3512059528512446,0.057389506567859724,0.00820142946651648
3.5934728103549465,-2.428506626649679,2.4878321337176916,0.08268474846429871,0.0,-0.11943144853326017,-0.0013947406601933017,-0.04307528110273972,0.024283244789449418,0.36067935956948155,-0.036682839217965606,-0.0494685076719385
-0.9615189863249255,0.19651987638640728,-4.90274017026415,-0.1629458162670815,0.0,0.031956720250702245,-0.0025102276185539306,0.0057824796840977985,-0.04615285252375109,-0.7369530130960585,0.05577529518411664,0.043700764767514874
-1.0294933146865397,2.837546249868311,-3.986034971606997,-0.13247851192624815,0.0,0.03421589206797868,-0.0014578694390945932,0.05053566873890706,-0.03193474494217631,-0.5458162000117027,0.03471687887838291,0.06090837699338925
-1.5840319641907739,4.196627267835721,-2.2088825933669747,-0.07341367576388151,0.0,0.05264635131261861,-0.0014412118367220978,0.06945230941027176,-0.0146305276590464,-0.23889754791632678,0.02720186816766259,0.09073767374889001
0.7608904176108064,-3.684666202228167,-3.2930655551545693,-0.10944721447001762,0.0,-0.025288696908592926,-0.003422467295362383,-0.07213264578601275,-0.03331161213039552,-0.5034533510878141,0.07848223582326876,-0.051059172022603884
