Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,ux_m,uy_m,uz_m,theta_x_rad,theta_y_rad,theta_z_rad
0.796233757847488,-4.930361069507542,-0.23989899363802658,-0.007973201920242392,0.0,-0.0264633562265394,0.0014299355408566607,-0.013005430822424974,-0.001804045962296686,-0.00018119352051941429,0.04193994179810644,0.023503246804197197
1.7961630321659274,-3.598694849201052,-2.970386127124602,-0.09872274999363377,0.0,-0.05969666783489044,-0.002759633485809646,-0.00868915159685406,-0.003329645225011068,-0.2332025624435152,-0.042285682580118646,-0.0599942867357353
0.48973869124219455,-2.013966028184325,-4.550175474816314,-0.15122809513734692,0.0,-0.01627678971976442,-0.0009278445187918797,-0.005302684791432498,-0.0053154679899350046,-0.3327950802697079,0.01904227301995756,-0.002642235191100564
-0.07981196974414499,-0.927346293590636,-4.9126020499577665,-0.1632735823694645,0.0,0.00265260366778577,-2.2897849763680233e-05,-0.0020459588958884082,-0.006241619835878082,-0.3443307536038982,0.035206309079128334,0.03214806171803643
0.4319198642033346,-0.0032889117841872206,-4.981308504195042,-0.16555708687504928,0.0,-0.014355142714158445,-0.0005724790268933251,0.000456531999433248,-0.005551242604188739,-0.34251809522615273,0.02493948831851249,0.011972935172398587
0.41156989199095917,1.56258396187439,-4.73169542406308,-0.15726103085728738,0.0,-0.013678797911456146,5.35591515709639e-06,0.003964955708454612,-0.005591361561330542,-0.3127274195612832,-0.029714256381839024,-0.011177540905042036
0.0088842447026743,2.3151515372772646,-4.431703332764818,-0.1472905950412628,0.0,-0.00029527375604646044,0.0001564954092200245,0.005966482507169484,-0.004944605349889048,-0.30316903241191817,0.003343689667866867,0.025744152574229035
0.1645147783067557,3.163537768522704,-3.8684575317365284,-0.128570747849643,0.0,-0.00546775760253025,-0.00045517511716715515,0.007338788304063261,-0.0034746341425203713,-0.2483819019345763,-0.04414767811924096,-0.005655943240667153
-0.7845216881850106,4.273563310852836,-2.474102331937765,-0.08222842940994939,0.0,0.026074097835302547,-0.0008907038559517549,0.010018789913006147,-0.0020331586747342825,-0.15513402594665562,0.018116744303462655,0.03186168695221656
0.46329082022788526,4.733941971856147,-1.5411537960214432,-0.05122126699859258,0.0,-0.015397777212209708,-0.0017349788283647929,0.010735474692342827,-7.63985088993958e-05,-0.11437534273500119,-0.05642193716885165,-0.05374468703911996
0.1997060671928278,4.4463963104531565,2.2780863322347797,0.07571370785347538,0.0,-0.006637363393147283,0.0010631815630842325,0.009137916172579646,0.0028972759337931066,0.1572952842775274,0.009705859167024022,0.06063054546758687
-0.05642889441925247,4.921494596948727,0.8807421371088624,0.029272048174701693,-0.0,0.001875451674547675,0.0007505553403272598,0.010391309568670237,0.0013260531151003318,0.07114154056617031,-0.0018221427808668745,0.035097574398903694
0.04506448763474552,4.186516040761969,2.733322635986638,0.09084378787671653,0.0,-0.0014977480892906015,0.004030687860972169,0.009487059049843396,0.0033418711097697737,0.17695848590951635,0.0963107233812901,0.16382668162994377
