id34_t1_px,id34_t1_py,id34_t1_pz,id34_t1_qx,id34_t1_qy,id34_t1_qz,id34_t1_qw,id34_t2_px,id34_t2_py,id34_t2_pz,id34_t2_qx,id34_t2_qy,id34_t2_qz,id34_t2_qw,id35_t2_px,id35_t2_py,id35_t2_pz,id35_t2_qx,id35_t2_qy,id35_t2_qz,id35_t2_qw
0.426409692,0.794540882,-4.764587879,-0.519605279,0.527296364,0.484457105,-0.466122508,0.428260148,0.664221942,-4.761333942,-0.484505862,0.564704001,0.489060402,-0.455174029,0.491268903,0.507963121,-4.752332211,-0.628976762,-0.383733362,-0.257651210,0.625102222
0.426770538,0.790145814,-4.762989044,-0.520975828,0.531375945,0.484656841,-0.459708124,0.429059058,0.657997906,-4.783972263,-0.449793488,0.607529342,0.455348998,-0.470373452,0.473242581,0.499460340,-4.813897133,-0.599850237,-0.278732151,-0.290501863,0.691445410
0.427098513,0.787253022,-4.763431549,-0.519923508,0.534565091,0.487983227,-0.453643143,0.429479241,0.666361451,-4.801441669,-0.407405198,0.621718168,0.418940246,-0.521513760,0.469772696,0.515419722,-4.865247726,-0.473296404,-0.261701792,-0.357126772,0.761553228
0.427082360,0.784674823,-4.765256405,-0.515713811,0.538796902,0.480804443,-0.461046964,0.429634243,0.671740353,-4.808875561,-0.394807756,0.627528429,0.406806350,-0.533707440,0.475750476,0.528230011,-4.886874199,-0.442929238,-0.235452607,-0.333856463,0.798069954
0.426932007,0.786695182,-4.764896870,-0.517929018,0.534128726,0.484826356,-0.459782094,0.430164814,0.684635222,-4.825379372,-0.371399045,0.640150189,0.371868849,-0.560342789,0.459279448,0.555442154,-4.931198597,-0.401884049,-0.161244243,-0.346081436,0.832296312
0.427712768,0.785203636,-4.766943932,-0.523000479,0.537012398,0.472921789,-0.463069290,0.429537475,0.716301680,-4.850684643,-0.312757283,0.663043976,0.311629832,-0.604518294,0.451907009,0.632519603,-4.995273113,-0.251078010,-0.061291784,-0.270290852,0.927440584
0.427305073,0.786803722,-4.770548344,-0.521724105,0.538556039,0.469463706,-0.466224432,0.428532451,0.761277080,-4.858417034,-0.312290400,0.659485817,0.288834631,-0.619780421,0.439721972,0.730074465,-5.022330284,-0.111348003,0.018899839,-0.233149081,0.965860188
0.427322149,0.788596988,-4.772006035,-0.505298674,0.543784976,0.476880968,-0.470697016,0.427307159,0.791536272,-4.859682560,-0.312384158,0.657492399,0.272131920,-0.629336298,0.426553100,0.794414878,-5.025959015,-0.031540137,0.069008932,-0.266841829,0.960748911
0.427820623,0.789770246,-4.773447990,-0.499900222,0.554430127,0.478196949,-0.462638885,0.427352339,0.804245472,-4.858186245,-0.327726096,0.656245172,0.267153531,-0.624953568,0.433896184,0.820929050,-5.023882389,0.019439274,0.100631855,-0.369394928,0.923603117
0.428321332,0.791904688,-4.774518490,-0.490444958,0.560829997,0.482185781,-0.460901678,0.426051706,0.830642521,-4.856987000,-0.319225401,0.654074669,0.236064196,-0.643859625,0.409342438,0.876498461,-5.014786243,0.053701147,0.183737129,-0.319034189,0.928210139
0.427332550,0.794066489,-4.775857925,-0.501716495,0.554660499,0.467708051,-0.471042991,0.424258411,0.847150862,-4.855111122,-0.316948980,0.654689014,0.243814200,-0.641467273,0.420621723,0.909247875,-5.008171082,0.095192298,0.174197033,-0.414350331,0.888204753
0.427596867,0.795753300,-4.776402473,-0.493376315,0.563709736,0.466947585,-0.469863057,0.422607452,0.870480239,-4.842243195,-0.351066709,0.641561389,0.268201530,-0.627071857,0.413476944,0.972471058,-4.971885681,0.209909692,0.009908272,0.207677573,0.955358446
0.427562714,0.797117829,-4.776218414,-0.495835990,0.562278211,0.465532273,-0.470393211,0.420770437,0.889215171,-4.827462196,-0.396580428,0.618102849,0.308154553,-0.604742706,0.403229177,1.008679271,-4.939389706,0.254095793,0.308065742,-0.367369711,0.839982331
0.426798373,0.798840582,-4.776196957,-0.498883158,0.556803524,0.461586833,-0.477517575,0.417986691,0.914435029,-4.762584209,-0.575606048,0.476201147,0.485310018,-0.454295427,0.429038405,1.078792334,-4.764102459,0.535223842,0.475015223,-0.375745535,0.588822067
0.427327573,0.799961090,-4.773371696,-0.497675329,0.555799127,0.475265652,-0.466400206,0.416454047,0.886637986,-4.690609455,-0.694487453,0.241104826,0.637669325,-0.230073065,0.422951400,1.008266687,-4.580270290,0.426752597,0.818511307,-0.306357741,0.232521892
0.426269174,0.801400483,-4.766842842,-0.526103914,0.524311423,0.486040413,-0.460518122,0.416357726,0.902476192,-4.711559772,-0.672153652,0.316552401,0.599585414,-0.297491759,0.404689819,1.047415257,-4.634644985,0.322832167,0.833744943,-0.391795248,0.217129558
0.426279396,0.800792813,-4.766619205,-0.527036309,0.522305012,0.485417277,-0.462385505,0.415938318,0.902425468,-4.704647541,-0.683227658,0.291128725,0.609847486,-0.276640892,0.413540184,1.043461919,-4.619171619,0.322212279,0.845841467,-0.380271226,0.190066531
0.426373452,0.801544070,-4.765717506,-0.530619025,0.520335138,0.488443226,-0.457294166,0.418171614,0.857801676,-4.675258160,-0.704688787,0.193094268,0.661360800,-0.169499889,0.436225325,0.942612827,-4.535982609,0.311733156,0.918365180,-0.234748378,0.065734535
0.426437408,0.800842464,-4.763465405,-0.534631848,0.514836609,0.499479741,-0.446802109,0.419965923,0.810179412,-4.663673878,-0.709336400,0.173450887,0.667274833,-0.146631956,0.414673358,0.826226711,-4.502837658,0.779269755,0.620642006,0.045866434,0.073745571
0.426241487,0.798300624,-4.760364056,-0.537015975,0.510152161,0.500526130,-0.448143095,0.422589600,0.761394978,-4.671707630,-0.686026990,0.259304047,0.651904643,-0.192740023,0.416328251,0.721445143,-4.518109322,0.688856959,0.701401174,0.161346480,-0.086485907
0.427406460,0.794683814,-4.760276318,-0.543255627,0.502243876,0.495478183,-0.455110848,0.421294719,0.796462119,-4.671697140,-0.681189716,0.310146540,0.616667628,-0.243948251,0.429662406,0.792997241,-4.516204834,-0.686090231,-0.724892199,-0.057764925,0.021788646
