id34_t1_px,id34_t1_py,id34_t1_pz,id34_t1_qx,id34_t1_qy,id34_t1_qz,id34_t1_qw,id34_t2_px,id34_t2_py,id34_t2_pz,id34_t2_qx,id34_t2_qy,id34_t2_qz,id34_t2_qw,id35_t2_px,id35_t2_py,id35_t2_pz,id35_t2_qx,id35_t2_qy,id35_t2_qz,id35_t2_qw
0.677971661,-0.576975822,4.687665462,-0.570104480,0.527300537,0.466865212,0.423050702,0.670591712,-0.574627221,4.718132973,-0.680539966,0.359168112,0.324856699,0.549847126,0.631329894,-0.534696400,4.876014233,-0.049438782,-0.039481848,0.326971292,0.942914009
0.677689672,-0.577055156,4.689318657,-0.575252473,0.519042313,0.461683899,0.431888491,0.678457558,-0.573998153,4.720497608,-0.682058930,0.355310380,0.311167181,0.558323503,0.682493329,-0.568524599,4.886026859,0.000904349,0.009788608,0.894130290,-0.447699159
0.678467393,-0.575930774,4.690713882,-0.589383245,0.515937388,0.451839983,0.426938742,0.691618562,-0.574559808,4.714833736,-0.649573743,0.406034738,0.345298141,0.542179763,0.781968772,-0.566346586,4.852486610,0.276666939,-0.148437023,0.857258677,-0.408080161
0.679424763,-0.576430023,4.689761639,-0.581176996,0.519942105,0.463608056,0.420667559,0.703196228,-0.577053368,4.688834190,-0.572075903,0.524930358,0.452218741,0.438948244,0.865885973,-0.579423666,4.675694942,-0.427582085,-0.604940951,-0.288141996,-0.606790066
0.679983199,-0.576117456,4.689461708,-0.577246964,0.515150726,0.472405642,0.422183245,0.698878169,-0.578374207,4.673978806,-0.507077277,0.583716393,0.513687968,0.371850133,0.826071620,-0.567386985,4.568894863,-0.509320736,-0.757273495,-0.174757108,-0.369579762
0.674599707,-0.561144888,4.685618401,-0.001721373,-0.652444839,0.757520974,-0.021790018,0.658184946,-0.559157312,4.709527016,-0.140025124,-0.647892058,0.726620972,-0.180695251,0.563557684,-0.513835669,4.827386379,-0.215287864,-0.221541956,0.458583325,0.833229661
0.674710989,-0.561006188,4.687692165,-0.013843716,-0.649541318,0.759187281,-0.039230429,0.671160400,-0.561412692,4.686843872,-0.005384226,-0.652017176,0.757505417,-0.032097429,0.661869347,-0.406974554,4.666997433,-0.686410725,-0.206740335,-0.121958107,0.686458290
0.676336348,-0.561456203,4.688368320,-0.022108803,-0.652512133,0.756665289,-0.034593668,0.697297215,-0.562636971,4.681025982,0.012754803,-0.658990800,0.751301825,0.033378404,0.826641381,-0.473895311,4.649568558,0.224565253,0.744194150,0.457510322,0.431775182
0.676892221,-0.561397374,4.687285423,-0.010140569,-0.653815269,0.755785167,-0.034806937,0.693124294,-0.564203739,4.669274807,0.063301787,-0.659051299,0.739163160,0.123620786,0.785155356,-0.485430181,4.563908100,0.490193963,0.784166932,0.358595788,0.127283737
0.677412629,-0.561361790,4.686285496,-0.003940258,-0.652087450,0.757776797,-0.023253564,0.676548123,-0.562827528,4.673035145,0.056709301,-0.662133455,0.741878033,0.089333266,0.676433742,-0.433539987,4.580589294,0.685705066,0.589291334,0.266430795,-0.334004432
