id34_t1_px,id34_t1_py,id34_t1_pz,id34_t1_qx,id34_t1_qy,id34_t1_qz,id34_t1_qw,id34_t2_px,id34_t2_py,id34_t2_pz,id34_t2_qx,id34_t2_qy,id34_t2_qz,id34_t2_qw,id35_t2_px,id35_t2_py,id35_t2_pz,id35_t2_qx,id35_t2_qy,id35_t2_qz,id35_t2_qw
-0.576975822,0.677971661,-4.687665462,0.527300537,-0.570104480,-0.466865212,0.423050702,-0.574627221,0.670591712,-4.718132973,0.359168112,-0.680539966,-0.324856699,0.549847126,-0.534696400,0.631329894,-4.876014233,-0.039481848,-0.049438782,-0.326971292,0.942914009
-0.577055156,0.677689672,-4.689318657,0.519042313,-0.575252473,-0.461683899,0.431888491,-0.573998153,0.678457558,-4.720497608,0.355310380,-0.682058930,-0.311167181,0.558323503,-0.568524599,0.682493329,-4.886026859,0.009788608,0.000904349,-0.894130290,-0.447699159
-0.575930774,0.678467393,-4.690713882,0.515937388,-0.589383245,-0.451839983,0.426938742,-0.574559808,0.691618562,-4.714833736,0.406034738,-0.649573743,-0.345298141,0.542179763,-0.566346586,0.781968772,-4.852486610,-0.148437023,0.276666939,-0.857258677,-0.408080161
-0.576430023,0.679424763,-4.689761639,0.519942105,-0.581176996,-0.463608056,0.420667559,-0.577053368,0.703196228,-4.688834190,0.524930358,-0.572075903,-0.452218741,0.438948244,-0.579423666,0.865885973,-4.675694942,-0.604940951,-0.427582085,0.288141996,-0.606790066
-0.576117456,0.679983199,-4.689461708,0.515150726,-0.577246964,-0.472405642,0.422183245,-0.578374207,0.698878169,-4.673978806,0.583716393,-0.507077277,-0.513687968,0.371850133,-0.567386985,0.826071620,-4.568894863,-0.757273495,-0.509320736,0.174757108,-0.369579762
-0.576972961,0.679402292,-4.687026024,-0.532207191,0.580202639,0.472139388,-0.396490663,-0.566061676,0.681444824,-4.659112930,-0.638833582,0.135961339,-0.740353703,0.159005404,-0.570759058,0.705446541,-4.495413780,-0.833829761,-0.548157513,-0.039076265,-0.052194905
-0.561258078,0.677092314,-4.685420990,-0.651264548,-0.000420513,-0.758562326,-0.020916069,-0.565287113,0.657648325,-4.663506985,-0.635432899,0.137496799,-0.747448921,0.136527553,-0.527937710,0.548001766,-4.548824310,-0.729532361,-0.522408664,-0.203680173,0.391645432
-0.561120689,0.675197244,-4.685455322,-0.652950048,-0.001677376,-0.757125378,-0.020362118,-0.563126624,0.649736524,-4.680787086,-0.662494957,0.036697034,-0.747702003,0.026372369,-0.523299038,0.494952828,-4.654407978,-0.601532102,-0.427289605,-0.314203680,0.597376585
-0.561144888,0.674599707,-4.685618401,-0.652444839,-0.001721373,-0.757520974,-0.021790018,-0.559157312,0.658184946,-4.709527016,-0.647892058,-0.140025124,-0.726620972,-0.180695251,-0.513835669,0.563557684,-4.827386379,-0.221541956,-0.215287864,-0.458583325,0.833229661
-0.561006188,0.674710989,-4.687692165,-0.649541318,-0.013843716,-0.759187281,-0.039230429,-0.561412692,0.671160400,-4.686843872,-0.652017176,-0.005384226,-0.757505417,-0.032097429,-0.406974554,0.661869347,-4.666997433,-0.206740335,-0.686410725,0.121958107,0.686458290
