id34_t1_px,id34_t1_py,id34_t1_pz,id34_t1_qx,id34_t1_qy,id34_t1_qz,id34_t1_qw,id34_t2_px,id34_t2_py,id34_t2_pz,id34_t2_qx,id34_t2_qy,id34_t2_qz,id34_t2_qw,id35_t2_px,id35_t2_py,id35_t2_pz,id35_t2_qx,id35_t2_qy,id35_t2_qz,id35_t2_qw
-0.094691008,0.811452746,-4.444114685,0.700061798,0.013444520,0.713946700,-0.003581398,-0.096384607,0.830483496,-4.467402935,0.688482344,0.161193177,0.699201107,0.105482876,-0.021573249,0.926422119,-4.573796272,0.196671441,-0.343842745,0.322995245,0.859515309
-0.095139831,0.812899351,-4.444696903,0.703457534,0.019770198,0.710447967,-0.004505362,-0.097486168,0.841544151,-4.454985142,0.703588545,0.096923530,0.703067064,0.035577737,-0.055514425,0.988300204,-4.513923645,0.306317180,-0.429072440,0.471523792,0.706917167
-0.095343716,0.813247979,-4.444526196,0.706008613,0.018447544,0.707962930,-0.000347598,-0.094567209,0.786212862,-4.435787678,0.698549092,-0.063051246,0.709783375,-0.065278292,0.029693466,0.693102181,-4.403687000,-0.378972143,-0.659092724,-0.085233152,0.643981576
-0.094685324,0.811319411,-4.443075180,0.697735786,0.001581136,0.716255128,-0.011867910,-0.095233433,0.819024026,-4.456499577,0.698632479,0.085127458,0.707855105,0.060059752,0.038524806,0.872622013,-4.522641659,-0.013170080,-0.532277048,0.312525213,0.786661088
-0.096134976,0.812022269,-4.443996429,0.706456840,0.015137773,0.707517982,-0.010389032,-0.096682169,0.822794080,-4.467877865,0.696389794,0.163525760,0.689907551,0.111032225,-0.001158677,0.891587734,-4.577907085,0.122797884,-0.368078530,0.253612876,0.886069596
-0.094810754,0.812855363,-4.444861412,0.703529835,0.016996566,0.710462332,0.000448208,-0.094517335,0.778949320,-4.444805145,0.696489215,-0.002724377,0.717426479,0.013950121,0.000998054,0.652103066,-4.444084644,-0.355150938,-0.573567390,-0.320625931,0.664896429
-0.094698973,0.811857522,-4.444118977,0.700106084,0.013725257,0.713892758,-0.004496537,-0.095641896,0.814973712,-4.467780590,0.693540633,0.156472653,0.693010867,0.119389378,0.012058500,0.847783267,-4.581725597,0.032188881,-0.361793220,0.206065863,0.908628881
-0.094894551,0.811835825,-4.444373131,0.700236917,0.016792694,0.713682473,-0.006610146,-0.096033685,0.823745430,-4.411496162,0.678319633,-0.147830337,0.693285882,-0.193347737,-0.045450579,0.887124300,-4.269795895,-0.047994435,-0.955764353,0.215479478,0.194369718
-0.095363878,0.812621236,-4.441806316,0.700320542,-0.003996177,0.713416159,-0.023931975,-0.093760341,0.776476383,-4.430621147,0.694411695,-0.082982510,0.710424602,-0.078760065,-0.045778923,0.637481034,-4.372108936,-0.439531267,-0.692414105,-0.375297725,0.431887209
-0.095694028,0.810376585,-4.441948414,0.702448249,-0.001504090,0.711271048,-0.025647992,-0.095879175,0.820289373,-4.413020611,0.679265738,-0.146996364,0.693702400,-0.189122021,-0.015063323,0.873028994,-4.283660889,-0.068744160,-0.932008207,0.205293342,0.290670902
-0.094968177,0.812435985,-4.441375256,0.701806545,-0.004576495,0.711727023,-0.029854577,-0.095299073,0.808685243,-4.424254417,0.691370904,-0.105145611,0.703291595,-0.127795801,0.042556033,0.811391771,-4.343331337,-0.215084270,-0.828468800,0.112645499,0.504667521
-0.094786987,0.812186420,-4.442226410,0.698405445,-0.003381201,0.715560853,-0.013822988,-0.094995767,0.798162699,-4.473345280,0.684301913,0.181640044,0.688392520,0.157650024,-0.022647843,0.748052120,-4.610471249,0.228201017,0.154886514,-0.095281757,-0.956480980
-0.094690330,0.811776102,-4.444187641,0.699513614,0.014395137,0.714464664,-0.003727614,-0.095834523,0.820465982,-4.468096256,0.690843880,0.158716947,0.696032107,0.114381455,0.005087666,0.875387669,-4.580048084,-0.082632691,0.374321640,-0.234255821,-0.893408835
-0.094673499,0.812591434,-4.444130898,0.700094700,0.013331258,0.713903546,-0.005609788,-0.094806492,0.809881747,-4.460282803,0.693576515,0.109161891,0.706682682,0.087378763,0.042534046,0.822223365,-4.537407875,0.042660698,0.487917304,-0.153401703,-0.858245134
-0.094574779,0.812509179,-4.444268703,0.699595273,0.013833907,0.714394510,-0.003936484,-0.094361477,0.776564777,-4.453319073,0.711496055,0.069073819,0.696709275,0.059986215,-0.028247073,0.635597825,-4.492624283,0.506540656,0.332773924,0.157005176,-0.779761136
-0.096283145,0.811545908,-4.443926811,0.712350249,0.016982649,0.701406240,-0.017263310,-0.097290374,0.826255202,-4.471492767,0.695516050,0.187548712,0.682348609,0.124431893,-0.039763518,0.907969177,-4.599687576,-0.202191517,0.249861047,-0.227599785,-0.919176996
-0.095855847,0.812160432,-4.444526672,0.707105279,0.024263924,0.706631362,-0.009246725,-0.094967037,0.777047038,-4.455804348,0.713535666,0.073155567,0.692880034,0.073704876,-0.023931788,0.639535546,-4.498646259,0.346943974,0.464477926,0.377043784,-0.722307563
-0.095794417,0.811736703,-4.444157600,0.705812633,0.021960434,0.707979143,-0.010574374,-0.097576231,0.832198560,-4.467917919,0.711405814,0.172577515,0.675449491,0.088807367,-0.042189326,0.938448370,-4.577181816,-0.335544020,0.213366762,-0.112059139,-0.910674274
-0.094873458,0.813777983,-4.445107937,0.740398228,0.060307905,0.667423308,-0.052149341,-0.093553558,0.774493575,-4.434807301,0.698692977,-0.050832108,0.712121189,-0.046126239,-0.077498779,0.622870922,-4.387484074,-0.475096017,-0.636867344,-0.450115770,0.407528609
-0.094787732,0.812313676,-4.443913460,0.733350635,0.043436151,0.676796377,-0.047506038,-0.094484441,0.790948153,-4.418107986,0.681323886,-0.156170547,0.693432391,-0.174814582,-0.007526919,0.713939488,-4.305466652,-0.249289975,-0.868512213,-0.176360264,0.390433252
-0.095733456,0.811493337,-4.441915989,0.710540235,0.009337364,0.702593148,-0.037528712,-0.096641868,0.831799269,-4.422973156,0.694973111,-0.079505853,0.701443970,-0.136629477,-0.010690814,0.937538803,-4.336050510,0.026806163,-0.860396504,0.359724641,0.359996408
-0.095332474,0.813733459,-4.442178726,0.733646333,0.038202994,0.675905645,-0.058780808,-0.096062467,0.830068767,-4.427896023,0.703550100,-0.055192217,0.699666500,-0.111525118,0.010406073,0.928856790,-4.361872673,0.002438380,-0.821917355,0.371178478,0.432056069
-0.094966777,0.813816845,-4.442127228,0.730494499,0.034609783,0.679644465,-0.057126965,-0.096609712,0.830987394,-4.451286793,0.691690505,0.053369708,0.719706655,0.027174268,0.012673959,0.936224163,-4.503081322,0.067541420,-0.585774779,0.462556124,0.662078619
-0.094812438,0.814368963,-4.443550110,0.734194279,0.043338373,0.675435126,-0.053553220,-0.094896168,0.814634144,-4.441614151,0.726302028,0.028182376,0.685053706,-0.048913468,0.059440501,0.839530706,-4.435852051,-0.175030738,-0.686783791,0.269927323,0.651790977
-0.094854832,0.814300537,-4.443152905,0.741304040,0.052302558,0.666183114,-0.062713213,-0.094314031,0.799997509,-4.433556557,0.697082639,-0.066262320,0.709914267,-0.075544409,0.054536156,0.763354778,-4.396122456,-0.315181911,-0.711012304,0.089995705,0.622111499
-0.094845369,0.813439190,-4.442786217,0.733878434,0.038450245,0.676009715,-0.054359015,-0.096824579,0.844259679,-4.438821793,0.723844886,0.042577326,0.686146498,-0.058641404,-0.034601633,0.991869748,-4.412373066,-0.732947648,-0.260031849,0.383625418,-0.497998714
-0.095407598,0.814713180,-4.442979813,0.730189502,0.048967853,0.678698361,-0.061595432,-0.096729077,0.836358547,-4.454501152,0.702417791,0.101268798,0.702915609,0.047576554,0.000311106,0.957154095,-4.496491909,-0.625170350,-0.051449344,0.463553041,-0.625806332
-0.095196746,0.813767254,-4.442973614,0.700787008,0.004789729,0.713184416,-0.015577446,-0.097517341,0.847327292,-4.447276115,0.702486336,0.070896126,0.708120286,0.007236252,-0.089759976,1.011406660,-4.455743313,-0.612571776,-0.368478358,0.340610355,-0.610707939
-0.095157035,0.813454330,-4.442738533,0.700815439,0.002632725,0.713133097,-0.017085889,-0.093407251,0.774770856,-4.434550285,0.705040514,-0.050271615,0.704624772,-0.062406637,-0.064112410,0.623523653,-4.391070843,0.500867486,0.605969608,0.397868931,-0.472898453
-0.095833249,0.811521769,-4.442401409,0.716623545,0.014724329,0.696648717,-0.030239459,-0.094652437,0.798588872,-4.423983097,0.687047422,-0.116650701,0.705047131,-0.131404474,0.037468318,0.753888190,-4.344894886,0.348348230,0.778252959,-0.004576412,-0.522451043
-0.095337868,0.810871720,-4.442919254,0.700539649,0.001918733,0.713517427,-0.011549281,-0.095394626,0.799089134,-4.458162785,0.675506771,0.074910000,0.726765811,0.099451408,0.043376397,0.769584000,-4.531473637,0.179994553,0.470122427,-0.107758738,-0.857306778
