ux,uy,uz,theta_x,theta_y,theta_z
4.716041928744566739e-04,1.775600575925685189e-04,-9.789611465440217235e-06,3.734631628209986176e-03,9.687208725266623771e-03,1.077893359876432554e-02
1.775600575925685189e-04,2.415160635273897686e-03,1.029986884896400608e-04,-5.493803696275967666e-03,2.154221494486235813e-03,8.645016680147216484e-03
-9.789611465440217235e-06,1.029986884896400608e-04,1.852607816644203471e-03,-2.190928546168667210e-02,-6.320640591299366224e-04,-2.863218333150631379e-05
3.734631628209986176e-03,-5.493803696275967666e-03,-2.190928546168667210e-02,2.683881643255887184e+00,2.286068308805847688e-03,-3.091485153704463373e-03
9.687208725266623771e-03,2.154221494486235813e-03,-6.320640591299366224e-04,2.286068308805847688e-03,2.401863460323734323e-01,2.235137599825469112e-01
1.077893359876432554e-02,8.645016680147216484e-03,-2.863218333150631379e-05,-3.091485153704463373e-03,2.235137599825469112e-01,2.654886880376646219e-01
