ux,uy,uz,theta_x,theta_y,theta_z
8.651060166936834711e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.217306727035099970e-02
0.000000000000000000e+00,1.740415663265321849e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.550006432306010561e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.993581767301254276e-03,0.000000000000000000e+00,-9.412047922485481874e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.211763874208662273e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.412047922485481874e-03,0.000000000000000000e+00,1.966042452021389206e-02,0.000000000000000000e+00
2.217306727035099970e-02,1.550006432306010561e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.973314469360285761e-01
