ux,uy,uz,theta_x,theta_y,theta_z
2.674441478703216881e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.050166583555544930e-02
0.000000000000000000e+00,8.092580564177337052e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.292087952578226638e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.001651532634562490e-03,0.000000000000000000e+00,-6.006301721711659533e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.700619468936158896e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.006301721711659533e-03,0.000000000000000000e+00,3.605406285529876714e-02,0.000000000000000000e+00
7.050166583555544930e-02,1.292087952578226638e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.889213603176473688e+00
