id34_t1_px,id34_t1_py,id34_t1_pz,id34_t1_qx,id34_t1_qy,id34_t1_qz,id34_t1_qw,id34_t2_px,id34_t2_py,id34_t2_pz,id34_t2_qx,id34_t2_qy,id34_t2_qz,id34_t2_qw,id35_t2_px,id35_t2_py,id35_t2_pz,id35_t2_qx,id35_t2_qy,id35_t2_qz,id35_t2_qw
-0.252957314,0.733133733,-4.586073399,0.649059236,0.031001652,0.755672932,0.081971891,-0.252228796,0.697962523,-4.657578945,0.572391510,0.429703951,0.552407146,0.427280724,-0.182262182,0.635904253,-4.789990902,0.152501702,0.228161484,0.190171808,-0.942613542
-0.251667529,0.732629001,-4.589568615,0.669425964,0.067837693,0.734790027,0.085735679,-0.251849055,0.704896569,-4.637457848,0.619437337,0.333966732,0.622486889,0.342452496,-0.131577566,0.655272961,-4.730711937,0.159959629,0.408220917,0.059529651,-0.896785796
-0.252567619,0.732077420,-4.594377518,0.680664182,0.030994792,0.730760038,0.041537747,-0.251552999,0.710188270,-4.664461136,0.590513885,0.410090804,0.575258911,0.390123129,-0.191413328,0.666901708,-4.809794426,0.215376839,0.192521214,-0.143543944,-0.946542919
-0.251010716,0.732887208,-4.596154213,0.672913015,0.030178739,0.736953795,0.056359492,-0.254736900,0.652164817,-4.590759754,0.679946184,0.005412332,0.729283392,0.076090433,-0.228662461,0.495280147,-4.579368591,0.598127127,0.367245615,0.338262767,-0.626859665
-0.251940936,0.729606867,-4.593641281,0.657956660,0.003894736,0.750611305,0.060504016,-0.251685470,0.737667859,-4.673661709,0.578458726,0.436435014,0.564352036,0.395495564,-0.297428817,0.742974818,-4.833292484,0.039100710,-0.118381433,0.372320682,-0.919692457
-0.251202911,0.731686175,-4.596212864,0.671375334,0.037815485,0.737414658,0.063599572,-0.252203256,0.726148784,-4.676584721,0.576765537,0.456339300,0.534455597,0.416477114,-0.289062858,0.712006807,-4.838202953,0.077898562,-0.091731034,0.351312548,-0.928491652
-0.251065135,0.732411206,-4.597533703,0.670149744,0.042475086,0.737833381,0.068535283,-0.251839191,0.773981035,-4.664195538,0.598964155,0.394059151,0.608429253,0.340254545,-0.312880397,0.838347793,-4.805963039,-0.030621016,-0.273633629,0.429748446,-0.859943807
-0.251472503,0.734375536,-4.597527027,0.678302407,0.046504781,0.730159163,0.067903355,-0.252471656,0.675141394,-4.650208950,0.617240548,0.339172840,0.605960190,0.369848847,-0.202506289,0.563526094,-4.760320187,0.306689382,0.186084583,0.337757915,-0.870191813
-0.251538396,0.737165570,-4.595754147,0.679178715,0.036832221,0.730540276,0.060585178,-0.255296111,0.813084662,-4.597048283,0.691004038,0.072298244,0.718880296,0.022307986,-0.272794843,0.975697219,-4.616455078,0.567353070,0.424835533,-0.364185601,0.604147375
-0.251768649,0.730323315,-4.587191105,0.672955871,-0.020597957,0.739327431,0.010054291,-0.256430656,0.672165453,-4.550235271,0.627709627,-0.241896242,0.714670300,-0.191606909,-0.182558894,0.559807479,-4.471226215,-0.654880226,-0.567742169,-0.115965933,0.485131621
