ux,uy,uz,theta_x,theta_y,theta_z
1.698051974950983507e-04,1.127775614172135515e-05,-6.216256278327616353e-06,-4.412141010998554998e-03,9.920892824199034274e-03,5.554556670358039468e-03
1.127775614172135515e-05,7.428442206112520659e-03,2.635679679006949013e-04,-3.588419172768825532e-03,1.001392850425327852e-03,9.784544744977587485e-03
-6.216256278327616353e-06,2.635679679006949013e-04,3.199234376222776476e-03,5.462352767804590919e-03,-3.544282148151088347e-03,-1.309549925019095522e-03
-4.412141010998554998e-03,-3.588419172768825532e-03,5.462352767804590919e-03,3.230021163081088886e+00,-1.675653347920772196e-01,-1.494576697720940428e-01
9.920892824199034274e-03,1.001392850425327852e-03,-3.544282148151088347e-03,-1.675653347920772196e-01,9.273676959810074338e-01,4.575110006547628005e-01
5.554556670358039468e-03,9.784544744977587485e-03,-1.309549925019095522e-03,-1.494576697720940428e-01,4.575110006547628005e-01,2.582332860975822264e-01
