id34_t1_px,id34_t1_py,id34_t1_pz,id34_t1_qx,id34_t1_qy,id34_t1_qz,id34_t1_qw,id34_t2_px,id34_t2_py,id34_t2_pz,id34_t2_qx,id34_t2_qy,id34_t2_qz,id34_t2_qw,id35_t2_px,id35_t2_py,id35_t2_pz,id35_t2_qx,id35_t2_qy,id35_t2_qz,id35_t2_qw
-0.717882752,0.747265816,-4.640717983,0.639059544,0.032302521,0.766489804,0.055254281,-0.716125548,0.738690078,-4.653408051,0.642882764,0.126245111,0.740973234,0.147385836,-0.706259608,0.627486229,-4.766192436,-0.256674647,-0.169781849,-0.552253067,0.774795949
-0.717460096,0.747612357,-4.641300678,0.645627975,0.042696189,0.760188997,0.058773093,-0.715631902,0.742522717,-4.657920361,0.641569793,0.158853635,0.731906593,0.165730491,-0.708572328,0.684285760,-4.803086281,-0.080094159,-0.063173994,-0.537747025,0.836912274
-0.717712224,0.747984290,-4.641546726,0.647048891,0.046375763,0.758810699,0.058167025,-0.719506443,0.741669238,-4.625778675,0.646533608,-0.066689253,0.756804228,-0.069240309,-0.661864758,0.669723451,-4.491017342,-0.776067436,-0.571422100,-0.082108423,0.253878623
-0.717725396,0.748213530,-4.640327454,0.664773405,0.047926482,0.745087087,0.024993131,-0.718765378,0.744011641,-4.629174709,0.672353268,-0.019317115,0.735909402,-0.077494167,-0.628252745,0.684221148,-4.508576870,-0.711762905,-0.625342250,0.006663415,0.319837779
-0.717573524,0.748198330,-4.640222073,0.664863408,0.044147030,0.745144129,0.027711105,-0.719545603,0.751210690,-4.625799656,0.645986497,-0.055626448,0.758429110,-0.066276930,-0.664735436,0.793904424,-4.477326393,-0.791841328,-0.599179149,0.113121971,-0.034282792
-0.717702866,0.748569310,-4.640089035,0.663238168,0.045162652,0.746619344,0.025200263,-0.718097985,0.739310920,-4.636455059,0.647217453,-0.004655561,0.762126803,0.015839148,-0.605681062,0.635906219,-4.595182896,-0.407578021,-0.664362848,-0.176968202,0.600986302
-0.717705309,0.748296440,-4.640382767,0.664909780,0.048246443,0.744925439,0.025561070,-0.716590941,0.738411427,-4.647211075,0.641153038,0.073949903,0.756527185,0.105455242,-0.626166523,0.622173607,-4.700396538,-0.283752650,-0.458298236,-0.351940781,0.765235126
-0.717643857,0.748137832,-4.641269684,0.667631626,0.056311283,0.741760492,0.029807175,-0.715651989,0.744002044,-4.656095028,0.654983819,0.155141369,0.723380506,0.153779536,-0.623610198,0.692477822,-4.778916359,-0.067527726,-0.274994373,-0.382053524,0.879689276
-0.717789531,0.748015285,-4.641321182,0.646743119,0.044085905,0.759329438,0.056556467,-0.716033101,0.746763527,-4.655837059,0.637779593,0.140952140,0.740588307,0.157793134,-0.623747826,0.739922464,-4.788608551,0.134977236,-0.218801767,-0.401844501,0.878878772
-0.717900753,0.748030841,-4.641551495,0.651904285,0.048471615,0.754583895,0.057222422,-0.715811610,0.750322402,-4.656788349,0.627474904,0.150380835,0.747132897,0.159540772,-0.662445128,0.783399940,-4.809325218,0.189294323,-0.031382974,-0.487562686,0.851742625
-0.717900157,0.748510778,-4.641583920,0.646330893,0.047826041,0.759158850,0.060391616,-0.716329992,0.755267680,-4.653266430,0.646318793,0.135274261,0.741804302,0.117044345,-0.657487035,0.849483490,-4.772871017,0.381143183,0.044336766,-0.479623795,0.789129496
-0.717794657,0.748840928,-4.641471863,0.647995830,0.047620218,0.757972300,0.057547014,-0.716263235,0.753557086,-4.654913425,0.665455282,0.159609333,0.719182730,0.120292634,-0.641583502,0.817296684,-4.784403324,0.282697856,-0.060047284,-0.467030495,0.835678637
-0.717896283,0.748834312,-4.641457081,0.646750689,0.046451438,0.759013712,0.058770694,-0.717038393,0.757808864,-4.646267414,0.657113969,0.088738978,0.745480299,0.067718640,-0.642734170,0.891260624,-4.698314190,0.583168566,0.165583864,-0.484543592,0.630645633
-0.717888236,0.749095321,-4.641287327,0.647499204,0.047120374,0.758574724,0.055577785,-0.718747854,0.746647656,-4.630476952,0.675452590,-0.000612977,0.734905958,-0.060635462,-0.625225842,0.711543202,-4.512002468,-0.723738372,-0.624107599,0.109519437,0.273309588
-0.717910886,0.748378038,-4.640122414,0.645769536,0.035806626,0.761304498,0.045989215,-0.719057798,0.749550164,-4.629080772,0.642865777,-0.036368892,0.764582992,-0.028527839,-0.624764025,0.769753575,-4.510230541,-0.772793770,-0.584256470,0.238133758,0.068749435
-0.718033552,0.748113871,-4.639993668,0.652139664,0.039158430,0.756222665,0.036164645,-0.718868315,0.755834579,-4.631109238,0.643521070,-0.013673048,0.765104532,-0.017570317,-0.658021986,0.848159194,-4.525870800,-0.754096150,-0.559634566,0.301248878,-0.165521130
-0.717603862,0.749454796,-4.641269207,0.670832813,0.057719111,0.738919199,0.025500616,-0.715982318,0.745220065,-4.657608509,0.644146800,0.159615532,0.729393899,0.166079715,-0.737141430,0.708816409,-4.817845821,0.059041575,-0.031245392,0.483163476,-0.872978210
-0.718397975,0.748215437,-4.640901566,0.651773155,0.048078991,0.755425870,0.047031023,-0.715682089,0.745479882,-4.657985210,0.628201544,0.157564834,0.742034078,0.172978908,-0.671819568,0.707385540,-4.812946320,0.074986503,0.133286715,0.427668244,-0.890904903
-0.718453348,0.748202860,-4.641040325,0.642706871,0.043781959,0.762631595,0.058345027,-0.716504037,0.744389296,-4.652465343,0.630349874,0.119418785,0.750918567,0.156587124,-0.592809856,0.704424858,-4.748061180,0.012854915,0.392688125,0.350908279,-0.849996626
-0.717603803,0.748666763,-4.641430378,0.638502896,0.044599008,0.765994430,0.059812315,-0.717185616,0.743947923,-4.646798134,0.646072805,0.083776213,0.750839412,0.108682029,-0.570800424,0.692706764,-4.682140827,0.170593321,0.571346343,0.171970755,-0.784147561
-0.717170894,0.748459399,-4.641484737,0.646137774,0.046523470,0.759349346,0.061075553,-0.716998219,0.741304934,-4.643101215,0.651886344,0.061749723,0.751243711,0.082849853,-0.588208556,0.650030911,-4.650117874,0.385503590,0.546607673,0.092445634,-0.737604797
-0.717137098,0.748061955,-4.641148090,0.641441703,0.039751619,0.763802230,0.059820242,-0.716965377,0.739803195,-4.640130997,0.639250159,0.028347522,0.765976906,0.061927386,-0.607989669,0.627782226,-4.618366241,0.488987684,0.564849019,0.166114643,-0.643616855
