id34_t1_px,id34_t1_py,id34_t1_pz,id34_t1_qx,id34_t1_qy,id34_t1_qz,id34_t1_qw,id34_t2_px,id34_t2_py,id34_t2_pz,id34_t2_qx,id34_t2_qy,id34_t2_qz,id34_t2_qw,id35_t2_px,id35_t2_py,id35_t2_pz,id35_t2_qx,id35_t2_qy,id35_t2_qz,id35_t2_qw
0.674005330,-0.091610968,4.745097160,0.540182710,-0.525773168,-0.503796399,-0.421846449,0.662073553,-0.091908306,4.742367268,0.523279548,-0.541574419,-0.515318930,-0.409050256,0.640657544,0.077207692,4.721049786,0.714037538,0.188361079,0.068857782,-0.670767546
0.673158824,-0.091171339,4.745630741,0.538704157,-0.524077475,-0.504194796,-0.425356805,0.666633666,-0.090363555,4.788429737,0.645759642,-0.372877061,-0.365800798,-0.556908548,0.652184725,0.022607878,4.907618523,-0.298411459,-0.070591718,0.040785503,0.950948954
0.672631085,-0.091205932,4.750111580,0.558933258,-0.515059352,-0.491284043,-0.425379187,0.665033221,-0.090466544,4.800517559,0.661696076,-0.328026474,-0.319203287,-0.593857169,0.650220275,-0.034036480,4.948575497,-0.104046628,-0.001775716,0.186892718,0.976853251
0.672525525,-0.091222130,4.751781464,0.563536227,-0.510519147,-0.487968355,-0.428583801,0.681072772,-0.090344392,4.800153732,0.662762046,-0.340777457,-0.317778856,-0.586202979,0.704262614,-0.029201124,4.944495678,-0.090185687,0.133420721,0.229550824,0.959881186
0.673067689,-0.090877734,4.752233982,0.566722631,-0.507453740,-0.488490105,-0.427426696,0.681791365,-0.090388075,4.803618431,0.669405103,-0.310120195,-0.291573346,-0.608857334,0.709895551,-0.039163858,4.960404396,-0.026939008,0.145502940,0.272874027,0.950601339
0.673081040,-0.090955742,4.753225803,0.570601523,-0.506298661,-0.482313275,-0.430638433,0.701776087,-0.090271384,4.799290180,0.660109401,-0.347330660,-0.301944137,-0.593672216,0.781379938,-0.076336727,4.942484379,0.079307966,0.261736333,0.236707687,0.932294905
0.674605191,-0.090889513,4.752982140,0.569285631,-0.507615328,-0.481730491,-0.431481510,0.726210475,-0.095077634,4.714097023,0.366651922,-0.636782527,-0.597378969,-0.321267694,0.865716755,-0.086341843,4.628867149,-0.557580709,-0.685367525,-0.246902809,-0.398012727
0.673941672,-0.091371410,4.752552032,0.561341405,-0.512684047,-0.482063383,-0.435506582,0.654611886,-0.091015033,4.782128334,0.626883328,-0.393866986,-0.393939495,-0.544699669,0.605690718,0.043969993,4.869112968,0.408459425,0.074185744,-0.227752820,-0.880787253
0.672764421,-0.091236927,4.752984524,0.565328002,-0.508451641,-0.482920676,-0.434360236,0.668105304,-0.090480298,4.784340858,0.635564506,-0.387764245,-0.379033238,-0.549573123,0.655583858,0.049556736,4.874788284,0.402445674,-0.041436534,-0.220464513,-0.887533605
0.673283458,-0.090971455,4.753092289,0.567288041,-0.507169545,-0.484153748,-0.431924194,0.692908704,-0.090670213,4.790654182,0.635087430,-0.371390700,-0.354014277,-0.577413917,0.747541487,0.017869201,4.910237312,0.176878437,-0.262922436,-0.286190510,-0.904257059
0.673992515,-0.090999708,4.752723217,0.566525400,-0.507697105,-0.484353244,-0.432081848,0.690663636,-0.090669662,4.780742168,0.623423994,-0.401987404,-0.381075889,-0.551842272,0.748756766,0.040317819,4.874747753,0.448857248,0.020177159,0.368685663,-0.813751221
0.673800766,-0.090721413,4.753061295,0.570144594,-0.509786248,-0.480467439,-0.429190189,0.705643058,-0.090199247,4.774425507,0.606117189,-0.449914396,-0.398525715,-0.520937979,0.805108190,0.022924241,4.851855278,0.450900525,-0.114578173,0.375172019,-0.801752210
0.674036801,-0.090979397,4.752299786,0.565048158,-0.508433819,-0.486488670,-0.430748641,0.628577113,-0.093532681,4.728599072,0.474961489,-0.573143125,-0.559291601,-0.364844441,0.517750263,0.007271003,4.653976440,0.672460914,0.497807562,-0.222278923,-0.500575662
0.670951366,-0.091460988,4.749519825,0.548487246,-0.519038320,-0.494858623,-0.429971993,0.654215395,-0.092967033,4.728052616,0.465133905,-0.580876231,-0.559814692,-0.364473343,0.609730184,0.052764788,4.653601646,0.723364830,0.477786988,0.060073294,-0.494827300
0.675741315,-0.087445349,4.651471138,-0.561498940,0.531311154,0.476594657,0.418670446,0.667989612,-0.093193516,4.603826523,-0.373001844,0.659383535,0.603908181,0.247745559,0.649508417,-0.032571040,4.446808338,0.801615357,0.577386677,-0.008362810,-0.154814333
0.674820662,-0.087618023,4.648194313,-0.551486671,0.541084468,0.483668149,0.411284745,0.697300076,-0.093293980,4.602887630,-0.367252380,0.668048024,0.591450334,0.262724519,0.758531392,-0.049884371,4.453312874,0.818230927,0.547331393,0.167997718,0.051993337
