id34_t1_px,id34_t1_py,id34_t1_pz,id34_t1_qx,id34_t1_qy,id34_t1_qz,id34_t1_qw,id34_t2_px,id34_t2_py,id34_t2_pz,id34_t2_qx,id34_t2_qy,id34_t2_qz,id34_t2_qw,id35_t2_px,id35_t2_py,id35_t2_pz,id35_t2_qx,id35_t2_qy,id35_t2_qz,id35_t2_qw
0.794964969,0.426774621,4.756899357,0.512980521,-0.547388792,-0.498343915,-0.434591591,0.831958175,0.418881655,4.668129921,0.274270952,-0.693845451,-0.624911427,-0.229868755,0.865798652,0.413346976,4.519829750,-0.677675545,-0.728224993,0.024254492,-0.099277735
0.792475998,0.426134050,4.756980896,0.506316125,-0.547380209,-0.495517552,-0.445512265,0.709956646,0.426172435,4.692797184,0.415026844,-0.624439180,-0.595139027,-0.289202571,0.613078773,0.475680351,4.574311733,-0.643212318,-0.677478135,0.162657395,0.317559153
0.791318655,0.426990688,4.756164074,0.511936545,-0.544921577,-0.496129036,-0.441403925,0.695244789,0.426967502,4.709716320,0.449189901,-0.598717034,-0.578686476,-0.323864669,0.581512213,0.497500449,4.614283562,-0.601214230,-0.691679537,0.180197567,0.357280910
0.788885057,0.426184028,4.756419182,0.505099833,-0.538915515,-0.501059949,-0.450980216,0.686318874,0.427276522,4.718748093,0.470538288,-0.577546000,-0.566728711,-0.351927340,0.558955789,0.499176532,4.641170502,-0.575065911,-0.652620077,0.209573612,0.446615160
0.788785756,0.427191496,4.757735252,0.520730555,-0.543235719,-0.495741993,-0.433560282,0.754286885,0.425839543,4.700552940,0.411385000,-0.620662153,-0.591630816,-0.309053183,0.712929845,0.540852070,4.588284492,-0.751361787,-0.553344727,-0.005769446,0.359488279
0.787938595,0.427187562,4.753795624,0.522994697,-0.547198236,-0.502874851,-0.417333871,0.776961863,0.423033655,4.680336475,0.337339371,-0.667145193,-0.610364139,-0.261868447,0.760486662,0.507653952,4.533562660,-0.757768154,-0.613180697,-0.028207149,0.221362144
0.792174339,0.427099496,4.758281231,0.525452137,-0.541004896,-0.491310745,-0.435692012,0.797295988,0.426456392,4.757898331,0.524384856,-0.530446529,-0.495816976,-0.444761217,0.823470175,0.598191619,4.746302605,0.692538857,0.157240689,0.150746301,-0.687707007
0.792762518,0.426869124,4.758305550,0.517581463,-0.537297368,-0.489248604,-0.451726496,0.743184149,0.428376257,4.757177830,0.512017727,-0.536949158,-0.520055711,-0.423161328,0.688641548,0.591566801,4.745230675,0.628369987,0.373414367,0.072285540,-0.678592384
0.790595055,0.427191347,4.758496284,0.522190452,-0.541040421,-0.494981676,-0.435414225,0.782404065,0.425285786,4.708312511,0.402384728,-0.622600079,-0.589568913,-0.320724368,0.783249259,0.561892927,4.604509354,0.829013824,0.330648959,0.128619567,-0.432278097
0.792062163,0.427004963,4.757258892,0.518083870,-0.542978048,-0.496381104,-0.436313868,0.723273635,0.427273929,4.716096401,0.428203255,-0.608241558,-0.589664876,-0.314610064,0.649600625,0.554842412,4.630266666,0.746407032,0.458825350,0.003825693,-0.482017845
0.788297534,0.426735759,4.755749226,0.503171802,-0.536357820,-0.502613187,-0.454442918,0.718554616,0.429932535,4.835472584,0.622810304,-0.383402228,-0.386578590,-0.561842561,0.632116675,0.518120825,4.947350979,0.266951144,0.250528336,-0.387234896,-0.846180677
0.787361979,0.427622199,4.764887333,0.534088254,-0.529901683,-0.480684698,-0.450440168,0.732371211,0.429670721,4.791314602,0.571027756,-0.465552419,-0.465961844,-0.489967257,0.666066468,0.583086848,4.831925392,0.537774444,0.143958360,-0.236595750,-0.796302140
0.787777424,0.427529454,4.765004158,0.533623934,-0.530524313,-0.478806049,-0.452254593,0.793761551,0.420785636,4.665616989,0.270018697,-0.694122612,-0.633370936,-0.210059389,0.797780633,0.447730541,4.500629425,0.715421379,0.696847022,-0.014025240,-0.048783373
0.791506886,0.426419020,4.754563332,0.506816208,-0.540318668,-0.503334820,-0.444800109,0.865561366,0.422818184,4.828850746,0.656956494,-0.319556028,-0.233920261,-0.641539872,0.968279541,0.500157297,4.937761307,0.067452379,0.384107262,0.486466318,0.781832695
0.797603488,0.427177429,4.763090134,0.536305785,-0.528709054,-0.475869894,-0.454302460,0.861287415,0.418451607,4.686861515,0.336328447,-0.666837335,-0.603899598,-0.278417826,0.939263940,0.458575040,4.543983936,-0.660831869,-0.732887745,-0.133156583,-0.091902971
0.797271729,0.426972955,4.759926319,0.520875812,-0.540469289,-0.485870957,-0.447784454,0.848056197,0.424409032,4.804655552,0.603066385,-0.398452908,-0.331513137,-0.606337667,0.929818869,0.561242878,4.871417999,0.068818487,-0.486574322,-0.481117904,-0.725971878
0.795897245,0.427063048,4.763127804,0.535924375,-0.522770107,-0.479772836,-0.457509011,0.858755529,0.423374474,4.774470806,0.581564188,-0.493871033,-0.426591575,-0.485689342,0.947805762,0.570180655,4.784116745,0.009422552,-0.691596687,-0.539515615,-0.480133474
0.802200735,0.427098662,4.769556999,0.576972365,-0.494722515,-0.456627011,-0.462432981,0.872054994,0.422491848,4.774778843,0.558151841,-0.502909899,-0.441933066,-0.490146220,0.983932137,0.551814437,4.791772842,-0.136336073,-0.675169766,-0.528710604,-0.496007442
0.796901286,0.426723868,4.766182423,0.538827479,-0.512962341,-0.473307610,-0.471714407,0.854886293,0.423829079,4.790894508,0.600085378,-0.476936787,-0.402069181,-0.500768781,0.945201457,0.563808024,4.837166786,-0.010870147,-0.606060743,-0.555646241,-0.569060266
0.800793767,0.427154422,4.766616821,0.544051290,-0.519159675,-0.463167965,-0.468995571,0.901270270,0.420188040,4.799686909,0.613912284,-0.469673783,-0.378546596,-0.509137273,1.048394680,0.398696601,4.866266727,-0.393603742,-0.437708020,-0.326170444,-0.739662528
0.801977038,0.427301407,4.766827583,0.545846939,-0.514862776,-0.467764109,-0.467080504,0.814034045,0.426889271,4.860181332,0.675424635,-0.283667445,-0.210856855,-0.647204638,0.827921510,0.427030087,5.024948120,-0.094694354,-0.042803921,-0.571788788,-0.813792586
