Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,ux_m,uy_m,uz_m,theta_x_rad,theta_y_rad,theta_z_rad
0.9821135914523085,0.7058691506649898,-7.401837720162754,-0.24600497829837292,0.0,-0.032641195590336416,-0.0016381474906177656,0.007675592708824163,-0.030734603695224932,-0.9082641216888341,0.06641779681113008,0.08545138985104393
-1.2673554524375399,7.26871003805325,1.3452377261587456,0.04470986667653638,-0.0,0.0421213977339625,-0.0004349341008001999,0.055591516139607826,0.01210862901151453,0.1141044347940657,0.005076632428692634,0.0845277571065654
1.409223752198428,-0.6566687556577214,7.337088970537479,0.24385301072645185,0.0,-0.04683648462499704,0.0010092286995026943,-0.009586391745373136,0.031157765995391266,1.1330017570756619,-0.028093969767997815,0.031345420577181926
1.4136078567658497,-7.351630400309216,-0.4530378400742987,-0.015057012627043788,0.0,-0.046982193243551115,-0.0014482456585192306,-0.06399939058533864,-0.004321948043425378,-0.07752029744716354,0.025737013285715975,-0.04325016797022819
0.4460392109469088,-4.333478799414081,-6.105080713416211,-0.20290640043655891,0.0,-0.014824408553340312,-0.0034599194988128613,-0.03638669535063315,-0.026281305830161028,-0.8148006764754,0.08314118851298491,0.03099501214150872
-2.2048942469882706,5.594076145625811,-4.482717193459599,-0.1489860744840166,0.0,0.07328112043080973,-0.002349386169809191,0.047376106710593266,-0.015293241716498669,-0.5694248814573265,0.03865639865185138,0.10662490527377393
0.15370651878790753,4.605401711073614,5.9174867457158165,0.1966715906909561,0.0,-0.0051085379399409755,0.0013591151859497486,0.033911096648211445,0.03045684636365449,0.7421634135214449,-0.01985817147258652,0.08771524626717707
1.7817242270608638,-6.496108653819658,3.297882826371143,0.10960731966900927,0.0,-0.05921678458551173,0.0006612460213858359,-0.05730226842441184,0.007308180176018534,0.6715011423763646,0.00039326603378187793,-0.031912740487654266
4.3355245157071325,4.102562215335827,-4.541168400643306,-0.1509287390625134,0.0,-0.14409402836450527,-0.0011323852795414257,0.03612128325003033,-0.018725717345484907,-0.6016422353466483,0.0346139103454114,0.08630925139479316
4.515605639457725,3.232747828123263,5.040699077376263,0.1675309719045434,0.0,-0.15007914376625675,0.0012752168439671703,0.025856860583016505,0.022192475150285062,0.4977563793901511,0.013035964397940423,0.0709755167667026
5.743456692875339,-2.332815174578639,4.2214545571782605,0.14030283775302366,0.0,-0.19088758663806193,0.001523540584752731,-0.020598013241976076,0.015197582046274354,0.6518054287901305,-0.026167574932650237,-0.003130267561194206
5.684125392364371,-2.1535843342867986,-4.393494399563194,-0.14602069584346425,0.0,-0.1889156715750154,-0.0013205097511837906,-0.02198874171243085,-0.016330199975440236,-0.5123270216501232,0.04163764632007736,0.018671589858995512
7.466945880053897,0.6032046586624065,-0.36175041688172827,-0.012023014664587935,0.0,-0.24816889110848997,0.0004866735552602856,0.00042970325088826305,0.00039613102316879916,-0.005012407748509936,0.0009336308909496998,-0.0012690472844245914
4.328863663642891,2.2603050808740663,-5.692271982518679,-0.18918642889365495,0.0,-0.14387265053517934,-0.0005183226872412638,0.016339705527721148,-0.02048701014626604,-0.679535363903881,0.06953890430602672,0.15123352213423016
5.132795315082872,1.4351242962981403,5.276820113253634,0.17537861089675907,0.0,-0.17059185135298907,0.005829729213697259,0.008708472258682284,0.025160764332562282,0.6655265901912113,0.05383969430426967,0.08695670747069682
4.722736953343167,-1.3422567591126604,-5.669576920912466,-0.1884321434919758,0.0,-0.1569632901504038,-0.001940151849848189,-0.011444044413485621,-0.022693726179564038,-0.7053899874586202,0.011188794708343653,0.023939224196144807
