frame_index,stamp_sec
0,1782605562.4997783
1,1782605562.5446274
2,1782605562.6042747
3,1782605562.6413653
4,1782605562.6842144
5,1782605562.7338824
6,1782605562.7663238
7,1782605562.801007
8,1782605562.8332367
9,1782605562.8663402
10,1782605562.903346
11,1782605562.9363105
12,1782605562.9947138
13,1782605563.0337157
14,1782605563.0676463
15,1782605563.1008658
16,1782605563.1329675
17,1782605563.1674583
18,1782605563.2090096
19,1782605563.2363145
20,1782605563.2934601
21,1782605563.333334
22,1782605563.3669221
23,1782605563.4002411
24,1782605563.4345229
25,1782605563.4675713
26,1782605563.5162385
27,1782605563.5781908
28,1782605563.6151257
29,1782605563.6667316
30,1782605563.700191
31,1782605563.7345397
32,1782605563.7672608
33,1782605563.8095007
34,1782605563.876199
35,1782605563.9164908
36,1782605563.9679012
37,1782605564.0002916
38,1782605564.034984
39,1782605564.0664225
40,1782605564.1171827
41,1782605564.1450472
42,1782605564.176419
43,1782605564.233367
44,1782605564.2666876
45,1782605564.3008873
46,1782605564.3354027
47,1782605564.3685915
48,1782605564.4068687
49,1782605564.4363892
50,1782605564.478745
51,1782605564.5156195
52,1782605564.5669456
53,1782605564.599925
54,1782605564.6351008
55,1782605564.6662233
56,1782605564.7085779
57,1782605564.7423599
58,1782605564.7693107
59,1782605564.8103356
60,1782605564.858873
61,1782605564.9013913
62,1782605564.933381
63,1782605564.9664145
64,1782605565.0003376
65,1782605565.053843
66,1782605565.11479
67,1782605565.156667
68,1782605565.2002544
69,1782605565.2335124
70,1782605565.2673051
71,1782605565.3010845
72,1782605565.3346457
73,1782605565.3769228
74,1782605565.435226
75,1782605565.4717298
76,1782605565.5185902
77,1782605565.575312
78,1782605565.634475
79,1782605565.6671693
80,1782605565.7005203
81,1782605565.7355917
82,1782605565.768134
83,1782605565.8107874
84,1782605565.8556416
85,1782605565.9042814
86,1782605565.9336786
87,1782605565.9671037
88,1782605566.000246
89,1782605566.04362
90,1782605566.108646
91,1782605566.137398
92,1782605566.1778705
93,1782605566.2125678
94,1782605566.2670832
95,1782605566.300506
96,1782605566.333118
97,1782605566.368472
98,1782605566.4043627
99,1782605566.4468846
100,1782605566.4884005
101,1782605566.5343976
102,1782605566.5662603
103,1782605566.6012654
104,1782605566.633721
105,1782605566.6668086
106,1782605566.7028444
107,1782605566.7417436
108,1782605566.7704065
109,1782605566.8030488
110,1782605566.841671
111,1782605566.8783395
112,1782605566.934172
113,1782605566.9663825
114,1782605567.0002162
115,1782605567.033237
116,1782605567.0695493
117,1782605567.104181
118,1782605567.136144
119,1782605567.1942244
120,1782605567.2337098
121,1782605567.2667437
122,1782605567.300492
123,1782605567.3330402
124,1782605567.366967
125,1782605567.3999138
126,1782605567.4359708
127,1782605567.471039
128,1782605567.502798
129,1782605567.5363014
130,1782605567.5792172
131,1782605567.613632
132,1782605567.6668978
133,1782605567.6994731
134,1782605567.7329938
135,1782605567.7668912
136,1782605567.800237
137,1782605567.8332145
138,1782605567.8671188
139,1782605567.8992736
140,1782605567.9356148
141,1782605567.9701886
142,1782605568.0019124
143,1782605568.0407135
144,1782605568.0754092
145,1782605568.1123998
146,1782605568.1427917
147,1782605568.1741023
148,1782605568.234006
149,1782605568.2675054
150,1782605568.3096087
151,1782605568.3669024
152,1782605568.3993864
153,1782605568.4334831
154,1782605568.4676118
155,1782605568.499616
156,1782605568.5334454
157,1782605568.5668232
158,1782605568.6013823
159,1782605568.6333003
160,1782605568.6663344
161,1782605568.700398
162,1782605568.7333424
163,1782605568.767139
164,1782605568.800431
165,1782605568.833971
166,1782605568.8668282
167,1782605568.9003081
168,1782605568.9333422
169,1782605568.967227
170,1782605569.0005167
171,1782605569.0336142
172,1782605569.0669289
173,1782605569.1001406
174,1782605569.1337385
175,1782605569.1669664
176,1782605569.2005596
177,1782605569.2332451
178,1782605569.2661512
179,1782605569.3007407
180,1782605569.3329005
181,1782605569.3670838
182,1782605569.4006956
183,1782605569.4329023
184,1782605569.4671054
185,1782605569.500295
186,1782605569.5331554
187,1782605569.5669382
188,1782605569.6000633
189,1782605569.633195
190,1782605569.6686325
191,1782605569.7019668
192,1782605569.7382646
193,1782605569.773872
194,1782605569.833642
195,1782605569.866414
196,1782605569.899254
197,1782605569.9339194
198,1782605569.9672165
199,1782605569.9995902
200,1782605570.033386
201,1782605570.0672243
202,1782605570.1010673
203,1782605570.1341603
204,1782605570.169533
205,1782605570.199476
206,1782605570.2341845
207,1782605570.2676582
208,1782605570.2996724
209,1782605570.3334854
210,1782605570.3666446
211,1782605570.3994591
212,1782605570.4333072
213,1782605570.4667532
214,1782605570.500234
215,1782605570.5331461
216,1782605570.5668175
217,1782605570.5992877
218,1782605570.6329782
219,1782605570.6665664
220,1782605570.69964
221,1782605570.7336128
222,1782605570.7661343
223,1782605570.8014936
224,1782605570.833685
225,1782605570.8675308
226,1782605570.901178
227,1782605570.939735
