frame_index,stamp_sec
0,1782756122.4338715
1,1782756122.473961
2,1782756122.5083075
3,1782756122.54133
4,1782756122.5744832
5,1782756122.607928
6,1782756122.644592
7,1782756122.6823914
8,1782756122.7187347
9,1782756122.7743018
10,1782756122.8081713
11,1782756122.840849
12,1782756122.8741615
13,1782756122.9164908
14,1782756122.9522734
15,1782756122.9852154
16,1782756123.040928
17,1782756123.0742493
18,1782756123.1081522
19,1782756123.144973
20,1782756123.1798728
21,1782756123.213347
22,1782756123.250254
23,1782756123.3082714
24,1782756123.3411415
25,1782756123.3743248
26,1782756123.4074898
27,1782756123.4435093
28,1782756123.4818857
29,1782756123.5171447
30,1782756123.5816417
31,1782756123.6161296
32,1782756123.6738508
33,1782756123.708429
34,1782756123.749676
35,1782756123.7856662
36,1782756123.840658
37,1782756123.874679
38,1782756123.9078271
39,1782756123.960529
40,1782756124.0157855
41,1782756124.0529182
42,1782756124.0881112
43,1782756124.140867
44,1782756124.1748357
45,1782756124.2101033
46,1782756124.242944
47,1782756124.2801518
48,1782756124.316707
49,1782756124.3485887
50,1782756124.4075649
51,1782756124.440757
52,1782756124.4761992
53,1782756124.5125258
54,1782756124.5632768
55,1782756124.608087
56,1782756124.6408682
57,1782756124.6739297
58,1782756124.7078145
59,1782756124.7520242
60,1782756124.8192618
61,1782756124.8498933
62,1782756124.9080179
63,1782756124.941269
64,1782756124.9743447
65,1782756125.008062
66,1782756125.0442748
67,1782756125.081126
68,1782756125.1196516
69,1782756125.1531863
70,1782756125.2069016
71,1782756125.2410069
72,1782756125.2774339
73,1782756125.315912
74,1782756125.3537312
75,1782756125.3853238
76,1782756125.4419193
77,1782756125.475245
78,1782756125.5073354
79,1782756125.5415785
80,1782756125.5845227
81,1782756125.6166413
82,1782756125.650028
83,1782756125.679429
84,1782756125.7080095
85,1782756125.7413442
86,1782756125.7748952
87,1782756125.8153658
88,1782756125.8437667
89,1782756125.877843
90,1782756125.933734
91,1782756125.9744213
92,1782756126.008195
93,1782756126.0408244
94,1782756126.0750265
95,1782756126.1073017
96,1782756126.1465006
97,1782756126.1819763
98,1782756126.219678
99,1782756126.2524586
100,1782756126.3072581
101,1782756126.3411827
102,1782756126.378106
103,1782756126.4206827
104,1782756126.4705012
105,1782756126.5077064
106,1782756126.5412626
107,1782756126.5746963
108,1782756126.6082802
109,1782756126.6448865
110,1782756126.6803281
111,1782756126.7170155
112,1782756126.775132
113,1782756126.8076336
114,1782756126.8411453
115,1782756126.8765645
116,1782756126.9084878
117,1782756126.9436452
118,1782756126.9814835
119,1782756127.0215387
120,1782756127.0738778
121,1782756127.1079044
122,1782756127.1412613
123,1782756127.174204
124,1782756127.2093945
125,1782756127.2445002
126,1782756127.3036537
127,1782756127.3410041
128,1782756127.3756251
129,1782756127.407952
130,1782756127.4422915
131,1782756127.4739013
132,1782756127.5259495
133,1782756127.5847297
134,1782756127.6414206
135,1782756127.67446
136,1782756127.7077692
137,1782756127.7542276
138,1782756127.8136241
139,1782756127.8623788
140,1782756127.9078217
141,1782756127.9403102
142,1782756127.9749753
143,1782756128.0102043
144,1782756128.0566812
145,1782756128.1373124
146,1782756128.1739388
147,1782756128.2075107
148,1782756128.2411842
149,1782756128.2751698
150,1782756128.3112838
151,1782756128.344955
152,1782756128.386677
153,1782756128.44188
154,1782756128.474712
155,1782756128.5082216
156,1782756128.5430245
157,1782756128.5815034
158,1782756128.6245425
159,1782756128.6738918
160,1782756128.708025
161,1782756128.7420106
162,1782756128.7774978
163,1782756128.8086965
164,1782756128.8499687
165,1782756128.8852327
166,1782756128.9414365
167,1782756128.9754121
168,1782756129.0086427
169,1782756129.043509
170,1782756129.0757346
171,1782756129.112058
172,1782756129.152197
173,1782756129.1860728
174,1782756129.2409036
175,1782756129.2742705
176,1782756129.3070698
177,1782756129.3521972
178,1782756129.3809216
179,1782756129.416721
180,1782756129.4524832
181,1782756129.5075612
182,1782756129.5404546
183,1782756129.5745604
184,1782756129.6076198
185,1782756129.6501036
186,1782756129.6906862
187,1782756129.7408051
188,1782756129.774806
189,1782756129.8083677
190,1782756129.841718
191,1782756129.8766794
192,1782756129.9166398
193,1782756129.9498835
194,1782756129.9849684
195,1782756130.041827
196,1782756130.074768
197,1782756130.1083198
198,1782756130.159586
199,1782756130.220751
200,1782756130.2499332
201,1782756130.3079975
202,1782756130.3410308
203,1782756130.374783
204,1782756130.4078984
205,1782756130.442414
206,1782756130.478466
207,1782756130.544111
208,1782756130.5771563
209,1782756130.607929
210,1782756130.6411057
211,1782756130.6751819
212,1782756130.7077563
213,1782756130.7456145
214,1782756130.800099
215,1782756130.8408403
216,1782756130.8742588
217,1782756130.9081833
218,1782756130.9412267
219,1782756130.9744132
220,1782756131.009869
221,1782756131.0488842
222,1782756131.0858855
223,1782756131.1414351
224,1782756131.1747446
225,1782756131.208166
226,1782756131.2627206
227,1782756131.3189428
228,1782756131.3557935
229,1782756131.40784
230,1782756131.441815
231,1782756131.4758205
232,1782756131.5087972
233,1782756131.549338
234,1782756131.582105
235,1782756131.6122284
236,1782756131.650218
237,1782756131.7079184
238,1782756131.7417622
239,1782756131.7752733
240,1782756131.8076763
241,1782756131.8442707
242,1782756131.8755305
243,1782756131.9108462
244,1782756131.9620585
245,1782756132.0083663
246,1782756132.0417395
247,1782756132.0746071
248,1782756132.1078277
249,1782756132.1411061
250,1782756132.174658
251,1782756132.2105815
252,1782756132.2553008
253,1782756132.2867315
254,1782756132.340928
255,1782756132.3753645
256,1782756132.4080424
257,1782756132.4417913
258,1782756132.48017
259,1782756132.5089946
260,1782756132.550532
261,1782756132.5865555
262,1782756132.6194367
263,1782756132.6750872
264,1782756132.708315
265,1782756132.741561
266,1782756132.7745636
267,1782756132.8097587
268,1782756132.8463109
269,1782756132.8862162
270,1782756132.9186163
271,1782756132.9745646
272,1782756133.0076697
273,1782756133.0416934
274,1782756133.0743504
275,1782756133.1087162
276,1782756133.1431289
277,1782756133.1767945
278,1782756133.2151191
279,1782756133.2522986
280,1782756133.30788
281,1782756133.341106
282,1782756133.3754342
283,1782756133.4092011
284,1782756133.442518
285,1782756133.4755332
286,1782756133.5120964
287,1782756133.5702927
288,1782756133.6076763
289,1782756133.6413748
290,1782756133.6743777
291,1782756133.708203
292,1782756133.740509
293,1782756133.7748015
294,1782756133.8236532
295,1782756133.8818524
296,1782756133.9409146
297,1782756133.9739766
298,1782756134.008478
299,1782756134.0404913
300,1782756134.0828943
301,1782756134.1103969
302,1782756134.1528494
303,1782756134.184216
304,1782756134.2409916
305,1782756134.2743752
306,1782756134.3083565
307,1782756134.3408825
308,1782756134.3753197
309,1782756134.410207
310,1782756134.4438384
311,1782756134.4870286
312,1782756134.5196733
313,1782756134.5741932
314,1782756134.6079094
315,1782756134.6418087
316,1782756134.6738646
317,1782756134.7073314
318,1782756134.7415977
319,1782756134.775458
320,1782756134.810725
321,1782756134.848253
322,1782756134.8912814
323,1782756134.9195025
324,1782756134.9747643
325,1782756135.0088673
326,1782756135.0420468
327,1782756135.0745766
328,1782756135.1100512
329,1782756135.148175
330,1782756135.17708
331,1782756135.2258444
332,1782756135.275024
333,1782756135.307879
334,1782756135.341341
335,1782756135.3742044
336,1782756135.4086459
337,1782756135.4419525
338,1782756135.476887
339,1782756135.5292852
340,1782756135.5741074
341,1782756135.6070645
342,1782756135.6409883
343,1782756135.6754105
344,1782756135.7191923
345,1782756135.776639
346,1782756135.8215551
347,1782756135.8580236
348,1782756135.9072688
349,1782756135.9411604
350,1782756135.974711
351,1782756136.007317
352,1782756136.0438166
353,1782756136.0767794
354,1782756136.1175623
355,1782756136.1481836
356,1782756136.1824217
357,1782756136.220144
358,1782756136.2738395
359,1782756136.3082626
360,1782756136.342138
361,1782756136.3748777
362,1782756136.4089718
363,1782756136.4430377
364,1782756136.4767785
365,1782756136.5176535
366,1782756136.5612328
367,1782756136.608198
368,1782756136.6415687
369,1782756136.6748462
370,1782756136.70749
371,1782756136.740672
372,1782756136.776978
373,1782756136.8173442
374,1782756136.8487039
375,1782756136.8965034
376,1782756136.9411817
377,1782756136.9746602
378,1782756137.0076385
379,1782756137.0413225
380,1782756137.075054
381,1782756137.1080642
382,1782756137.1406922
383,1782756137.1739745
384,1782756137.2073007
385,1782756137.2492337
386,1782756137.2761846
387,1782756137.3102524
388,1782756137.3458817
389,1782756137.3815484
390,1782756137.4173572
391,1782756137.473758
392,1782756137.5079644
393,1782756137.5407827
394,1782756137.5746236
395,1782756137.6077995
396,1782756137.6410785
397,1782756137.6740234
398,1782756137.7133057
399,1782756137.7412093
400,1782756137.7825994
401,1782756137.8099594
402,1782756137.850617
403,1782756137.8828082
404,1782756137.9406197
405,1782756137.9742177
406,1782756138.0080433
407,1782756138.0423286
408,1782756138.074961
409,1782756138.1078389
410,1782756138.141178
411,1782756138.1739008
412,1782756138.2073755
413,1782756138.2412276
414,1782756138.27386
415,1782756138.3075035
416,1782756138.341181
417,1782756138.38261
418,1782756138.4130085
419,1782756138.4468932
420,1782756138.475832
421,1782756138.5095716
422,1782756138.5451226
423,1782756138.5786812
424,1782756138.6162596
425,1782756138.6499588
426,1782756138.6847887
427,1782756138.740764
428,1782756138.7744112
429,1782756138.8075645
430,1782756138.8414524
431,1782756138.8855572
432,1782756138.9409115
433,1782756138.9743555
434,1782756139.0117652
435,1782756139.0473042
436,1782756139.0794256
437,1782756139.1074276
438,1782756139.1427083
439,1782756139.175247
440,1782756139.2080934
441,1782756139.2413595
442,1782756139.2748065
443,1782756139.3076253
444,1782756139.3407664
445,1782756139.374424
446,1782756139.4097946
447,1782756139.440729
448,1782756139.4746718
449,1782756139.5092967
450,1782756139.540766
451,1782756139.57416
452,1782756139.6076682
453,1782756139.6433861
454,1782756139.6760607
455,1782756139.7101645
456,1782756139.7484074
457,1782756139.776971
458,1782756139.8281834
459,1782756139.8849466
460,1782756139.916412
461,1782756139.974627
462,1782756140.0080519
463,1782756140.0406735
464,1782756140.074144
465,1782756140.1078737
466,1782756140.1416678
467,1782756140.173951
468,1782756140.2076037
469,1782756140.2405639
470,1782756140.2746603
471,1782756140.3070986
472,1782756140.340734
473,1782756140.395315
474,1782756140.4415164
475,1782756140.4747424
476,1782756140.5081556
477,1782756140.5415804
478,1782756140.5740702
479,1782756140.6075191
480,1782756140.6408522
481,1782756140.6744316
482,1782756140.7083752
483,1782756140.7406359
484,1782756140.7741566
485,1782756140.8079238
486,1782756140.8414726
487,1782756140.8752458
488,1782756140.9154985
489,1782756140.9433308
490,1782756140.9775817
491,1782756141.016671
492,1782756141.0532203
493,1782756141.1090012
494,1782756141.142699
495,1782756141.1744246
496,1782756141.208144
497,1782756141.2426758
498,1782756141.2737737
499,1782756141.3079946
500,1782756141.341154
501,1782756141.3747869
502,1782756141.4076886
503,1782756141.4414856
504,1782756141.4736335
505,1782756141.5066912
506,1782756141.5407944
507,1782756141.5738742
508,1782756141.608071
509,1782756141.641272
510,1782756141.6738136
511,1782756141.7077897
512,1782756141.7411814
513,1782756141.7747564
514,1782756141.8170052
515,1782756141.885683
516,1782756141.9508922
517,1782756141.9848182
518,1782756142.0423799
519,1782756142.0749454
520,1782756142.108542
521,1782756142.1740265
522,1782756142.2078722
523,1782756142.2408226
524,1782756142.276539
525,1782756142.307837
526,1782756142.34076
527,1782756142.375995
528,1782756142.4078562
529,1782756142.4411938
530,1782756142.474193
531,1782756142.5072126
532,1782756142.540485
533,1782756142.5742831
534,1782756142.6084485
535,1782756142.6414192
536,1782756142.6742432
537,1782756142.7075312
538,1782756142.741981
539,1782756142.774842
540,1782756142.808447
541,1782756142.840827
542,1782756142.8742251
543,1782756142.9071655
544,1782756142.9409406
545,1782756142.9746249
546,1782756143.0079453
547,1782756143.041713
548,1782756143.0749683
549,1782756143.107827
550,1782756143.1407638
551,1782756143.17384
552,1782756143.2081451
553,1782756143.2412808
554,1782756143.2745152
555,1782756143.307621
556,1782756143.340979
557,1782756143.3746269
558,1782756143.4081204
559,1782756143.4409254
560,1782756143.475255
561,1782756143.5079484
562,1782756143.54103
563,1782756143.574688
564,1782756143.608334
565,1782756143.6422215
566,1782756143.6741076
567,1782756143.7087002
568,1782756143.748531
569,1782756143.8078072
570,1782756143.8415513
571,1782756143.874554
572,1782756143.9077895
573,1782756143.9415421
574,1782756143.9750817
575,1782756144.0080235
576,1782756144.0418262
577,1782756144.074391
578,1782756144.1078188
579,1782756144.1408408
580,1782756144.1749012
581,1782756144.208379
582,1782756144.2419486
583,1782756144.2747612
584,1782756144.3079245
585,1782756144.341781
586,1782756144.3749623
587,1782756144.4078796
588,1782756144.4416795
589,1782756144.474901
590,1782756144.507583
591,1782756144.5410264
592,1782756144.5737112
593,1782756144.607512
594,1782756144.6417968
595,1782756144.6739433
596,1782756144.707791
597,1782756144.7409523
598,1782756144.773902
599,1782756144.8080726
600,1782756144.841769
601,1782756144.8748195
602,1782756144.9074268
603,1782756144.941749
604,1782756144.9739645
605,1782756145.0081367
606,1782756145.0407567
607,1782756145.0754063
608,1782756145.1082253
609,1782756145.1422448
610,1782756145.1743522
611,1782756145.2078688
612,1782756145.241781
613,1782756145.275116
614,1782756145.3082101
615,1782756145.342105
616,1782756145.3744566
617,1782756145.408155
618,1782756145.441884
619,1782756145.475679
620,1782756145.5084267
621,1782756145.541043
622,1782756145.576111
623,1782756145.6080823
624,1782756145.6426466
625,1782756145.675071
626,1782756145.7079105
627,1782756145.7414978
628,1782756145.7748132
629,1782756145.8085217
630,1782756145.8421013
631,1782756145.8746314
632,1782756145.9086797
633,1782756145.9412692
634,1782756145.9740634
635,1782756146.0077696
636,1782756146.0408583
637,1782756146.075307
638,1782756146.1081502
639,1782756146.1416752
640,1782756146.1748793
641,1782756146.2082105
642,1782756146.242292
