ux,uy,uz,theta_x,theta_y,theta_z
-3.323438238401392551e-04,-2.440054476449257746e-03,-3.779688917479840054e-04,-1.305001223228983293e-02,-1.048141326318250549e-02,-1.133143317107323904e-02
-2.440054476449257746e-03,-5.214163088662378395e-04,-3.132617972754900802e-03,-5.892979046902443313e-03,-1.183790705308744237e-03,2.458527848872652660e-02
-3.779688917479840054e-04,-3.132617972754900802e-03,8.352587502118730134e-03,-5.534584259235902871e-04,3.546577786858503677e-03,2.897988095666583809e-03
-1.305001223228983293e-02,-5.892979046902443313e-03,-5.534584259235902871e-04,2.088952987616083057e+00,-2.587263494939556069e-02,8.399180250188874319e-02
-1.048141326318250549e-02,-1.183790705308744237e-03,3.546577786858503677e-03,-2.587263494939556069e-02,9.887626593936237329e-01,-5.711323786672967140e-01
-1.133143317107323904e-02,2.458527848872652660e-02,2.897988095666583809e-03,8.399180250188874319e-02,-5.711323786672967140e-01,4.044983459302636808e-01
