frame_index,stamp_sec
0,1782767340.6130087
1,1782767340.646762
2,1782767340.6797347
3,1782767340.7124214
4,1782767340.7469018
5,1782767340.7791107
6,1782767340.8121636
7,1782767340.8463817
8,1782767340.879371
9,1782767340.9129732
10,1782767340.9454432
11,1782767340.9792364
12,1782767341.013514
13,1782767341.046388
14,1782767341.0793393
15,1782767341.1133697
16,1782767341.1465409
17,1782767341.1801188
18,1782767341.211975
19,1782767341.2460551
20,1782767341.2804828
21,1782767341.3147633
22,1782767341.346678
23,1782767341.3809152
24,1782767341.413042
25,1782767341.4467351
26,1782767341.4799047
27,1782767341.5128925
28,1782767341.5459692
29,1782767341.5807743
30,1782767341.612681
31,1782767341.646453
32,1782767341.679841
33,1782767341.7124968
34,1782767341.7456179
35,1782767341.7806091
36,1782767341.8137681
37,1782767341.8465137
38,1782767341.8795538
39,1782767341.9131052
40,1782767341.9460795
41,1782767341.9794452
42,1782767342.0140884
43,1782767342.046962
44,1782767342.0803144
45,1782767342.1133475
46,1782767342.1465867
47,1782767342.1790378
48,1782767342.2131379
49,1782767342.2465153
50,1782767342.2797117
51,1782767342.3127658
52,1782767342.3460073
53,1782767342.3806708
54,1782767342.4134278
55,1782767342.4464142
56,1782767342.4794571
57,1782767342.513253
58,1782767342.5468352
59,1782767342.5797102
60,1782767342.6121762
61,1782767342.646433
62,1782767342.679884
63,1782767342.7134657
64,1782767342.7462902
65,1782767342.779824
66,1782767342.8131452
67,1782767342.8465865
68,1782767342.8802173
69,1782767342.9139132
70,1782767342.9459627
71,1782767342.9797046
72,1782767343.013099
73,1782767343.0458846
74,1782767343.0797994
75,1782767343.1129081
76,1782767343.1465678
77,1782767343.1799672
78,1782767343.212775
79,1782767343.2477145
80,1782767343.2796075
81,1782767343.3130636
82,1782767343.3456142
83,1782767343.3794363
84,1782767343.4126832
85,1782767343.4458714
86,1782767343.480521
87,1782767343.5124142
88,1782767343.546586
89,1782767343.5802336
90,1782767343.6129885
91,1782767343.6465635
92,1782767343.6801264
93,1782767343.712729
94,1782767343.746085
95,1782767343.7794023
96,1782767343.813214
97,1782767343.8467648
98,1782767343.8797665
99,1782767343.9143448
100,1782767343.9470122
101,1782767343.9798753
102,1782767344.011902
103,1782767344.0464308
104,1782767344.0803273
105,1782767344.1124823
106,1782767344.1470098
107,1782767344.1796885
108,1782767344.2128823
109,1782767344.2464187
110,1782767344.280899
111,1782767344.3127508
112,1782767344.3458526
113,1782767344.3795843
114,1782767344.412297
115,1782767344.4463682
116,1782767344.4801934
117,1782767344.5126865
118,1782767344.546059
119,1782767344.5806046
120,1782767344.613568
121,1782767344.646426
122,1782767344.6803129
