frame_index,stamp_sec
0,1782754928.9564767
1,1782754929.003219
2,1782754929.048727
3,1782754929.0819924
4,1782754929.1162245
5,1782754929.149346
6,1782754929.18306
7,1782754929.2172892
8,1782754929.2689054
9,1782754929.3158932
10,1782754929.3494818
11,1782754929.3827715
12,1782754929.4196746
13,1782754929.4549155
14,1782754929.4856844
15,1782754929.5246875
16,1782754929.561234
17,1782754929.6154957
18,1782754929.649329
19,1782754929.6824274
20,1782754929.7157497
21,1782754929.7517123
22,1782754929.8061795
23,1782754929.8486986
24,1782754929.8834915
25,1782754929.9158428
26,1782754929.9496129
27,1782754929.9864101
28,1782754930.0162435
29,1782754930.0582464
30,1782754930.0910509
31,1782754930.1495001
32,1782754930.182047
33,1782754930.2167509
34,1782754930.2497194
35,1782754930.2870445
36,1782754930.3303416
37,1782754930.366033
38,1782754930.4151852
39,1782754930.449565
40,1782754930.4834397
41,1782754930.5172296
42,1782754930.549972
43,1782754930.5853922
44,1782754930.6210928
45,1782754930.6593556
46,1782754930.7159193
47,1782754930.7488472
48,1782754930.7825797
49,1782754930.819891
50,1782754930.8517964
51,1782754930.892829
52,1782754930.9491289
53,1782754930.9826715
54,1782754931.0166314
55,1782754931.0488443
56,1782754931.0858703
57,1782754931.127665
58,1782754931.1673224
59,1782754931.2160428
60,1782754931.2498288
61,1782754931.283477
62,1782754931.3188636
63,1782754931.3590257
64,1782754931.385842
65,1782754931.4274907
66,1782754931.4585223
67,1782754931.490761
68,1782754931.549264
69,1782754931.5830553
70,1782754931.6161075
71,1782754931.6486733
72,1782754931.6860762
73,1782754931.7378402
74,1782754931.7886574
75,1782754931.8159275
76,1782754931.8498416
77,1782754931.8827503
78,1782754931.9158406
79,1782754931.9527283
80,1782754931.9920547
81,1782754932.0317187
82,1782754932.0832067
83,1782754932.1163185
84,1782754932.1496935
85,1782754932.1853824
86,1782754932.221623
87,1782754932.252488
88,1782754932.292681
89,1782754932.324857
90,1782754932.3822553
91,1782754932.4160466
92,1782754932.4495103
93,1782754932.4825723
94,1782754932.5210192
95,1782754932.5541909
96,1782754932.5920513
97,1782754932.6492186
98,1782754932.682751
99,1782754932.7156742
100,1782754932.7487926
101,1782754932.7838597
102,1782754932.8226914
103,1782754932.8584037
104,1782754932.8925395
105,1782754932.9503026
106,1782754932.982881
107,1782754933.0162306
108,1782754933.0488334
109,1782754933.0817938
110,1782754933.1196315
111,1782754933.168743
112,1782754933.198937
113,1782754933.2499278
114,1782754933.2826455
115,1782754933.3158052
116,1782754933.3496344
117,1782754933.3856456
118,1782754933.4197407
119,1782754933.4598556
120,1782754933.5162497
121,1782754933.5497549
122,1782754933.582678
123,1782754933.620048
124,1782754933.6527615
125,1782754933.694886
126,1782754933.7257628
127,1782754933.7830324
128,1782754933.8157716
129,1782754933.8491058
130,1782754933.8857021
131,1782754933.9179745
132,1782754933.9588137
133,1782754933.9913309
134,1782754934.048567
135,1782754934.082638
136,1782754934.1166406
137,1782754934.149305
138,1782754934.1854076
139,1782754934.2195032
140,1782754934.260823
141,1782754934.3154798
142,1782754934.3487623
143,1782754934.383261
144,1782754934.419277
145,1782754934.4525144
146,1782754934.5003514
147,1782754934.5491073
148,1782754934.5836928
149,1782754934.6157954
150,1782754934.6492562
151,1782754934.6821983
152,1782754934.7197828
153,1782754934.7583134
154,1782754934.79293
155,1782754934.849027
156,1782754934.8823612
157,1782754934.9160848
158,1782754934.9489207
159,1782754934.985004
160,1782754935.0249512
161,1782754935.0595517
162,1782754935.0903916
163,1782754935.1494591
164,1782754935.182938
165,1782754935.216049
166,1782754935.2541213
167,1782754935.2840893
168,1782754935.3358388
169,1782754935.3828046
170,1782754935.4167695
171,1782754935.4497569
172,1782754935.4937677
173,1782754935.5580633
174,1782754935.6154625
175,1782754935.649592
176,1782754935.6824367
177,1782754935.717412
178,1782754935.7500427
179,1782754935.785481
180,1782754935.8310678
181,1782754935.8590624
182,1782754935.8917487
183,1782754935.94976
184,1782754935.982947
185,1782754936.0156584
186,1782754936.0489118
187,1782754936.0840683
188,1782754936.127144
189,1782754936.1587322
190,1782754936.1909294
191,1782754936.2490547
192,1782754936.2832892
193,1782754936.3163435
194,1782754936.3489044
195,1782754936.386123
196,1782754936.430947
197,1782754936.4662569
198,1782754936.4984248
199,1782754936.549304
200,1782754936.582507
201,1782754936.6157603
202,1782754936.6498656
203,1782754936.6834116
204,1782754936.7201962
205,1782754936.7594593
206,1782754936.8158376
207,1782754936.8490145
208,1782754936.8835347
209,1782754936.9302824
210,1782754936.9858787
211,1782754937.0253332
212,1782754937.083371
213,1782754937.1162574
214,1782754937.1490078
215,1782754937.1825898
216,1782754937.2173102
217,1782754937.2589319
218,1782754937.2946882
219,1782754937.349408
220,1782754937.3832705
221,1782754937.4249036
222,1782754937.4580727
223,1782754937.4937315
224,1782754937.5496597
225,1782754937.583041
226,1782754937.6159768
227,1782754937.6485038
228,1782754937.6839366
229,1782754937.7243145
230,1782754937.77015
231,1782754937.8179972
232,1782754937.8506858
233,1782754937.883764
234,1782754937.9163687
235,1782754937.9489827
236,1782754937.9936304
237,1782754938.0254219
238,1782754938.0585876
239,1782754938.1166792
240,1782754938.149853
241,1782754938.1832364
242,1782754938.2205305
243,1782754938.2572677
244,1782754938.2917619
245,1782754938.3269124
246,1782754938.3590095
247,1782754938.4171495
248,1782754938.4501283
249,1782754938.483121
250,1782754938.5163023
251,1782754938.5516348
252,1782754938.591949
253,1782754938.6251764
254,1782754938.6610746
255,1782754938.7170284
256,1782754938.7496316
257,1782754938.7821307
258,1782754938.8189795
259,1782754938.8592722
260,1782754938.8918486
261,1782754938.9253874
262,1782754938.9827461
263,1782754939.0157673
264,1782754939.049838
265,1782754939.0845244
