local_ns,elapsed_s,bota_timestamp,fx,fy,fz,tx,ty,tz,bota_temperature,bota_status,force_zero_fx,force_zero_fy,force_zero_fz,torque_zero_tx,torque_zero_ty,torque_zero_tz,opti_local_ns,opti_dt_ms,opti_frame,opti_timestamp,opti_rigid_id,opti_seen,opti_px,opti_py,opti_pz,opti_qx,opti_qy,opti_qz,opti_qw,origin_frame,origin_px,origin_py,origin_pz,origin_qx,origin_qy,origin_qz,origin_qw,deflection_x_m,deflection_y_m,deflection_z_m,deflection_norm_m,rel_qx,rel_qy,rel_qz,rel_qw,reorientation_angle_deg
104013941741736,0.000019522,5537156,0.12554392218589783,0.11339855194091797,0.0649871826171875,0.0020096246153116226,-0.0018819347023963928,0.0006170272827148438,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104013938721771,3.020,1510224,12585.2,34,True,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482301712036,0.10598821192979813,-0.690079927444458,-0.044463783502578735,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,0.0,0.0,-0.0,0.0,0.0,0.0,3.4694469519536134e-18,1.0,0.0
104014042032337,0.100310123,5538546,0.15665659308433533,0.1144399642944336,0.0224456787109375,0.002433115616440773,-0.0029697194695472717,0.0009387731552124023,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104014035608315,6.424,1510236,12585.3,34,True,-0.23482652008533478,1.066482424736023,-5.24278450012207,0.7146741151809692,0.10513021051883698,-0.690051257610321,-0.04492136090993881,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,9.163639648499094e-05,-0.00010773113194267172,2.945509960161559e-05,0.0001444673971626294,0.0009104146317106405,0.0001940044854887302,0.000309385943690399,0.9999995188937822,0.11240564659527029
104014142253479,0.200531265,5638728,0.05143579840660095,0.11066341400146484,0.1070556640625,0.001568550243973732,-0.0009727850556373596,0.000762939453125,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104014137255196,4.998,1510248,12585.4,34,True,-0.23472991585731506,1.0664007663726807,-5.242956638336182,0.7143186926841736,0.10577671229839325,-0.6903618574142456,-0.04427920654416084,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,0.00024482131117862095,1.659247456684513e-05,-5.245981178352346e-05,0.0002509279109063662,5.414986825882928e-05,-0.0003700106704807582,0.00026670693889216043,0.9999998945136466,0.05263392647087919
104014242510908,0.300788694,5739073,0.13185763359069824,-0.02731776237487793,0.108062744140625,-0.000748608261346817,-0.0023163538426160812,0.0009518861770629883,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104014237241516,5.269,1510260,12585.5,34,True,-0.23484210669994354,1.066361904144287,-5.242753028869629,0.7146135568618774,0.10528142005205154,-0.6901010274887085,-0.044764451682567596,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,3.485400510922385e-05,1.5974054816255923e-06,5.3572028341882296e-05,6.393211710157869e-05,0.0007019164856365833,9.329756222198335e-05,0.0003054138555385506,0.9999997026655503,0.08836702860301134
104014342695024,0.400972810,5839568,0.09859006106853485,0.1136927604675293,0.0218658447265625,0.0024306736886501312,-0.0022593922913074493,0.0002931356430053711,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104014336916972,5.778,1510272,12585.6,34,True,-0.2347957044839859,1.0663294792175293,-5.242721080780029,0.7147731781005859,0.10540708154439926,-0.6899232864379883,-0.04465978592634201,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,-2.087659124568825e-06,3.064301591367273e-05,8.662253143588754e-06,3.191218222606547e-05,0.0005144754642050913,0.00031377280755157105,0.00029686532773662283,0.9999997743662741,0.07697853498734583
104014442934829,0.501212615,5939435,0.1571643352508545,0.11412739753723145,0.0223388671875,0.002431180328130722,-0.0029767733067274094,0.00045859813690185547,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104014436530098,6.405,1510284,12585.7,34,True,-0.2348051369190216,1.0664174556732178,-5.242837905883789,0.7145892977714539,0.10479407757520676,-0.6901980638504028,-0.044799357652664185,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,0.0001305106261292356,-3.134619690387292e-05,1.5870907435551968e-05,0.00013515729094580635,0.0010745270977554622,3.258840201564306e-05,0.0006312990707991531,0.9999992228951958,0.14285894906999308
104014543151288,0.601429074,6039742,0.15376505255699158,0.011599540710449219,0.0224609375,-7.862411439418793e-05,-0.0022341981530189514,0.0009641647338867188,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104014537536697,5.615,1510296,12585.8,34,True,-0.23482844233512878,1.0664713382720947,-5.242809772491455,0.7144240736961365,0.1049843430519104,-0.690318763256073,-0.04512835666537285,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,0.00011391372062556372,-9.180803702575329e-05,3.338870588911296e-05,0.0001500661757033568,0.0011984535621148847,-0.00014126486519644435,0.00025616454577488337,0.9999992390662219,0.1413647355031249
104014643213760,0.701491546,6139888,0.13266634941101074,0.07895588874816895,-0.0202484130859375,0.001786019653081894,-0.0016213636845350266,0.0004826784133911133,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104014635051676,8.162,1510308,12585.9,34,True,-0.23483635485172272,1.066400170326233,-5.24270486831665,0.7145061492919922,0.10543124377727509,-0.6901620626449585,-0.04518360272049904,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,-3.8987548785850785e-06,-4.524472635004942e-05,4.2578321930839406e-05,6.225109678182664e-05,0.0009092745177994297,1.3328530787504175e-05,-9.95602202136375e-05,0.9999995815648945,0.10482906150673563
104014743440558,0.801718344,6239717,0.03576159477233887,0.09026646614074707,0.06475830078125,0.0017318986356258392,-7.718615233898163e-05,0.0006221532821655273,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104014737772675,5.668,1510320,12586.0,34,True,-0.23484396934509277,1.0663244724273682,-5.242758750915527,0.7143388986587524,0.10498064011335373,-0.6904205083847046,-0.04492808133363724,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,3.24295656841446e-05,3.907293293924028e-05,5.877314581445736e-05,7.76701582840159e-05,0.0010724735065504034,-0.00029380642856569056,0.000392512885901742,0.9999993047057557,0.1351300595659534
104014843649748,0.901927534,6340146,0.0945834368467331,0.06013369560241699,0.086090087890625,0.0005256757140159607,-0.0015040803700685501,0.0012592077255249023,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104014837367075,6.283,1510332,12586.1,34,True,-0.2348027229309082,1.066269874572754,-5.242888927459717,0.7144097685813904,0.10502644628286362,-0.6903597712516785,-0.04462619870901108,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,0.000148997011680065,0.00012325869197562733,2.7903847504826782e-05,0.0001953751246773873,0.0008155653403870006,-0.00023553362516004483,0.0005729160874536308,0.9999994755719844,0.1173574290826132
104014943752457,1.002030243,6440354,0.0819045752286911,0.08844709396362305,0.064727783203125,0.001710113137960434,-0.0013488717377185822,0.00013780593872070312,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104014936145700,7.607,1510344,12586.2,34,True,-0.23484757542610168,1.066468596458435,-5.242748260498047,0.7142947912216187,0.10512696951627731,-0.6904199123382568,-0.04529520869255066,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,5.2766897394323256e-05,-0.00010376923584499376,4.998128787343605e-05,0.00012669068200133845,0.0012357227159166678,-0.0002914133635836813,2.990488044703893e-05,0.9999991935863344,0.14552801127046605
104015044147944,1.102425730,6540569,0.17049551755189896,0.10771417617797852,-0.04266357421875,0.0010857488960027695,-0.0031445585191249847,0.0011070966720581055,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104015043974744,0.173,1510357,12586.308333333332,34,True,-0.23482446372509003,1.0664249658584595,-5.242741107940674,0.7143123149871826,0.10528118908405304,-0.6903984546661377,-0.04498618096113205,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,3.707481907791668e-05,-6.070980858857833e-05,3.0268767554668616e-05,7.730731762130046e-05,0.0009054302643469737,-0.00030359851177313995,0.00013386461949656955,0.9999995350520138,0.11050192106476009
104015145194886,1.203472672,6640675,0.11816629767417908,0.045905113220214844,-0.0212860107421875,0.00012921728193759918,-0.0021525397896766663,0.0007951259613037109,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104015144944340,0.251,1510369,12586.408333333333,34,True,-0.23471806943416595,1.0662672519683838,-5.242848873138428,0.713973343372345,0.10623568296432495,-0.6906681656837463,-0.04397177696228027,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,0.00011144100377857011,0.00012503495922250283,-5.790892755500928e-05,0.00017721817695010727,-0.0004344292356337903,-0.0008801928268628023,0.00012791792197780483,0.999999510084296,0.11343010236793302
104015245398938,1.303676724,6741974,0.1114455908536911,0.08850812911987305,0.064910888671875,0.0017093978822231293,-0.0017110295593738556,-1.9550323486328125e-05,36.979888916015625,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104015244463116,0.936,1510381,12586.508333333333,34,True,-0.23471876978874207,1.0662790536880493,-5.242789268493652,0.7140203714370728,0.10641802102327347,-0.6905869245529175,-0.04404319450259209,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,5.571546874713715e-05,0.00010097548371439775,-6.078836259193987e-05,0.0001303667396066918,-0.0005199274406806481,-0.0007902270188432925,-5.028309422531671e-05,0.9999995513440623,0.1085486313686227
104015345491648,1.403769434,6842127,0.08097681403160095,0.1107320785522461,0.10723876953125,0.0015677157789468765,-0.001334942877292633,0.0006055831909179688,37.13827133178711,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104015344732057,0.760,1510393,12586.608333333334,34,True,-0.23481234908103943,1.066450595855713,-5.242727279663086,0.7144398093223572,0.10538160055875778,-0.6902373433113098,-0.04519825801253319,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,2.9327010120393143e-05,-8.74726022484031e-05,1.5483404772172324e-05,9.354819875362596e-05,0.0009649328175260347,-8.248240370484217e-05,-7.78850616815624e-05,0.9999995280175026,0.11133471198163092
104015445706907,1.503984693,6942172,0.0936373919248581,-0.019952058792114258,0.0213470458984375,-0.0017154589295387268,-0.0015002656728029251,0.0012810230255126953,37.13827133178711,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104015444941024,0.766,1510405,12586.708333333334,34,True,-0.23478537797927856,1.0664047002792358,-5.242803573608398,0.7144784927368164,0.10513509064912796,-0.6902493238449097,-0.044977154582738876,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,9.475745031269317e-05,-2.435125390141611e-05,-4.2438160357019444e-06,9.792838164127205e-05,0.0009766050868346143,-7.682201957265322e-05,0.00025546988416586675,0.9999994875378787,0.11601082879147574
104015545948160,1.604225946,7042410,0.07373230159282684,0.09693408012390137,0.064239501953125,0.0011834129691123962,-0.0016009975224733353,0.0012491941452026367,37.13827133178711,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104015544518702,1.429,1510417,12586.808333333332,34,True,-0.23481398820877075,1.066386103630066,-5.242799282073975,0.714693546295166,0.10505085438489914,-0.6900670528411865,-0.04455200582742691,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,8.588914756691129e-05,-9.724202341737746e-06,2.5592410748785423e-05,9.014697592758323e-05,0.0007020648807943565,0.0001605082567225358,0.0006237360697767363,0.999999546147556,0.1091754477050775
104015646196794,1.704474580,7142739,0.14388880133628845,0.16127681732177734,0.021697998046875,0.003008240833878517,-0.003518141806125641,0.000759124755859375,37.13827133178711,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104015645197637,0.999,1510429,12586.908333333333,34,True,-0.23480121791362762,1.0663249492645264,-5.242711544036865,0.7150604128837585,0.10523061454296112,-0.6896435022354126,-0.04479897394776344,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,-1.2505406548223888e-05,3.255548656091789e-05,1.411026612454201e-05,3.7621064688015725e-05,0.0006932829826936382,0.0007345057544848599,0.00034491188890697563,0.9999994304477335,0.12230224771394146
104015746306333,1.804584119,7242977,0.15544049441814423,-0.04155397415161133,0.000701904296875,-0.001144949346780777,-0.002964932471513748,0.0004878044128417969,37.13827133178711,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104015745237341,1.069,1510441,12587.008333333333,34,True,-0.23479606211185455,1.066375494003296,-5.242753505706787,0.7153033018112183,0.10496842861175537,-0.6894180774688721,-0.04500691220164299,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,3.9368443943928094e-05,-7.384714492883275e-06,6.625706903348448e-06,4.0599364264440004e-05,0.0009881019615430309,0.0010968921202534343,0.0004044824703969864,0.9999988284373744,0.17540841434007706
104015846403382,1.904681168,7342991,0.10220520198345184,0.10117602348327637,0.0221099853515625,0.001644335687160492,-0.0012450385838747025,0.0011078119277954102,37.13827133178711,0,-0.09895560145378113,-0.10916781425476074,0.000274658203125,-0.0018476173281669617,0.0017451941967010498,-0.0004684925079345703,104015845335695,1.068,1510453,12587.108333333334,34,True,-0.23502326011657715,1.0665537118911743,-5.242839813232422,0.7116679549217224,0.10590462386608124,-0.6929713487625122,-0.045866142958402634,1510224,-0.23478978872299194,1.0663604736328125,-5.242716312408447,0.7145482270936487,0.10598821147330754,-0.690079924472288,-0.04446378331107349,0.00015589608764066432,-0.00018325512881566216,0.00022184755410151067,0.00032726498382768253,0.0014942603709424964,-0.00390132977270552,-0.0010847240630009471,0.9999906850494437,0.49460470123470557
