frame_index,stamp_sec
0,1782600834.3133392
1,1782600834.3475223
2,1782600834.3802621
3,1782600834.4133635
4,1782600834.446861
5,1782600834.4801733
6,1782600834.5144253
7,1782600834.5469015
8,1782600834.5804324
9,1782600834.6139104
10,1782600834.6472468
11,1782600834.680632
12,1782600834.7141633
13,1782600834.7473073
14,1782600834.7804494
15,1782600834.8141034
16,1782600834.8470635
17,1782600834.8799605
18,1782600834.913849
19,1782600834.9467986
20,1782600834.98025
21,1782600835.014168
22,1782600835.0473459
23,1782600835.0803447
24,1782600835.1143787
25,1782600835.1482508
26,1782600835.180239
27,1782600835.2135894
28,1782600835.247236
29,1782600835.2802432
30,1782600835.3132634
31,1782600835.3474061
32,1782600835.3798769
33,1782600835.4140296
34,1782600835.4478142
35,1782600835.480328
36,1782600835.5143783
37,1782600835.5473478
38,1782600835.5806043
39,1782600835.6136184
40,1782600835.6471019
41,1782600835.6803827
42,1782600835.7140803
43,1782600835.7474327
44,1782600835.780936
45,1782600835.8143344
46,1782600835.8472748
47,1782600835.8810325
48,1782600835.9136407
49,1782600835.9469032
50,1782600835.980155
51,1782600836.0134757
52,1782600836.0474117
53,1782600836.0809867
54,1782600836.114251
55,1782600836.1479893
56,1782600836.1803396
57,1782600836.214421
58,1782600836.2473292
59,1782600836.281048
60,1782600836.3146446
61,1782600836.3471425
62,1782600836.3800101
63,1782600836.4131613
64,1782600836.4465804
65,1782600836.4802568
66,1782600836.5133665
67,1782600836.5473197
68,1782600836.5809295
69,1782600836.6138382
70,1782600836.6473472
71,1782600836.6811213
72,1782600836.7132108
73,1782600836.7474306
74,1782600836.780423
75,1782600836.8130686
76,1782600836.8471422
77,1782600836.8811865
78,1782600836.9144678
79,1782600836.947253
80,1782600836.980703
81,1782600837.0134618
82,1782600837.046883
83,1782600837.0809703
84,1782600837.1133537
85,1782600837.1475623
86,1782600837.1812735
87,1782600837.212935
88,1782600837.2463534
89,1782600837.2824483
90,1782600837.3129892
91,1782600837.346997
92,1782600837.3800638
93,1782600837.4127717
94,1782600837.4472554
95,1782600837.4802222
96,1782600837.5133214
97,1782600837.5471392
98,1782600837.5817287
99,1782600837.613469
100,1782600837.646504
101,1782600837.6807983
102,1782600837.7127438
