stamp_sec,state,message,requested_mode,tag_id,tag_margin,tag_x_camera_m,tag_y_camera_m,tag_z_camera_m,tag_range_m,tag_bearing_rad,tag_face_yaw_error_rad,tag_face_normal_x_camera,tag_face_normal_y_camera,tag_face_normal_z_camera,tag_pose_rel_x_m,tag_pose_rel_y_m,odom_x,odom_y,odom_yaw,odom_rel_x,odom_rel_y,odom_rel_yaw,odom_tagframe_rel_x_m,odom_tagframe_rel_y_m,imu_x,imu_y,imu_z,imu_w,cmd_heading,cmd_lateral,cmd_turning,range_error_m,lateral_error_m,yaw_error_rad,cmd_face_yaw_error_rad,cmd_face_blend,target_reached
1782600834.833923,TRACKING,Tracking AprilTag,Walk,4,77.01627349853516,-0.8485394375187648,-0.05156482435693723,1.976323542923917,2.1514025319430505,-0.40555146329362063,0.09850528050256455,0.09829329141186034,-0.032752124180113244,0.99461838271023,0.015646959518767448,-0.16420533071319407,0.032875160770524416,0.9647299651952599,-1.0117556295813037,0.01247928710530331,0.01045150645365419,0.042474998231821326,0.015760452362873607,0.004071208067018472,-0.03045632206557686,0.707758538421702,0.008666929325274377,0.705744392874279,0.18,0.12,0.16,1.476323542923917,-0.8485394375187648,-0.40555146329362063,0.09850528050256455,-1.0,False
1782600834.8838449,TRACKING,Tracking AprilTag,Walk,4,75.7511978149414,-0.832170682470596,-0.05169696472555025,1.981862697494371,2.15010706074025,-0.39753720795776537,0.12023206278477078,0.11986304146287322,-0.036416162691395776,0.9921223283376417,0.019428085236285794,-0.19344892859954216,0.0375422933248259,0.9621520627332962,-1.0009950869564244,0.0170259082484033,0.013236455926074666,0.05323554085670068,0.021062752567868027,0.004630957938778272,-0.03454574934704505,0.7081268267215843,0.012084908782181839,0.7051361169724585,0.18,0.12,0.16,1.481862697494371,-0.832170682470596,-0.39753720795776537,0.12023206278477078,-1.0,False
1782600834.9339154,TRACKING,Tracking AprilTag,Walk,4,75.60527038574219,-0.7951982285084876,-0.051590116055080536,1.9898209194536371,2.143452601340401,-0.38019001193974034,0.13190451986786567,0.13140860826835066,-0.041580728018460786,0.990455865109814,0.02509528415048172,-0.18071394998945664,0.04279551718699581,0.95875408480378,-0.9915246946024452,0.02257507047497702,0.01612599110300507,0.06270593321067985,0.027315177142947934,0.004854121306040097,-0.03649865659743311,0.7092213873949377,0.01635725747175932,0.7038503476280913,0.18,0.12,0.16,1.4898209194536371,-0.7951982285084876,-0.38019001193974034,0.13190451986786567,-1.0,False
1782600834.9839995,TRACKING,Tracking AprilTag,Walk,4,77.6552505493164,-0.7778827849652484,-0.05154544001041716,1.9933983686791221,2.140419495282115,-0.3720552320775788,0.13213081186901443,0.1316688237394537,-0.03437350354292613,0.9906976244592762,0.026659599568927113,-0.16353586074769083,0.047868740942242666,0.9548234863156475,-0.9841138357139023,0.028498455705275295,0.01859595287582558,0.07011679209922272,0.03372509173509384,0.004537579575607319,-0.03936716990105785,0.7105011237491696,0.019530999020679864,0.7023225179092599,0.18,0.12,0.16,1.4933983686791221,-0.7778827849652484,-0.3720552320775788,0.13213081186901443,-1.0,False
1782600835.0340052,TRACKING,Tracking AprilTag,Walk,4,77.3775634765625,-0.7509867397778577,-0.04376196743811266,1.9976320235513063,2.1345795592186105,-0.3595931903260199,0.08979944265012066,0.08965292818291203,-0.02401966435226249,0.9956833875246861,0.026684869483860577,-0.0465161413807218,0.05265736303425727,0.9505984657466563,-0.9775537976570887,0.03453728310077233,0.02067303352806892,0.07667683015603632,0.040070327360788485,0.0038166876260444516,-0.04162694639695985,0.7109540639762292,0.02148487555972121,0.7016765040754405,0.18,0.12,0.16,1.4976320235513063,-0.7509867397778577,-0.3595931903260199,0.08979944265012066,-1.0,False
1782600835.0839124,TRACKING,Tracking AprilTag,Walk,4,77.08999633789062,-0.7420343759105276,-0.04088619079783428,2.004428331037522,2.1377604238774626,-0.35455363422415814,0.08316215620049439,0.08304905266154114,-0.02039585035336814,0.9963367222683222,0.023103215597708497,-0.02169021558174882,0.057226460882699684,0.9462238532162347,-0.9714746538470053,0.040597761437698436,0.02248535035125746,0.08275597396611978,0.046321283374266574,0.002847441084897661,-0.04419073737022093,0.7112633460983212,0.023804402727052712,0.7011312157068065,0.18,0.12,0.16,1.5044283310375222,-0.7420343759105276,-0.35455363422415814,0.08316215620049439,-1.0,False
1782600835.1339087,TRACKING,Tracking AprilTag,Walk,4,76.71368408203125,-0.7151815287444419,-0.035179493743560566,1.9875568955621694,2.1126061225259236,-0.3454046004941067,0.09774898353625144,0.09758409460006119,-0.01380516906460829,0.995131529893503,0.048432401418935164,-0.033029181071718,0.061398087869640953,0.9422322315410987,-0.9659288755473489,0.04612891176580167,0.024141216095669032,0.08830175226577619,0.05202706524907521,0.0019645093136393087,-0.045655807475605624,0.7113272464180588,0.02612391122935723,0.7008898893614698,0.18,0.12,0.16,1.4875568955621694,-0.7151815287444419,-0.3454046004941067,0.09774898353625144,-1.0,False
1782600835.1838381,TRACKING,Tracking AprilTag,Walk,4,76.82865905761719,-0.7067017441229142,-0.033044485074312575,1.9897317561660224,2.1117650803618564,-0.34127705484325294,0.09943606085369013,0.09927029258310577,-0.006326073949189641,0.9950403960638251,0.04927769920694893,-0.028008485624233716,0.06494060199285491,0.9387851666344511,-0.9588708957903944,0.050875841954504106,0.02551901019037156,0.09535973202273063,0.05690525217954276,0.0011676686424714339,-0.04785168202442254,0.7111223817175345,0.02825934793023933,0.7008684498551582,0.18,0.12,0.16,1.4897317561660224,-0.7067017441229142,-0.34127705484325294,0.09943606085369013,-1.0,False
1782600835.2338421,TRACKING,Tracking AprilTag,Walk,4,76.60040283203125,-0.6831486386443621,-0.03472623781977762,1.987918413787821,2.102312439660539,-0.3310068556819673,0.12735589539393619,0.1269759711043654,-0.023783670148437523,0.9916206128335442,0.059476397503953775,-0.06465984610040809,0.06783486327779678,0.9356274974330835,-0.9517921582425082,0.05505096660433263,0.026476066787012146,0.10243846957061686,0.06108629115750845,0.00023678936162421435,-0.050415730783381636,0.7115576143736843,0.030701104823294145,0.7001438835546862,0.18,0.12,0.16,1.487918413787821,-0.6831486386443621,-0.3310068556819673,0.12735589539393619,-1.0,False
1782600835.2840035,TRACKING,Tracking AprilTag,Walk,4,76.94120025634766,-0.674225681487278,-0.03485916018308995,1.9970343924731626,2.108065889707034,-0.3255977052308674,0.12052344263425711,0.12019655247998655,-0.024236153039577175,0.9924542295026849,0.05308978507704195,-0.039054765557659056,0.07152335226089948,0.9317678865845105,-0.9448695557761123,0.06022871046960822,0.02777703386826111,0.10936107203701273,0.0663204157901083,-0.0008146316821560223,-0.053649108012015854,0.712025590521248,0.03283642788448752,0.6993304659859815,0.18,0.12,0.16,1.4970343924731626,-0.674225681487278,-0.3255977052308674,0.12052344263425711,-1.0,False
1782600835.3339934,TRACKING,Tracking AprilTag,Walk,4,76.0684814453125,-0.6500177375225279,-0.03344534318180662,1.9910669763929205,2.0947528146673777,-0.31555821172125054,0.1367370073095573,0.13629959285199522,-0.013111423234718075,0.9905808960247217,0.06667276368987683,-0.05190104896615159,0.07638202333229581,0.927034170852379,-0.9380674390013248,0.06674445570599573,0.02966378059931581,0.11616318881180021,0.0730144160245102,-0.0019124067385676256,-0.057128667039843956,0.7128876399843775,0.03405747458144543,0.6981171940189478,0.18,0.12,0.16,1.4910669763929205,-0.6500177375225279,-0.31555821172125054,0.1367370073095573,-1.0,False
1782600835.3839893,TRACKING,Tracking AprilTag,Walk,4,76.38935852050781,-0.6371004574318182,-0.030863547913785053,1.9851955262591408,2.085150073478877,-0.31054252050441983,0.1387088831901517,0.13821125045026494,-0.02775450985373347,0.9900138066874387,0.07622256570832828,-0.045124036429835084,0.08216825430790813,0.9219289301677275,-0.9308394513760775,0.07404136842811895,0.03217356466912609,0.12339117643704756,0.08068156304839258,-0.0027835025229270387,-0.05914331801911015,0.7129546932726787,0.03765885161794733,0.6976958392945801,0.18,0.12,0.16,1.4851955262591408,-0.6371004574318182,-0.31054252050441983,0.1387088831901517,-1.0,False
1782600835.433988,TRACKING,Tracking AprilTag,Walk,4,76.55196380615234,-0.6162534444114568,-0.03839324716700295,1.9963527496889968,2.089657065254447,-0.2994097675423808,0.14795868107259483,0.14735412536655654,-0.029760913979486037,0.9886359540986575,0.07163698307833317,-0.04112829305457966,0.08883751534588803,0.9171470101301809,-0.9228870155331333,0.08149327299741752,0.035610848528261636,0.1313436122799917,0.08888739863234754,-0.002883824042578434,-0.06219509333281664,0.7127716388033687,0.0395509523843623,0.6975127837168091,0.18,0.12,0.16,1.4963527496889968,-0.6162534444114568,-0.2994097675423808,0.14795868107259483,-1.0,False
1782600835.483904,TRACKING,Tracking AprilTag,Walk,4,77.43492889404297,-0.6009393840253308,-0.03919948636079457,1.987326272610296,2.076566988279171,-0.29364422619415204,0.18830106438916425,0.18712419881144857,-0.026565155810244972,0.9819769990768373,0.08730301235081687,-0.11269664701176413,0.09497017968221148,0.9131677376881948,-0.9142106483614827,0.08798223560577098,0.0389779756860853,0.14001997945164235,0.09619366431877868,-0.0026334987565167986,-0.06530662531744871,0.7136732428382503,0.043090165863662426,0.6960953848088809,0.18,0.12,0.16,1.487326272610296,-0.6009393840253308,-0.29364422619415204,0.18830106438916425,-1.0,False
1782600835.5338984,TRACKING,Tracking AprilTag,Walk,4,77.4048843383789,-0.5685984761700791,-0.03115525486781734,1.9806645477659084,2.0608995433512876,-0.27955685256774937,0.20262558699074543,0.20118734751412526,-0.023281246136927627,0.9792760768948369,0.1029937656518282,-0.11237517094726038,0.10070715667899663,0.9096066525432346,-0.9057267538690809,0.09391214705377157,0.042207585986132334,0.14850387394404418,0.10293606004673253,-0.0022669850201192596,-0.0679308181841732,0.7139144477091409,0.04583651793020132,0.6954211521926948,0.18,0.12,0.16,1.4806645477659084,-0.5685984761700791,-0.27955685256774937,0.20262558699074543,-1.0,False
1782600835.5840054,TRACKING,Tracking AprilTag,Walk,4,77.60298156738281,-0.5548465605009703,-0.028353464346570004,1.9843958556429235,2.0607002539265675,-0.2726421752289163,0.20566502483768462,0.2042129261866369,-0.0071966825597300004,0.9789000401156522,0.1027563589699531,-0.10472842576740703,0.10583250137287308,0.9062512843802106,-0.8980068686071019,0.09936110009527736,0.04500697243532921,0.15622375920602316,0.10905925227474386,-0.002082131891111713,-0.07134972673548443,0.7127038144484615,0.04815648793353054,0.6961633730923313,0.18,0.12,0.16,1.4843958556429235,-0.5548465605009703,-0.2726421752289163,0.20566502483768462,-1.0,False
1782600835.6338375,TRACKING,Tracking AprilTag,Walk,4,77.49899291992188,-0.5274460086166868,-0.03322900977903293,1.9794164232565086,2.048753971504182,-0.260414487027482,0.19450663489866016,0.1932459571347453,-0.019443748549050007,0.9809576650872542,0.11276835922423452,-0.0560595003130301,0.11062056024462302,0.9038107729369327,-0.8913241531686806,0.1038479820604841,0.047964926811991666,0.1629064746444444,0.11438199441228253,-0.0013404985575941261,-0.07452656847879122,0.7121224196904645,0.049745416306482264,0.6963137536495088,0.18,0.12,0.16,1.4794164232565086,-0.5274460086166868,-0.260414487027482,0.19450663489866016,-1.0,False
1782600835.6838808,TRACKING,Tracking AprilTag,Walk,4,77.49239349365234,-0.5148415712664574,-0.03338473714921404,1.9747648602332504,2.041046946395571,-0.2550332827085678,0.20299648442644988,0.2015611278408445,-0.020905809864891912,0.9792528064077323,0.1206628945961845,-0.06215815670390279,0.11587020188730834,0.9015406162724807,-0.8837776458622735,0.10841471133590377,0.05140837455848011,0.17045298195085157,0.1199855517940763,-0.000194857546318844,-0.07867373757041952,0.7112984776149489,0.05126915404123538,0.6965891131816897,0.18,0.12,0.16,1.4747648602332504,-0.5148415712664574,-0.2550332827085678,0.20299648442644988,-1.0,False
1782600835.7338102,TRACKING,Tracking AprilTag,Walk,4,77.23362731933594,-0.4899259731903776,-0.03500624779991452,1.9741652170609012,2.034350314189934,-0.24325432517627812,0.2411143250922944,0.23872587929387148,-0.022225820710873388,0.9708326155672232,0.1296866190986652,-0.11550055129674343,0.12183478144085308,0.8986683398481298,-0.8747485406988293,0.11385810167287633,0.05517609041132783,0.1794820871142957,0.12652002675969445,0.0008666593080721499,-0.08318885605709853,0.7106757446286539,0.05291616889325343,0.6965769729858147,0.18,0.12,0.16,1.4741652170609012,-0.4899259731903776,-0.24325432517627812,0.2411143250922944,-1.0,False
1782600835.783812,TRACKING,Tracking AprilTag,Walk,4,77.06722259521484,-0.47658472007681496,-0.035556742932073504,1.9815936312446512,2.0384088394549305,-0.23602315865574874,0.24359845882044534,0.2411388911331744,-0.021835823305660182,0.9702449340262628,0.1251100287148432,-0.1060968490476835,0.12829186694312839,0.8951449313941656,-0.8657553994328491,0.12011091179647683,0.05905045821464218,0.18847522838027597,0.13383115166401408,0.0016764820976977665,-0.08679437681035099,0.7106518489471987,0.055726628711568534,0.695941972146007,0.18,0.12,0.16,1.4815936312446512,-0.47658472007681496,-0.23602315865574874,0.24359845882044534,-1.0,False
1782600835.833827,TRACKING,Tracking AprilTag,Walk,4,77.0805892944336,-0.44410147368778463,-0.03635159335513856,1.9766412534461464,2.026242384833629,-0.2210048885412406,0.24890158655225816,0.24620303967807675,-0.033285924306203085,0.9686465353762214,0.1364245435461646,-0.0857964051909014,0.13504183283890972,0.8913135410642842,-0.8583815595997363,0.12677617118020731,0.06302738024074643,0.19584906821338877,0.14155875340887608,0.002401577075563349,-0.08850297818950041,0.7118691273269954,0.05877818482516475,0.6942295682257776,0.18,0.12,0.16,1.4766412534461464,-0.44410147368778463,-0.2210048885412406,0.24890158655225816,-1.0,False
1782600835.8838258,TRACKING,Tracking AprilTag,Walk,4,77.1058120727539,-0.4313661979282938,-0.03396619786376526,1.9794252465474846,2.0261675167621265,-0.21457021538544255,0.24447731983303925,0.2420320134234581,-0.011923518763367334,0.9701949980176597,0.1357074139496602,-0.0638028157323689,0.14133536254805557,0.8871351345495823,-0.8525750422298537,0.13351773584866966,0.06643603144363369,0.20165558558327135,0.14911093709685433,0.0025807941089057637,-0.09130970436333803,0.7132044755919819,0.06066968324676337,0.6923301982575824,0.18,0.12,0.16,1.4794252465474846,-0.4313661979282938,-0.21457021538544255,0.24447731983303925,-1.0,False
1782600835.9338317,TRACKING,Tracking AprilTag,Walk,4,75.85759735107422,-0.4105567413241502,-0.02262113734125305,1.9819077132630094,2.0241113451568635,-0.20426321726576582,0.2110871571229309,0.20950559395700177,-0.012908015749231271,0.9777222454409746,0.13680074704933923,0.02458928961808344,0.14726310728963124,0.882780549030062,-0.8472141609175831,0.14023183172517695,0.06943961086312002,0.20701646689554198,0.15646417127776294,0.002406094799201071,-0.0931405157066989,0.7136296917711163,0.06262265341747908,0.6914737237491427,0.18,0.12,0.16,1.4819077132630094,-0.4105567413241502,-0.20426321726576582,0.2110871571229309,-1.0,False
1782600835.9838195,TRACKING,Tracking AprilTag,Walk,4,75.23138427734375,-0.3991403361687636,-0.018257455777961496,1.9697630465258305,2.0098788028403898,-0.19992665776031285,0.22379854923692713,0.2219236660135827,-0.010121463883251112,0.9750115088715373,0.15090555663599237,0.007569194539895643,0.15275263659870983,0.878623268617567,-0.8420780823221328,0.14655793354079868,0.0721596013560693,0.21215254549099227,0.16334517778325638,0.0021421593246926107,-0.09478938621569705,0.713758584936485,0.06463745009814757,0.690931005770567,0.18,0.12,0.16,1.4697630465258305,-0.3991403361687636,-0.19992665776031285,0.22379854923692713,-1.0,False
1782600836.033841,TRACKING,Tracking AprilTag,Walk,4,74.76659393310547,-0.38092479798155837,-0.012870971258917414,1.964143202117063,2.000781817700548,-0.19156134768548563,0.22744610671707763,0.22548049924337457,-0.00924831989294803,0.9742037841438085,0.1600522917739626,0.016942787313205816,0.15736526132652978,0.8751054799870568,-0.8365277270090892,0.1518948837256101,0.07443294832771363,0.21770290080403587,0.1691410909785597,0.0019002213963885545,-0.09570190910515333,0.7133088084897494,0.06713781888754379,0.6910312594952462,0.18,0.12,0.16,1.464143202117063,-0.38092479798155837,-0.19156134768548563,0.22744610671707763,-1.0,False
1782600836.0838633,TRACKING,Tracking AprilTag,Walk,4,75.23765563964844,-0.37263099139913064,-0.015225916289744899,1.9670834541038933,2.002124621417774,-0.18721487654832397,0.22782473472793086,0.2257880325855992,-0.025066937336674467,0.9738538971497129,0.15899430472704293,0.024983204893028126,0.1601864343569086,0.8722735351210593,-0.8297676807628537,0.15575068633073175,0.07548732741595625,0.2244629470502714,0.17307566575229277,0.0011944945786400013,-0.09814406381217101,0.7130092994115559,0.06982388619472864,0.6907315734840419,0.18,0.12,0.16,1.4670834541038933,-0.37263099139913064,-0.18721487654832397,0.22782473472793086,-1.0,False
1782600836.1338322,TRACKING,Tracking AprilTag,Walk,4,75.60137176513672,-0.3506502223540857,-0.01640669844727392,1.9601296810331308,1.9913144213453464,-0.1770188628979243,0.25572139725650994,0.2529433730843858,-0.0005588596174778404,0.9674809236820233,0.16960509907036103,-0.010456817232544047,0.16282616902640434,0.8690049003544376,-0.8224669032352532,0.15989658791727912,0.07616826235966989,0.23176372457787187,0.17711160971561885,2.6877908752998003e-05,-0.10021989494268072,0.7128307874759854,0.07281506374337277,0.6903087769803403,0.18,0.12,0.16,1.4601296810331308,-0.3506502223540857,-0.1770188628979243,0.25572139725650994,-1.0,False
1782600836.1838531,TRACKING,Tracking AprilTag,Walk,4,75.77873229980469,-0.3389584048746966,-0.01667263112629163,1.9577608377508422,1.9869570389655515,-0.17143624870160057,0.26079964188191435,0.2578531290773328,0.0009086222288693397,0.9661836979739793,0.1739921961906255,-0.009439721758424863,0.16646163668168576,0.8649887031473734,-0.815262784773175,0.16518429976304622,0.07734578879876214,0.23896784303995,0.1823919510357187,-0.0011832710993749523,-0.10351846235813526,0.7130322389550331,0.07470907896601271,0.6894109860466614,0.18,0.12,0.16,1.4577608377508422,-0.3389584048746966,-0.17143624870160057,0.26079964188191435,-1.0,False
1782600836.2338445,TRACKING,Tracking AprilTag,Walk,4,75.4394302368164,-0.31888599245091054,-0.012271292172869822,1.9658486681070766,1.991582247031581,-0.16081216763242745,0.24515962331885813,0.2427109657996446,0.0013230791322865227,0.9700977458700817,0.16976816647386656,0.042847512020758524,0.1707740232284247,0.8606870082592053,-0.8085921118239039,0.1710545858094693,0.07897090367856516,0.24563851598922115,0.18839070675587533,-0.0022397683541157953,-0.1071770266791709,0.7139235085798757,0.07531688549094355,0.6878616689488929,0.18,0.12,0.16,1.4658486681070766,-0.31888599245091054,-0.16081216763242745,0.24515962331885813,-1.0,False
1782600836.2838256,TRACKING,Tracking AprilTag,Walk,4,75.13816833496094,-0.30869451506254,-0.006048309206862359,1.9622659496734167,1.9864079497730758,-0.1560365132376637,0.2549578083512983,0.25217262642904303,-0.0159181257322151,0.967551331843976,0.174672357690674,0.032639999846178894,0.17649395443783428,0.8566409684977819,-0.8015123804658372,0.17739775637454333,0.0819461747542447,0.25271824734728787,0.19539687453980678,-0.002280557749772913,-0.10809129287465206,0.7134269465905184,0.07977149620958231,0.6877316138405305,0.18,0.12,0.16,1.4622659496734167,-0.30869451506254,-0.1560365132376637,0.2549578083512983,-1.0,False
1782600836.333865,TRACKING,Tracking AprilTag,Walk,4,75.12364196777344,-0.2871910248597702,-0.014039183797763151,1.9696321925564626,1.990509170387439,-0.14478913115509026,0.27333582694884107,0.2699298471692141,-0.010567273856234329,0.9628220034515477,0.17033228547260965,0.018620421981608917,0.18351485749845045,0.8531058469295691,-0.7939532105401831,0.18393921901339544,0.0863050084093771,0.26027741727294196,0.203176896166355,-0.001157424730467288,-0.11029305219115092,0.712784871880609,0.08221623757691217,0.6877598849418309,0.18,0.12,0.16,1.4696321925564626,-0.2871910248597702,-0.14478913115509026,0.27333582694884107,-1.0,False
1782600836.38379,TRACKING,Tracking AprilTag,Walk,4,75.80252075195312,-0.2707882354576331,-0.01437455579094235,1.9438455438909321,1.9626686920672778,-0.13841465652646648,0.3155937397877993,0.31033901404422126,-0.01643636656848821,0.9504838463730391,0.198799695297063,-0.05205189969511057,0.19037903657907573,0.8503041698970798,-0.7857194408392426,0.18976553111500652,0.09088981330597765,0.26851118697388243,0.21040838208924645,0.00047718837124674507,-0.11261066768961595,0.7127736462218618,0.08630432743258372,0.6868945551105354,0.18,0.12,0.16,1.4438455438909321,-0.2707882354576331,-0.13841465652646648,0.3155937397877993,-1.0,False
