ux,uy,uz,theta_x,theta_y,theta_z
1.287717549077728397e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.699778975723334836e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.346197748279956179e-03
0.000000000000000000e+00,0.000000000000000000e+00,6.498077753844623333e-04,0.000000000000000000e+00,-1.277168821447348694e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.023143039773370067e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.277168821447348694e-03,0.000000000000000000e+00,9.025463456598391276e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.346197748279956179e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.662340863110912226e-02
