ux,uy,uz,theta_x,theta_y,theta_z
3.433913464207275727e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.649735865026054696e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.668407287665746655e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.232228077766091626e-02,0.000000000000000000e+00,-9.082089396958923852e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.395048106062319881e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.082089396958923852e-03,0.000000000000000000e+00,9.025463456598391276e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.668407287665746655e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.662340863110912226e-02
