frame_index,stamp_sec
0,1784750719.7211256
1,1784750719.813691
2,1784750719.8472567
3,1784750719.8759007
4,1784750719.9036949
5,1784750719.9345727
6,1784750719.9632018
7,1784750719.9912746
8,1784750720.020524
9,1784750720.050024
10,1784750720.0993302
11,1784750720.1271982
12,1784750720.1599462
13,1784750720.1912344
14,1784750720.2425265
15,1784750720.274791
16,1784750720.3026414
17,1784750720.3316734
18,1784750720.3602083
19,1784750720.3917704
20,1784750720.423482
21,1784750720.4591153
22,1784750720.5141084
23,1784750720.5460677
24,1784750720.5760527
25,1784750720.6102746
26,1784750720.6896539
27,1784750720.7219126
28,1784750720.7547188
29,1784750720.7826345
30,1784750720.8105345
31,1784750720.8596852
32,1784750720.8893576
33,1784750720.9183009
34,1784750720.9486852
35,1784750720.9918857
36,1784750721.0437
37,1784750721.0804095
38,1784750721.1246045
39,1784750721.154833
40,1784750721.2305763
41,1784750721.3305595
42,1784750721.4040842
43,1784750721.4556818
44,1784750721.495514
45,1784750721.5582519
46,1784750721.5853634
47,1784750721.6584778
48,1784750721.708927
49,1784750721.7603655
50,1784750721.7978637
51,1784750721.8247368
52,1784750721.8554049
53,1784750721.8977041
54,1784750721.930298
55,1784750721.9757926
56,1784750722.0096338
57,1784750722.0511787
58,1784750722.0821435
59,1784750722.1314068
60,1784750722.23136
61,1784750722.3272123
62,1784750722.392681
63,1784750722.4206634
64,1784750722.4697022
65,1784750722.5850496
66,1784750722.66314
67,1784750722.6922994
68,1784750722.7196596
69,1784750722.7469304
70,1784750722.8004982
71,1784750722.8551936
72,1784750722.8829753
73,1784750722.9153254
74,1784750722.9480612
75,1784750722.982631
76,1784750723.0338006
77,1784750723.120027
78,1784750723.1532826
79,1784750723.1808372
80,1784750723.2077353
81,1784750723.2602003
82,1784750723.3225403
83,1784750723.3520248
84,1784750723.4258687
85,1784750723.4746537
86,1784750723.5302284
87,1784750723.557313
88,1784750723.584048
89,1784750723.6277542
90,1784750723.727953
91,1784750723.8250153
92,1784750723.9223332
93,1784750723.9866729
94,1784750724.013668
95,1784750724.0414433
96,1784750724.0782814
97,1784750724.17899
98,1784750724.2788885
99,1784750724.3314428
100,1784750724.3593097
101,1784750724.3865333
102,1784750724.4377933
103,1784750724.4907193
104,1784750724.5259576
105,1784750724.5786097
106,1784750724.6065192
107,1784750724.6584194
108,1784750724.6851845
109,1784750724.7160637
110,1784750724.764182
111,1784750724.8277757
112,1784750724.882846
113,1784750724.915367
114,1784750724.9492242
115,1784750725.0084732
116,1784750725.11671
117,1784750725.2215335
118,1784750725.3309727
119,1784750725.4254136
120,1784750725.5301433
121,1784750725.626491
122,1784750725.7255034
123,1784750725.8266234
124,1784750725.9282038
125,1784750726.0333169
126,1784750726.1325529
127,1784750726.2359662
128,1784750726.3419294
129,1784750726.4437225
130,1784750726.538608
131,1784750726.6376905
132,1784750726.7369237
133,1784750726.8380337
134,1784750726.9393685
135,1784750727.0008497
136,1784750727.030027
137,1784750727.0570898
138,1784750727.0853636
139,1784750727.1121662
140,1784750727.1394477
141,1784750727.1663883
142,1784750727.2159722
143,1784750727.247992
144,1784750727.2818525
