frame_index,stamp_sec
0,1782754060.430941
1,1782754060.4657319
2,1782754060.5051212
3,1782754060.5419858
4,1782754060.5763628
5,1782754060.6097343
6,1782754060.663805
7,1782754060.698064
8,1782754060.7305532
9,1782754060.7754288
10,1782754060.8425412
11,1782754060.8724997
12,1782754060.9304855
13,1782754060.963959
14,1782754061.0007668
15,1782754061.0379996
16,1782754061.0893347
17,1782754061.1308534
18,1782754061.1639729
19,1782754061.1970448
20,1782754061.2307613
21,1782754061.2636874
22,1782754061.3104105
23,1782754061.342275
24,1782754061.3723211
25,1782754061.431222
26,1782754061.4642208
27,1782754061.5018086
28,1782754061.533389
29,1782754061.5756729
30,1782754061.606855
31,1782754061.6644983
32,1782754061.6969514
33,1782754061.7302864
34,1782754061.7633576
35,1782754061.8012516
36,1782754061.8395784
37,1782754061.8720458
38,1782754061.931374
39,1782754061.9646597
40,1782754061.9974601
41,1782754062.0306816
42,1782754062.066494
43,1782754062.1105468
44,1782754062.1396763
45,1782754062.197066
46,1782754062.2299757
47,1782754062.2640352
48,1782754062.3156657
49,1782754062.373389
50,1782754062.4309645
51,1782754062.4643786
52,1782754062.4983673
53,1782754062.5306215
54,1782754062.5730538
55,1782754062.6429281
56,1782754062.6969314
57,1782754062.730777
58,1782754062.7636995
59,1782754062.8006246
60,1782754062.8337924
61,1782754062.8759425
62,1782754062.9112575
63,1782754062.9639316
64,1782754062.9972608
65,1782754063.0313704
66,1782754063.063938
67,1782754063.098382
68,1782754063.1438072
69,1782754063.1726735
70,1782754063.2311687
71,1782754063.2641163
72,1782754063.2978945
73,1782754063.332029
74,1782754063.3671925
75,1782754063.400656
76,1782754063.4392085
77,1782754063.4980798
78,1782754063.531104
79,1782754063.564458
80,1782754063.600827
81,1782754063.6369348
82,1782754063.6728435
83,1782754063.7056484
84,1782754063.740133
85,1782754063.7978337
86,1782754063.8306892
87,1782754063.8648794
88,1782754063.896675
89,1782754063.9308662
90,1782754063.9667041
91,1782754064.0010428
92,1782754064.039579
93,1782754064.077687
94,1782754064.1068194
95,1782754064.133717
96,1782754064.1648953
97,1782754064.1982481
98,1782754064.2313006
99,1782754064.2635891
100,1782754064.309624
101,1782754064.337359
102,1782754064.379054
103,1782754064.4304514
104,1782754064.464049
105,1782754064.4975517
106,1782754064.5316892
107,1782754064.5646508
108,1782754064.6053367
109,1782754064.633449
110,1782754064.689096
111,1782754064.7306788
112,1782754064.763569
